0 100 76 0 0 100 0 0 0 20
0.1 103 70 5 0 88 12 0 0 20
0.2 104 63 12 0 80 19 1 0 20
0.3 104 59 15 1 72 24 3 0 20
0.4 108 53 19 3 69 22 7 0 20
0.5 110 49 22 4 65 25 8 0 20
0.6 110 46 21 8 62 27 9 0 20
0.7 111 39 24 11 55 28 15 0 20
0.8 113 30 29 15 52 28 18 0 21
0.9 116 28 30 16 47 26 23 0 21
1 111 25 32 17 41 30 25 0 21
1.1 114 25 30 19 34 36 26 0 21
1.2 116 20 32 23 31 37 28 0 21
1.3 115 19 31 26 28 39 29 0 21
1.4 116 18 26 31 27 37 32 0 21
1.5 112 14 26 36 22 34 40 0 21
1.6 113 12 24 40 21 32 43 0 21
1.7 113 10 25 40 19 31 46 0 21
1.8 113 9 23 43 18 29 48 1 21
1.9 113 7 23 46 17 27 51 1 21
2 113 6 24 49 14 26 55 0 20
2.1 112 5 24 50 11 29 55 0 20
2.2 113 4 20 55 10 26 57 0 20
2.3 112 4 19 57 8 24 61 1 20
2.4 111 3 17 62 7 23 62 1 20
2.5 108 3 16 62 6 20 66 1 20
2.6 105 3 14 65 4 19 69 3 20
2.7 103 3 12 67 2 20 70 4 20
2.8 102 3 11 67 1 18 73 4 20
2.9 102 1 13 68 0 18 74 4 20
3 102 1 13 69 0 17 74 3 19
3.1 103 1 11 75 0 12 79 2 18
3.2 103 1 9 78 0 7 83 3 18
3.3 107 1 8 81 0 6 83 2 17
3.4 111 1 8 81 0 6 82 2 17
3.5 112 0 7 85 0 6 82 2 17
3.6 110 0 6 86 0 4 84 3 17
3.7 104 0 6 90 0 2 86 2 16
3.8 100 0 4 94 0 2 86 3 15
3.9 102 0 4 95 0 2 86 3 15
4 102 0 4 97 0 2 86 2 14
4.1 106 0 4 96 0 1 87 1 13
4.2 103 0 4 96 0 0 88 1 13
4.3 102 0 4 97 0 0 88 2 13
4.4 102 0 3 97 0 0 88 3 13
4.5 99 0 3 99 0 0 88 3 12
4.6 99 0 3 99 0 0 86 3 12
4.7 97 0 3 101 0 0 86 4 12
4.8 97 0 3 101 0 0 86 6 12
4.9 95 0 3 101 0 0 86 6 12
5 91 0 3 103 0 0 86 6 11
5.1 94 0 3 107 0 0 85 3 8
5.2 94 0 1 109 0 0 84 3 8
5.3 91 0 1 111 0 0 83 4 8
5.4 90 0 1 112 0 0 83 3 7
5.5 86 0 1 112 0 0 83 5 7
5.6 85 0 1 112 0 0 83 5 7
5.7 84 0 1 113 0 0 83 7 7
5.8 87 0 1 114 0 0 83 7 6
5.9 85 0 1 114 0 0 83 5 5
6 84 0 1 114 0 0 83 5 5
6.1 84 0 1 113 0 0 82 6 5
6.2 77 0 1 117 0 0 82 6 4
6.3 78 0 1 116 0 0 81 6 4
6.4 75 0 1 117 0 0 80 6 4
6.5 72 0 1 119 0 0 79 8 4
6.6 71 0 1 118 0 0 78 8 4
6.7 70 0 1 118 0 0 78 8 4
6.8 68 0 1 119 0 0 77 7 3
6.9 66 0 1 120 0 0 77 7 3
7 64 0 1 122 0 0 77 8 3
7.1 63 0 1 123 0 0 76 8 3
7.2 58 0 0 124 0 0 75 9 3
7.3 59 0 0 124 0 0 75 9 3
7.4 56 0 0 124 0 0 75 11 3
7.5 50 0 0 126 0 0 73 13 3
7.6 48 0 0 127 0 0 73 13 3
7.7 42 0 0 128 0 0 73 15 3
7.8 42 0 0 128 0 0 73 16 2
7.9 41 0 0 128 0 0 73 14 2
8 40 0 0 131 0 0 73 14 2
8.1 39 0 0 131 0 0 73 13 1
8.2 40 0 0 133 0 0 73 13 1
8.3 42 0 0 135 0 0 73 12 0
8.4 38 0 0 135 0 0 73 13 0
8.5 37 0 0 134 0 0 73 13 0
8.6 34 0 0 134 0 0 72 13 0
8.7 33 0 0 133 0 0 72 12 0
8.8 31 0 0 131 0 0 72 13 1
8.9 30 0 0 130 0 0 72 13 1
9 32 0 0 129 0 0 71 13 1
9.1 30 0 0 129 0 0 71 12 0
9.2 31 0 0 133 0 0 71 14 0
9.3 30 0 0 133 0 0 71 14 0
9.4 29 0 0 133 0 0 71 14 0
9.5 28 0 0 133 0 0 70 14 0
9.6 28 0 0 133 0 0 69 14 0
9.7 28 0 0 133 0 0 69 14 0
9.8 29 0 0 136 0 0 69 14 0
9.9 29 0 0 136 0 0 69 14 0
10 28 0 0 137 0 0 69 14 0
10.1 25 0 0 138 0 0 69 15 0
10.2 24 0 0 138 0 0 68 15 0
10.3 23 0 0 138 0 0 68 15 0
10.4 24 0 0 138 0 0 68 15 0
10.5 24 0 0 139 0 0 68 14 0
10.6 23 0 0 139 0 0 68 14 0
10.7 23 0 0 141 0 0 68 14 0
10.8 21 0 0 142 0 0 68 13 0
10.9 21 0 0 141 0 0 68 12 0
11 19 0 0 141 0 0 68 13 0
11.1 16 0 0 142 0 0 68 14 0
11.2 17 0 0 142 0 0 68 14 0
11.3 17 0 0 140 0 0 68 14 0
11.4 17 0 0 140 0 0 68 14 0
11.5 19 0 0 140 0 0 67 14 0
11.6 17 0 0 142 0 0 67 14 0
11.7 16 0 0 142 0 0 67 14 0
11.8 16 0 0 142 0 0 67 14 0
11.9 15 0 0 143 0 0 66 14 0
12 17 0 0 144 0 0 66 14 0
12.1 17 0 0 144 0 0 66 15 0
12.2 16 0 0 145 0 0 66 15 0
12.3 15 0 0 147 0 0 66 15 0
12.4 14 0 0 149 0 0 66 15 0
12.5 14 0 0 148 0 0 66 15 0
12.6 14 0 0 149 0 0 66 15 0
12.7 13 0 0 151 0 0 65 14 0
12.8 13 0 0 152 0 0 65 14 0
12.9 13 0 0 154 0 0 65 14 0
13 13 0 0 154 0 0 65 14 0
13.1 13 0 0 154 0 0 65 14 0
13.2 13 0 0 154 0 0 64 14 0
13.3 12 0 0 155 0 0 64 13 0
13.4 11 0 0 156 0 0 64 13 0
13.5 11 0 0 158 0 0 64 13 0
