0 100 76 0 0 100 0 0 0 20
0.1 102 70 6 0 94 6 0 0 20
0.2 105 58 15 2 89 11 0 0 20
0.3 103 56 16 3 84 13 3 0 20
0.4 105 48 22 5 79 18 3 0 20
0.5 108 37 31 5 77 16 6 0 20
0.6 109 31 37 5 70 23 6 0 20
0.7 115 28 34 10 60 29 10 0 20
0.8 115 24 35 13 47 36 16 0 20
0.9 118 20 36 16 42 37 20 0 20
1 121 18 32 23 37 40 22 0 19
1.1 124 17 28 28 34 37 28 1 19
1.2 124 17 27 28 32 37 30 1 19
1.3 125 16 28 29 26 36 37 1 19
1.4 124 14 25 33 25 31 43 1 19
1.5 128 13 22 38 21 30 48 1 19
1.6 129 13 22 37 21 30 48 1 19
1.7 129 12 21 40 16 35 48 1 19
1.8 128 11 18 43 14 35 50 0 18
1.9 127 9 17 46 13 33 53 1 18
2 132 7 18 48 12 31 55 1 18
2.1 134 7 14 52 11 27 57 0 17
2.2 136 7 14 53 10 24 60 1 17
2.3 136 7 14 53 10 23 61 2 17
2.4 133 6 12 57 8 24 62 1 16
2.5 132 5 13 57 8 23 63 3 16
2.6 133 5 11 59 6 20 67 3 16
2.7 132 4 12 59 6 20 66 5 16
2.8 133 2 13 61 5 20 66 6 16
2.9 137 2 13 63 4 19 68 4 14
3 137 2 12 63 4 19 68 4 14
3.1 144 2 11 66 4 17 70 4 14
3.2 142 2 11 67 3 15 72 6 13
3.3 141 2 11 68 3 14 72 5 12
3.4 141 2 7 74 2 13 74 5 11
3.5 139 1 6 78 1 13 74 3 9
3.6 138 1 6 78 1 11 76 2 9
3.7 134 1 6 78 1 11 76 2 9
3.8 129 1 6 80 1 11 75 2 9
3.9 125 1 5 81 1 9 77 4 9
4 127 1 5 82 1 6 80 3 8
4.1 124 1 5 86 1 6 80 4 7
4.2 126 1 5 88 1 6 80 4 7
4.3 122 0 4 93 1 5 81 4 7
4.4 120 0 4 94 1 5 80 6 7
4.5 116 0 4 96 1 4 81 7 7
4.6 111 0 3 97 0 5 81 7 7
4.7 112 0 3 97 0 4 82 7 7
4.8 112 0 3 98 0 3 83 8 7
4.9 111 0 3 98 0 3 83 8 7
5 111 0 3 97 0 3 83 8 5
5.1 110 0 2 101 0 3 82 8 5
5.2 106 0 2 101 0 3 82 9 5
5.3 103 0 1 103 0 3 82 10 5
5.4 102 0 1 104 0 3 81 11 5
5.5 102 0 1 105 0 3 81 12 5
5.6 96 0 1 105 0 3 81 12 5
5.7 98 0 1 107 0 3 81 12 5
5.8 98 0 1 109 0 2 81 10 3
5.9 93 0 1 108 0 1 82 11 2
6 95 0 1 109 0 1 82 10 1
6.1 97 0 1 108 0 1 82 11 1
6.2 98 0 1 108 0 1 81 11 1
6.3 94 0 1 110 0 1 81 11 0
6.4 90 0 1 113 0 1 81 13 0
6.5 86 0 1 112 0 1 81 14 0
6.6 87 0 1 112 0 1 81 14 0
6.7 86 0 1 113 0 1 81 13 0
6.8 86 0 1 114 0 1 81 15 0
6.9 84 0 1 118 0 1 81 16 1
7 85 0 0 121 0 1 81 16 1
7.1 82 0 0 122 0 1 81 19 1
7.2 80 0 0 122 0 1 81 19 0
7.3 80 0 0 122 0 1 80 19 0
7.4 79 0 0 122 0 1 80 20 0
7.5 79 0 0 123 0 1 80 20 0
7.6 79 0 0 125 0 1 80 20 0
7.7 77 0 0 123 0 1 78 18 0
7.8 76 0 0 125 0 1 78 17 0
7.9 76 0 0 124 0 1 77 17 0
8 77 0 0 125 0 1 77 19 0
8.1 74 0 0 126 0 0 77 20 0
8.2 75 0 0 129 0 0 77 20 0
8.3 76 0 0 134 0 0 77 20 0
8.4 78 0 0 132 0 0 76 18 1
8.5 78 0 0 132 0 0 76 19 1
8.6 78 0 0 133 0 0 76 19 1
8.7 75 0 0 132 0 0 75 19 1
8.8 68 0 0 134 0 0 75 19 0
8.9 66 0 0 135 0 0 75 19 0
9 63 0 0 135 0 0 75 19 0
9.1 64 0 0 133 0 0 75 20 0
9.2 56 0 0 134 0 0 75 21 0
9.3 55 0 0 135 0 0 75 21 0
9.4 54 0 0 137 0 0 74 21 0
9.5 51 0 0 140 0 0 74 22 0
9.6 49 0 0 141 0 0 74 23 0
9.7 50 0 0 141 0 0 74 23 0
9.8 48 0 0 144 0 0 74 23 0
9.9 48 0 0 144 0 0 74 23 0
10 42 0 0 143 0 0 73 24 0
10.1 43 0 0 143 0 0 73 24 0
10.2 43 0 0 143 0 0 73 24 0
10.3 38 0 0 144 0 0 73 23 0
10.4 38 0 0 141 0 0 73 23 0
10.5 37 0 0 140 0 0 73 22 0
10.6 36 0 0 139 0 0 73 22 0
10.7 34 0 0 140 0 0 73 22 0
10.8 33 0 0 140 0 0 72 22 0
10.9 32 0 0 143 0 0 72 22 0
11 32 0 0 144 0 0 72 22 0
11.1 31 0 0 144 0 0 71 23 0
11.2 30 0 0 145 0 0 71 24 0
11.3 29 0 0 145 0 0 71 24 0
11.4 27 0 0 148 0 0 71 24 0
11.5 28 0 0 146 0 0 71 24 0
11.6 26 0 0 146 0 0 71 24 0
11.7 25 0 0 148 0 0 71 24 0
11.8 22 0 0 148 0 0 71 25 0
11.9 20 0 0 151 0 0 71 24 0
12 19 0 0 152 0 0 70 24 0
12.1 19 0 0 151 0 0 70 24 0
12.2 17 0 0 153 0 0 70 24 0
12.3 18 0 0 153 0 0 70 24 0
12.4 17 0 0 153 0 0 70 24 0
12.5 18 0 0 154 0 0 69 24 0
12.6 18 0 0 151 0 0 69 23 0
12.7 18 0 0 152 0 0 69 23 0
12.8 18 0 0 157 0 0 68 24 1
12.9 16 0 0 158 0 0 68 24 1
13 16 0 0 158 0 0 68 24 1
13.1 16 0 0 157 0 0 68 23 1
13.2 17 0 0 156 0 0 67 22 0
13.3 18 0 0 155 0 0 65 22 0
13.4 18 0 0 155 0 0 65 22 0
13.5 18 0 0 155 0 0 65 21 0
13.6 18 0 0 154 0 0 65 21 0
13.7 18 0 0 155 0 0 64 21 0
13.8 18 0 0 157 0 0 64 20 0
13.9 17 0 0 158 0 0 64 20 0
14 15 0 0 157 0 0 64 21 0
