dead [4.4569207015890795]
dead [5.658331209615938 13.94847096808091]
dead [5.165471421300996 25.478250440929806]
alive [7.22164922422423 46.323559368231074]
alive [6.884134136913373 19.07144097161273 34.37683762941355]
alive [4.658392524357419 17.475814396440185 27.38003810746617 47.93527282282692]
alive [6.58861332188146 29.40431470501446 47.21609003758968]
alive [2.198353660989779 41.166108049585546]
alive [2.4120784918658127 18.143428469538048 41.92083874371858]
alive [3.3369513154342143 28.74901009898684 37.35043572076127]
alive [5.737613945253539 31.010710909374122]
alive [4.775728903512134 44.067497741564566]
alive [7.901591836016362 36.6173208389791]
alive [1.2492596575387087 39.62021667854576]
alive [0.08691314471545122 7.941548110880077 25.30228299004832 38.272002386283]
alive [7.630877564957269 49.249754825315875]
alive [4.427810099091811 31.90362683633172]
alive [5.897783069289493 32.92125467346808]
alive [1.2378310970276767 10.919404877299854 21.413689315800777 42.950953721609224]
alive [3.7026157086473077 9.548774285532565 43.018649882000126]
alive [8.119127505477335 46.322869214524815]
alive [1.394898742567181 40.63404973063393]
alive [7.3283997058989705 25.470721284848942 33.1920254646313 39.32933290594283]
alive [7.072977116539049 20.262245385966306 43.08152389130197]
alive [4.199876417939232 23.765154100177515 39.413801920397376]
alive [7.411346259700057 39.99566759472976]
alive [5.136201462476452 39.630740051390454]
alive [6.673313532647545]
alive [2.8493659457396987]
alive [5.280814007204538 31.089756390466864]
alive [5.252837407917938 40.32971715740416 48.52214948001414]
alive [4.636875917244679 26.314367921144754 32.36808296830912]
alive [7.224403891669251 36.41536851798748]
alive [9.164135432066887 27.533151445833663 47.389660714397536]
alive [7.293587927482882 20.986885987382752 35.43942842091148 46.883971189964804]
alive [3.644718372758469 17.590705092818297 48.39280097271336]
alive [3.617937495477128 25.30837271338121 40.79717266486318]
alive [6.947133037473291 9.555468105192084 31.951124488517447]
alive [5.04274736162056 38.581511376489985]
alive [7.714505117189328 28.714939853700017 46.89079787477529]
alive [6.789867511297348 25.07260834478018 38.496133740515035]
alive [4.344320011668998 19.339469768989105]
alive [5.559050299411374 12.823544215055975 31.1583328173363 38.16059541747182]
alive [5.383513689821936 28.139765728447347]
alive [8.8371582145637 30.391028959542997 36.424954195299776]
alive [5.402859386442699 29.853846807424173 34.415066681664484 46.49934780199337]
alive [7.239469783929767 12.996301638884733 43.12979971464098]
alive [5.661382947925383 27.06549840652082 42.96730151975111]
alive [5.42810799485295 20.732708053235104 31.624421084467972]
alive [1.6559246860748071 16.47141240494298]
alive [5.240888252967836 23.263168464232933 34.465021496812035]
alive [7.289561951062339 47.23998091214545]
alive [5.2061608015944545 44.77215777761662]
alive [8.811596689802414 22.28589411521722 38.71545675749241]
alive [5.772152400326506 17.49088831965868 22.032585019217333 46.23638847693572]
alive [8.567883107816423]
alive [7.714135098343561 44.3427442390837]
alive [2.9299817360041414 21.52482579312041 30.136768105403814 41.35132485136115]
alive [3.8779404476229384 9.941552700303392 18.978188636236354]
alive [5.619035437052946 42.78475887380333]
alive [5.101627954890711 13.094812905678712 23.776540945299082 34.67926220028296 44.86876646528793]
alive [7.149346884539297 32.82867995727568]
alive [7.860115320837332 40.7649310415733]
alive [5.185046195423059 26.173146073722393 46.58279019037056]
alive [4.329717019806065 49.82468454780007]
alive [2.752454423078045 29.41819249732754 40.94181990054978]
alive [7.6784681548658815 39.78743142744957]
alive [4.233357311131314 21.608489188232586 34.219327654660034 47.04291132880122]
alive [5.55658059278977 19.77669568716677]
alive [5.491479295011883 12.008872504019008 30.582800887156026]
alive [3.6325031324765624 22.921764498609868 29.136533030024065 49.536550404307896]
alive [4.1152250831113095 33.75272132372896]
alive [6.568502032584877 36.220881931595486]
alive [7.5654280658152 24.621161000883404 45.11633487964966]
alive [4.528546444475961 30.832246456988]
alive [7.590717328229063 29.758347182618564]
alive [4.987248642500141 15.476666796108814]
alive [6.65752301947405]
alive [6.027856804565273 13.07886845232139]
alive [2.4797216910530966 19.57361365543016 49.437226204270566]
alive [3.7229963701987554 16.715116067572595 43.328734999531534 49.79056372850695]
alive [6.293058273846893 18.355661998193842 35.06997592936957]
alive [6.808687288531398 46.46054396167648]
alive [2.2964095645587137 32.633056359707744]
alive [6.200380952961037 24.01221668320442]
alive [7.2325212173038 34.85881905425247]
alive [4.456053033272875 41.4026814595764]
alive [8.446681322302588 45.33374001324769]
alive [4.578016908311617 26.881632057886367 46.07121881170596]
alive [1.1598353871735354 34.73775077835194]
alive [7.219272738249116 22.276706008677095]
alive [8.514377477723258 12.748553538343371 38.62062049327678]
alive [6.432438697881466 14.035073097590406 24.71101594599681 45.45778294569442]
alive [7.026746917544661 12.93515374414189 35.46277920514961 47.30608106883173]
alive [5.476499048704223 15.963212258109422 22.140393004428578 28.105095977601103]
alive [6.825057852835086 43.12232815921294]
alive [7.262136741844166 16.357652266987827 37.450821092468324]
alive [5.378124904894688 26.139754172445596 38.76899464088452 49.20166249458318]
alive [0.9243667520183863 32.313054808941914 39.88841937784202]
alive [7.188797205334722 18.264071894491444 34.49188074876219]
alive [1.6827155934250424 48.24310431156949]
alive [7.908867475627434 24.005186742594127 41.55964249664842]
alive [6.58947584949198 16.86898064324759 41.096884036464495]
alive [2.596428464294646 19.43121669715359 32.95818116704939]
alive [6.978247420532173 15.03307363632663 26.157442397032227 41.75765400525713]
alive [5.7871332423588075 23.26735671176946]
alive [4.05258443762299]
alive [8.254766257831458]
alive [6.106134911120884 38.328501547347294]
alive [4.346683280259756 33.497908188023224 40.54091252514835]
alive [5.844850417077534 14.29609173069361 24.63505007161767 39.476756537388944]
alive [6.699147078976692 21.673662673856406 36.28168144588119]
alive [4.839493349616881 41.10305062028537 47.71891892430235]
alive [6.833772620537662 43.81096021112011]
alive [3.834635628519961 19.335355529437074 30.348506484323824]
alive [5.378577864793584 28.429587072383427 48.4945433333202]
alive [3.570817715794891 37.20084323414527]
alive [5.7797682572660225]
alive [6.567722824868208]
alive [4.110762669754271 28.899230097351403 49.42445313928696]
alive [4.503881654372446 29.835914473045474 41.66778335925569]
alive [2.41590435942567 27.854831282415603 36.19641300771151]
alive [4.179740186056076 27.11151496934434]
alive [4.03282720181996 29.74032204505169]
alive [5.240447411305019 18.250772729812667]
alive [6.565536077881555 42.46099971731699]
alive [4.674525435209579 48.89123004685549]
alive [6.412766683410784 9.361743639852108 38.02743935091696]
alive [4.683521091410102 42.01267879704359]
alive [6.914347354883556 12.117357672674522 38.91019652215678]
alive [5.856086071956346 26.455628988224333]
alive [0.5033605036524849]
alive [7.636859654593083 33.60433975068956 42.01603002363798]
alive [5.905860091563743 30.801637219993722 38.370248679230144 45.85015587386767]
alive [7.231848786111612 12.987985535975396]
alive [2.283982949546171 18.853344056786963 43.68051552335808]
alive [5.545725664141725 23.115645982210946 39.1469324323463]
alive [5.33466382360535 20.84696375116283 23.768778638720285 46.860807088633315]
alive [6.538401804690867 38.420770423264706]
alive [6.606542216116773 29.816548537065405 37.21149148633164]
alive [5.9877302094827956 24.73343412279618 44.37554747238575]
alive [7.472068156990123 41.723722552042936]
alive [5.417999562022227 34.78693556794084]
alive [7.754434550420744 17.591820498150806 32.330811094673265]
alive [7.674962436052159 29.755619896905504]
alive [5.965827561485269]
alive [5.239447299929967 13.749344001833718 21.334668114873363 35.45068822684889 45.8937250683173]
alive [6.59662845826805 41.61272514429117]
alive [5.25913944758286 23.297951876644483 40.15459243391593]
alive [5.739951249290608 28.05653633487631 42.3402015740308]
alive [3.2427192123049755 15.02116144556687]
alive [8.61433620396125]
alive [5.372364501705919 23.893989088617687]
alive [7.626022354714281 28.37965803709812 36.75677409852326]
alive [7.416300614852202 29.705625413435317 49.15599173214986]
alive [6.563582135905173 11.65866647383422 24.36948810866324]
alive [3.8240574830215115 9.369705578534266 23.85555938184649]
alive [6.2154573689954775 31.5182220759255]
alive [4.3370792983927995 35.11997585343769]
alive [6.087954154651904 24.01402903128324 36.21998014033378]
alive [5.027831466570381 15.949155099525305]
alive [4.853404804846136]
alive [5.438283540949518 20.34700143007809 40.453057181115135]
alive [4.200456405071255 37.639024939813226 44.55665692092418 49.32838675718332]
alive [5.963575797435785]
alive [4.956067051460675 23.07185220232296 38.31142778679609]
alive [4.785574203497381 17.127907361886376 46.02068571658494]
alive [6.148258875712302 21.958632376996263 44.16159566185747]
alive [4.627567735083586 21.831496476645512]
alive [6.417829382079087 37.67883259633304]
alive [4.701339282686402]
alive [5.075728990527267]
alive [8.316234044096461 16.19950442251827]
alive [4.344897084740418 46.37568328232597]
alive [5.586110993827226 31.33788991682055]
alive [6.455189921971967 23.827503376347074 31.12652889551226]
alive [5.105033467281714 28.135798841752763]
alive [8.905411598039787 21.76770165021882 28.108495104372633]
alive [4.899424590254537 13.009617251379495 41.95733738329875]
alive [5.100202092054107 12.77026647950753 20.447957362310323 46.2027702246406]
alive [4.115605890533114 25.707659301020367]
alive [7.367329455943973 16.0892876000244]
alive [3.8984339188906434 41.85232686937694]
alive [7.599899846663431]
alive [5.974315859640492]
alive [4.563525898776111 16.584221664563948 39.55350218687283]
alive [0 23.312511664759278 34.19251780962333 46.13224658055969]
alive [8.194070214195866 36.860169733825025 42.24292604460217]
alive [4.940813684797995]
alive [7.519668014470378 29.062561345743134 49.02165115279637]
alive [9.186501323431308]
alive [6.968641372598653 22.256659509654433 32.246067943209646]
alive [4.971402290937659 26.585539251163645 38.88500570403807]
alive [4.226292810796517 26.03379153087482]
alive [6.388626801333878]
alive [6.74543207705033 43.74576188095843]
alive [5.325174197671068 38.19630208785978]
alive [5.588313361276786 22.538088036412752 38.751864384965856]
alive [7.939538068535983 39.94401670715448]
alive [7.713351878312838 44.458744381337034]
alive [3.0307178433064696 11.410862327193191 43.356658261489436]
alive [3.9055263495521175 14.396794575251551 31.34013281230819 49.18159955350181]
alive [5.0646676215944915 20.385074723653716 38.03666083378176]
alive [8.030028423760937 22.07564815122994 48.594009341487215]
alive [3.238940260401928 12.746431329247233 36.04132402142592]
alive [5.758265553062413 16.965582053121285 28.89656068693881 47.32126016800277]
alive [3.871615530671234 12.335199742963331 29.28835197998656 39.80523312882346]
alive [7.650181189886149 17.583371272672]
alive [3.2632109169520334 19.44953274339308 36.675480092781534]
alive [2.6021501956224666 14.200640072108278 25.473649737998894 49.398337279353505]
alive [5.170240398002815 35.88434268605622 45.741250902919894]
alive [7.480935330490167 22.865686555857838 28.389551329673022 49.43886764992963]
alive [9.340345684850325 32.428893765008745]
alive [5.490298747507651]
alive [6.477001416371748 14.216804255784172 24.11713018259355]
alive [4.810484999805726 38.699839038791886]
alive [4.696355302570471 11.50873468874389 25.02422689583931 31.661860788780096 47.27438875039741]
alive [5.515036212159053 17.75199713596021 45.143355060986124]
alive [7.260815064262419 19.088215477475767 46.22638817750245]
alive [7.3245343623364585 29.13562758930658]
alive [5.678459559573457 41.436997281482945]
alive [7.950478642813516 36.90033739017145]
alive [5.921739168556501 18.79823081777473 32.49826039288362 48.61054374926552]
alive [5.561091502757857 15.50280768440719 44.88919314150656]
alive [4.2628513757474895 20.90346687586495 25.05622687249009]
alive [6.228148572830112]
alive [8.110528476550009 34.60462508829089]
alive [5.583161554252873 28.272431585710283 36.228721290339976]
alive [0.8560408428563594 7.237940200858938 11.669643540634773 14.256469937397213 47.051323054784845]
alive [4.902631589753463 22.667529792249944 39.400736117689405]
alive [5.214503376139226]
alive [2.7459943605670913 21.61965332994214 49.73568339213346]
alive [5.250719598558467 37.117406007631686]
alive [4.50388266417594 26.528693217557326 41.8063038954344]
alive [4.26727513065733 20.32067516586601]
alive [5.178379526252133 26.027318455426357 32.58494856316805 43.755471669372824]
alive [3.91896937483606 29.36162456336531 39.05237164551309]
alive [6.080663011767012 27.316001981160188 38.190229672806744]
alive [5.021139604934258 46.40554228563275]
alive [7.545342610444241]
alive [6.036923568821677 21.87618909297395 29.186497035801032]
alive [5.500935672244018 31.893746917068437 37.031803742635965]
alive [7.456897410525643]
alive [8.749325157803009 44.38545696798602]
alive [8.389265238002992 24.683758251469612 42.391727012300144]
alive [4.8532784155959865 34.71221050851177 48.524830829247065]
alive [4.457992573042101 26.520890225427003]
alive [8.411672945895866 39.84378126831428 46.5796652453134]
alive [7.4280942948270345 20.27540473419251 43.017212905718274 44.77090342984985]
alive [2.179521614180037 30.646484318944868 41.12171422539692]
alive [6.3756722366233385 27.805820862443547 34.19238861104905 35.52536863387137 38.713255182062476 46.06966886698652]
alive [0.9384801542347732 44.2465321199438]
alive [7.50510188144719 17.05590531112374]
alive [5.305508214192642 20.540670486366054 42.96522825381937 49.67358385089346]
alive [5.447407396099788 19.919588215224568 43.9473852024606]
alive [6.099075765851465 31.10568013229729 48.1279373075106]
alive [1.0651579338280983 9.718811223927448]
alive [7.458556717057718 44.83336960399536]
alive [7.729583759644828 36.59133496766736 48.85724996417862]
alive [7.298310424219868 40.12771605171496]
alive [5.656079880949409]
alive [5.253009642074785 40.67326467290106]
alive [5.066615531489738 46.067419962788804]
alive [5.274830231852932 25.34850878238679 42.75265567467046]
alive [3.533583945804338 20.336407967567016 48.55875955655694]
alive [4.133794111173481 30.822157249506258]
alive [5.043401383138308 39.39739771566496]
alive [2.2124592428941776 6.015895016783147 17.330605174538565 30.297044287301055]
alive [5.849636892548195 10.162324650494718 20.022637052612744]
alive [5.133849468994503 36.01014232085702]
alive [5.570840326224012 20.028883259693572 27.459975625009022 44.999520529941165]
alive [7.192710959933389 37.2627193129134]
alive [4.286452081961193 34.074789498189865 48.84545160438861]
alive [8.16288849652498 16.2507056817437 41.427005213343314]
alive [5.440758916114726 43.89873188778185]
alive [8.540054410140767 34.56978198552691 42.9027394614146]
alive [6.7558050117547275 39.16887363240686]
alive [6.822533478188131 29.283616030810272 37.45961660712968]
alive [5.090213381862603 42.82765090087216]
alive [5.601178134365482 48.174461749702644]
alive [5.5169136706306245 29.096581540729932 49.2462133267676]
alive [4.643686969550801 22.090948323217646 40.14273057475381]
alive [6.427011724968201 43.284253388192354]
alive [5.726650329218207 47.344355589741305]
alive [4.287547323103021 44.46651476968368]
alive [5.0982701256744845 21.904010990326512 38.780272971205044 49.70745190139353]
alive [5.492798911372924 25.57370711675376]
alive [4.287577491300623]
alive [4.133256134195501 23.644831584772234 46.76307795337614]
alive [7.237637059923952]
alive [3.648531397152701]
alive [7.039283919407831 17.433509425180425 26.39977474687617]
alive [5.458456143488779 22.52162594137553]
alive [6.723144630268117 31.041265044972928]
alive [6.946560908132653 29.972340814466797]
alive [3.6367484256870832 11.267137747110768 22.39957391835851]
alive [5.430921427567299 27.623056135671835]
alive [4.798397406349225 30.797229487996535]
alive [8.272341320585067 28.503877135137607 46.85003871757594]
alive [6.17885629865925]
alive [2.257439534874387]
