dead [0]
alive [7.156957920000751 24.918602244702008 47.574400399961]
alive [6.848161912257748 35.066341975528786]
alive [5.921261624558169]
alive [5.639663111580239]
alive [4.920918566859659 30.7403805512636]
alive [5.783747163006202 22.62194817936137]
alive [2.4483989701604 44.128811951170526 48.81014674772686]
alive [7.054156297603939 13.686748256670901 47.48034588356124]
alive [7.113435047542164 31.00154681316682 39.184811119771176]
alive [7.831677733530637 23.429689598242717 36.9933543420261]
alive [7.79807035279835 29.55939836422695]
alive [0.7647538032654343 35.4738540302428 40.0863994192407]
alive [5.077554075343261 8.869448820447527]
alive [2.4854742087329034 13.499451806977612 38.9561242911126]
alive [9.38710660748408 22.93808008534367]
alive [6.952125137429711 15.581934640338222]
alive [7.870445477142964 31.308517862840503]
alive [7.405731526677318 23.50830198998225]
alive [6.199749921703902 25.89800439148359 44.77644046258068]
alive [4.8730706051185955 17.873684558936414 27.494176674039394 49.23126463084583]
alive [6.403147220992551 14.981455493425566 30.305743246046358]
alive [5.431439110207714 13.728565034015082 28.07469847170036]
alive [5.843498174226583 22.103310084176446 49.077249789760536]
alive [6.867015155362585 22.13273785860816 41.75906256186482]
alive [4.707167075015014]
alive [4.904411841780654]
alive [5.867332254081499 11.060575115030561 32.89282709545637]
alive [7.291990006875909 19.695730918605264 39.662698748334435]
alive [4.281477719683861]
alive [7.8575855658478915 21.447854151341243 28.941537626440066 44.42238326029447]
alive [5.646436890379325 32.80811629541058]
alive [6.21590961031337 29.205946781321725 48.934314045724044]
alive [7.144137366938716 28.235388081553026 33.68379489657308 38.95815216720983]
alive [6.668447317418506 29.19658482128338 34.4800518351477]
alive [7.974180988492107 18.998942242656135 48.488479281248026]
alive [6.0055198302461505 13.074431503019033 25.22425374056248]
alive [7.625910698406729 15.6606058291232 34.892524617111626 47.08592064441445]
alive [5.165576638733184 18.192389307214 36.374921381051536 42.92186711554977]
alive [8.543588023274076 27.43027767556559]
alive [7.414256745496361 35.196603857318614 45.48842111823534]
alive [5.816669227738921 16.17430584004092 25.911830239543736 41.54679440252977]
alive [3.161640801800031 9.6407797695547 22.82164021986549 48.77697416449173]
alive [6.101241261923587 43.83485871350915]
alive [6.2320090025745225 31.10556300738217 49.01469813097293]
alive [7.504479669998632]
alive [10.28289196692245]
alive [6.0307072759310145 26.393497254048448 39.943967691155876]
alive [7.659179557578462 27.83082596341388]
alive [7.659108063529317 28.44881476922155 38.03941575911199]
alive [6.740972379045854 10.87516457906842 38.60979282012932]
alive [4.042212528053732 21.82430805495808 35.60598118725134]
alive [7.374098095580474 31.985091660275547 42.90804812222892]
alive [8.526127931643385]
alive [6.2910260342214634 33.99283663118811 46.463690105687185]
alive [9.918140772046458 38.872387097309336]
alive [8.801474491077732 19.80685456607731 30.624470142175177 45.965588526057054]
alive [6.272448943978286 27.308566701231378 46.62771791574849]
alive [7.152449736269218 46.53374444790134]
alive [1.147235501515756 16.46111320586568 26.335246130933857]
alive [8.581708530155492 42.61133921813512]
alive [9.318962033813133 43.90561696134834]
alive [3.7506542171276513]
alive [4.539706427036393 28.484893659117212 48.72820966046165]
alive [7.676843226930845 30.25920512640179 47.9035446145266]
alive [4.5217664084850115 24.24268959817468 46.99812009738058]
alive [4.441630670157646 18.783712921959097]
alive [4.945021608087224 30.162728961666673]
alive [5.948890109739105]
alive [4.2231925840617555 16.597546774951248]
alive [6.476416142406848 34.95155765165025]
alive [7.1900968760080834 14.187315991702633 39.56925561792999]
alive [8.586571533617196 26.271083559690933]
alive [7.924185563707929 24.14491422031093 49.199761220295514]
alive [5.933300777812324 36.15827992596359]
alive [5.098395325446927]
alive [6.394636024273642 14.94042270536199 41.71784392108829]
alive [7.580282577436952 18.014746195084957 40.52696761664913]
alive [8.92464435196277]
alive [6.5460042130448635 19.466331506783344]
alive [7.4786331259478285 19.80790127169842]
alive [5.841694865880775 14.708161387668135]
alive [3.406400931519995 31.840002807577463 37.16019716661972]
alive [7.675330834645824 21.316179266484692 47.57937650622565]
alive [6.195809003861918 11.97243228117865 20.508042249962962]
alive [4.025878437881674 46.5751034733868]
alive [6.340901250279782 26.60102712596621 36.86897075314355]
alive [5.205204479383015 49.32585001336165]
alive [8.903357245655062 27.891137342287628]
alive [5.647838678562987 9.318088175612377 45.744088910758244]
alive [3.5636576720483726 19.165503581502406 49.05575273421451]
alive [8.08602686878161 28.523428596651403 39.40414467473028]
alive [6.357340236743847 33.535662132918326 42.32786986789318]
alive [5.150912508062343 21.032175792294876 42.48945151434592]
alive [3.7829239103787597 15.952552495743504 31.30133024235774]
alive [7.294956858572821 19.223391972784263 35.41723070032835]
alive [7.445501064697765 14.137608084784418 29.754622825015765 45.60783191816166]
alive [7.612033635281538]
alive [7.544292859346801 18.903769929416647 33.201968226306114 42.148266668245945]
alive [6.696216049926295 33.3369641098164 36.180393393030435]
alive [2.743616201656875 14.57831063739574 38.993685022316726]
alive [7.544902604453169 11.776368847566506]
alive [5.352053744834328 49.92224642635658]
alive [5.914298577514442]
alive [6.597109539363291 49.1064913260135]
alive [9.904450926923873 41.133652843811646]
alive [7.422817689897755 22.845527867108228]
alive [6.896871781485564 13.048229836686348 28.599984256654178 35.437513725959555]
alive [7.892621180926994 16.829169257000657 36.418344036182035]
alive [6.927838921438504]
alive [2.0916246853144917 26.758013699813073]
alive [8.649234399507694 15.705015114732431 32.962375304712936]
alive [7.125314423445544 16.942929832629492 27.239976248892322 39.698784830070416 43.40248676033682]
alive [6.945814234235679 36.23163162011107 48.327451398498475]
alive [1.3679804355653007 17.43509558851379 28.226949181797416 34.02558029314714 40.51129228886098]
alive [6.987637354680156 22.450241304920986 29.683700126068928]
alive [7.032801766880742 39.73269119182466 47.503024262227484]
alive [7.633998911522324 31.44622858719249 37.7238466355565]
alive [5.233430688062343 26.417953769318324]
alive [8.158423114088352 26.87527637898163]
alive [9.751684002012684 16.797140768885615 43.7569533840358]
alive [4.475278066148785 29.113335022983144]
alive [6.009825751540463 26.54431610230659]
alive [2.441401925438604 6.999926984431293 21.39010741968535]
alive [6.6462414752732135 17.046000807709937 36.299766513624476]
alive [4.3977726495784495 29.349673482735284 37.51726151929572]
alive [7.442460725178391 26.601790661386637 37.26785214883932]
alive [5.7972516673778385 23.454090109217756 43.62892953057331]
alive [7.733640142719259 41.83604047700587]
alive [8.708502137120103 25.897742555183417 45.18394327456376]
alive [4.108278136256272 22.674504316806367 29.464511135504125]
alive [5.776421333511249 18.04042224068274 45.353297041290475]
alive [3.425170516140297 19.07362341027315 29.64532387616312]
alive [1.2031911867572052 17.105852292881664 40.799525892714385]
alive [6.284340848157389 23.15578883173459 40.13681484327765]
alive [7.963147917029076 16.298435112815714 30.8876376986047]
alive [8.412984937648966 31.451797920643862]
alive [5.588463349394731 25.26249238459594 42.18019869414073]
alive [8.921570775670363 35.7684540035514 44.066386596693754]
alive [6.152176055088509 33.67287563495532]
alive [4.912477873787589 22.956794830980673 37.69085815350201]
alive [7.036627015009114 15.693978445792]
alive [7.557860657151081 27.912038625600317]
alive [8.231418458590023 35.50068178981824]
alive [5.877492868152065 17.74541509777424 32.26391936857369 44.56640399602717]
alive [9.670972698996879]
alive [7.23460013047511 23.66223769517631 45.28075792193577]
alive [5.6491307690859305]
alive [6.936310097570052 29.554312778160043]
alive [3.9143209307663716 19.04523847601207 48.0955023621441]
alive [6.765935837959848 24.24561100996814 39.14387283819861]
alive [7.812325531346828 45.99781963330635]
alive [3.1576333081856736 25.449289535205907 42.4054197285285]
alive [7.174136871744111]
alive [5.093948381354557 19.078987279994855]
alive [8.679343809232522 28.22644707354534 46.949831385872564]
alive [7.208148868586565 17.48059579237413 35.52077813992022 40.324971720994085 46.48158995906803]
alive [6.64257266805912 37.810089771892734]
alive [6.684866510819106]
alive [8.062253423651377 32.863261719018624]
alive [6.978574228474977 30.057455055040485 46.45007774406153]
alive [5.443007851967843 20.909127229463202 31.20836534277785]
alive [9.829882344261707 26.095773613632403]
alive [7.5498564169423865 32.53212865205132]
alive [6.620930721681738 25.078945502344045 47.83937635003609]
alive [7.238099288642572]
alive [9.029860607435792 20.352998611105896 31.467202924203885 42.18291871447383]
alive [5.128496878949321]
alive [3.9939227222912734 26.588250879906287]
alive [10.102434209488122]
alive [6.545864536784583 45.12314829592688]
alive [7.700359384365384 20.139266890483384 42.598869961114204]
alive [8.85878024866591 15.227036413331033 32.34325599920792]
alive [6.953902419232348 24.86351119906172 30.261871703074302 40.32937644812603]
alive [7.920540870843925 19.010921578239348 31.51521577076716 44.579311605920836]
alive [7.47157948200971 24.680911756878267]
alive [7.6524256960359205 36.44317572951838]
alive [8.020492844525391]
alive [6.338140379266603 25.5296717062872 48.733142618636904]
alive [4.453568214873772 13.59343112011816 29.305095388385716 35.38102635038026]
alive [8.402507278833673 37.9903492270844]
alive [7.3614066684387955 44.67921615002172]
alive [7.281751968758014 22.625304318015758 44.54108487744607]
alive [7.361270397292191 21.48390711554397 36.34762532946529]
alive [5.2068187370193595 22.179081912783918 48.399817598796695]
alive [6.614111144537194 29.60696863306678 41.53818665431674]
alive [6.666052924823352 15.734714129344402 34.118842651350406]
alive [6.574323361712695 25.739222546176066 34.18109336716789]
alive [7.379727290879414]
alive [3.386334639608806 21.184793951307437 30.813957972302074 47.081859730948295]
alive [8.184928027866292 36.3677696625004]
alive [8.730683014816693 39.06313610507894]
alive [6.891593257372994 33.023324686106506 45.28422882716624]
alive [8.997859906916146 23.833836862495936 34.577888266839246]
alive [6.908205937980179 22.84447593503172 42.227844982017245]
alive [3.614485149413923 14.201277298654054 30.15653933174894 40.242734765180046]
alive [6.900083654525178 49.49443977441754]
alive [7.931530664001126]
alive [5.483773581096506 38.40131699268501]
alive [5.112008312096268 43.39664802288465 48.21634558577123]
alive [5.295806786697333 20.946468512059162 38.43725009721921]
alive [8.627885152751617 29.312305862901216]
alive [4.277447349259699 20.4974952006035 33.205493876940764 46.00291462926517]
alive [8.26618067157276 13.595027903895451 29.87064229025772]
alive [5.695384854098614 24.48560138491871]
alive [8.592636691249803 28.757620944423316]
alive [4.82633200741312 35.36342950321993]
alive [7.92646426298957 46.16432193299468]
alive [5.893717394371998 24.273367085752387]
alive [6.9100517463231155 34.77940824892921 38.341720640765 46.53557703430701]
alive [7.392352048707287 30.256093707583076]
alive [4.889068800171296 28.448247638363107]
alive [9.397833502173313 36.557705454863545]
alive [8.072347839084166 31.631228111594634]
alive [9.438899872438059 17.74768445488522]
