dead [5.264066275089138]
dead [4.148245198884864]
dead [3.5671379754042474 7.514438683470879 13.39581838858182]
dead [4.625168992367132 14.41544734297391]
dead [5.724857263173694]
dead [2.564730199322593 26.982858867162857]
dead [4.006684922672521 23.56992210923503]
dead [3.270776680886042 22.54921023711048]
dead [4.89097644389924 31.518266244338005]
alive [3.03150415990269 21.475026645648573 29.57821425191242]
alive [4.086612465634848 13.035213085059292 34.654758093475316]
alive [4.153335018183227 17.212002027496908 29.197573619403855]
alive [3.878891208334272 31.751190271152904]
alive [2.0718975677592915 20.334755873194357 45.56188681503948]
alive [3.3924022455466702 11.62134951362787 26.512942527218083 40.016646116032696]
alive [5.286900893881098 17.824588294991354 26.089697715828354 38.4442476556268]
alive [2.2720881685913428 17.985999375575606 49.944202872704075]
alive [4.591671372697205 23.94216504150541 44.60649389769649]
alive [8.975130998634254 25.694882117624804]
alive [1.3893579637532032 4.925575043593245]
alive [4.097622022499169 17.541277019728003 21.15571990095946]
alive [6.05662576939405 23.29485124475703]
alive [5.300148451341254 24.297211445229493 43.06936062747439]
alive [1.979495950757347 12.810597980510222 42.61672873604344]
alive [5.167402108120773 13.525238278035253 40.85846810844253]
alive [3.570100161262463 28.08015109360909]
alive [3.418821907537022 23.509409534954955 41.23882368003783]
alive [3.9292393575149056 33.83465053894156]
alive [4.222675766168534 37.27033537620872]
alive [5.355772003894164 31.264997561511397]
alive [3.5660486024650226 18.579572467200247 48.39493863474614]
alive [4.321982707713779 17.65958419692226 33.23610572261635]
alive [3.826126142832594 24.107447051466433 39.52058403144031]
alive [1.4982981805307964 23.87078568568024]
alive [4.3529429066311005 17.350857504553716 44.29029816333566]
alive [5.373378741816979 31.3555912993696]
alive [6.64136061570965 27.900087945490892 34.99732454416997]
alive [3.817048485729623 21.472487766678693 36.664507611005604]
alive [8.459202577557003 31.004639875047314 48.09704898630832]
alive [5.135994100444582 24.936339366505962 36.73237617610409]
alive [1.4156374809907333 12.185691527680888 36.076620233866485]
alive [2.3975637238683523 14.397642371582398 30.00234994008003]
alive [4.669616710856142 38.74775806910809]
alive [5.308045527308381 45.78729845197493]
alive [2.283468347531073 28.418773748353892 49.1561326059213]
alive [2.1485384133110643 12.973389883810901 27.19728691997361 44.91918915827692]
alive [4.622527381920011 12.995538755435245 36.25298091048035]
alive [3.9393806369036493 22.35964849528733 36.1548790943349]
alive [4.387187687252405 24.549517226312986]
