dead [8.666633236577294]
dead [7.913951944310706]
dead [8.513813820877619]
dead [5.135313931096533]
dead [7.801001484945237]
dead [7.061568473192465]
dead [6.588047190008708 29.373764184803647 46.299668378719744]
alive [8.886740357059693 34.17577353326818]
alive [6.3681963960711805 37.69320904703725]
alive [8.769686067073726 33.474533968235576]
alive [7.933949475880397]
alive [2.3823818916831168 17.941135953477684 39.71484250705395]
alive [8.995443846139382 26.0937461130283]
alive [4.497061186081222 16.79993595524852 39.63076901310498]
alive [9.068918747595639 29.105008198080306]
alive [5.646734441762924 27.5507938760054]
alive [8.206017251969948 33.40203172119571 49.746789360822504]
alive [3.510893092521795]
alive [3.01847896884765 22.489129878771468]
alive [6.437076171227399 12.964892888414514 27.734659392556072 43.95317996784714]
alive [5.834435307099609 32.175592242700795]
alive [6.480552373325775 21.629138228822814]
alive [7.112266328704217 31.893551610798653]
alive [6.094355152886241 37.89917952462703]
alive [6.263464817455074 21.389620594679332]
alive [3.4309270919108816 9.073966189102121 21.99199591828123 37.17729803266398]
alive [4.5251239944534145 26.148475603396705 39.67928892934881]
alive [6.660340151840789 11.691766506268506 41.07451030248805]
alive [7.501515605537337 47.82394992052447]
alive [9.414624679345494 20.676534048175615]
alive [7.9029577250107845 34.95653401493129]
alive [2.7427914257762045 13.398816793803407 44.50025741196166]
alive [5.9399112652183605 24.481672046861732 48.555706819306245]
alive [6.478619371452512 27.881956758590036 49.3650276600172]
alive [8.970813031894238 36.48324080993009]
alive [10.849728973529121]
alive [8.161808952498252 36.945391823533136]
alive [6.62713737936246 15.635409172492638 38.323068081929954 49.815679436545594]
alive [7.7199610934363525 22.683172109972833 46.16164469641939]
alive [6.301512775987403 27.496331911769687]
alive [1.5958755168011114 21.658832536998272]
alive [8.01725747348158 19.692795015658483 30.471733023737638]
alive [4.979150034185193 48.53704811167734]
alive [5.371296641299979 18.43880542775293]
alive [3.1519136545395368 16.477935873131816 36.71959533951931]
alive [4.710523507364579 28.35083330364566]
alive [5.47872505570436 21.70924957027928 38.379796325231844]
alive [8.596520604166683 16.054953279008636 25.968639520596035]
alive [8.283500469843075 41.46967461994874]
alive [6.1794480769442375 18.62469271819423 43.197487221485744]
alive [4.211379352496077 18.113520342367785]
alive [4.919605212147521 26.104163504026243]
alive [7.641828496050542 12.22506832348984 28.436143214833315 42.821413858197985]
alive [6.389294200557414 21.286782146268823 42.400282491768515]
alive [8.30086098240123 24.573356907028668 49.26255621002379]
alive [5.683008883949647 10.064968784349002 19.69815174966514]
alive [7.654074200145952 35.27595425679842]
alive [8.707116969027293 28.407981130335052]
alive [7.607137015676861 27.93859058896487 42.131752202465876]
alive [5.5450013336437305 12.558579996021638 19.18562503714057 44.19824008798863]
alive [5.191634381901764 43.054855598161744]
alive [6.829128360985414 15.695016748400095 24.353660382354995 28.853155011024043]
alive [5.7219332895262776 29.074689056483557]
alive [7.273608528070641 17.79943456714853]
alive [6.237436949033077 40.77572505174955]
alive [6.0518166348902 43.372263621580906]
alive [7.971431466735897 31.735158584144497 37.49433347351927]
alive [9.41703831161861 24.627167692812147]
alive [5.654926786971669 15.666507315504392 23.54530441635138]
alive [7.838713026546281 29.696472556420925 46.412562874969275]
alive [5.792612367387203 28.99376365313299]
alive [4.490373564416545 34.71674859247962]
alive [8.338874664819214 40.37520687587599]
alive [3.953995367971861 9.912506216737492 38.74054527267873]
alive [8.744611164931483 35.762603764093974]
alive [4.50672154631218 21.25738322702274]
alive [4.989767750348199 21.727051755510605 38.70101068559075]
alive [7.599041579229449 31.79992455894934]
alive [9.119777180046292 24.139377730171496 37.411826345422675]
alive [8.768117931044213 45.909983424750244]
alive [7.762008949886377 15.450100085218349 28.598222377604404]
alive [0 13.56236320018919 30.464734413137997 42.16458727667856]
alive [7.103646785492029 19.797628412733403 34.570750246385636 38.998238837369776]
alive [9.074842984346304 21.581290865895436 38.088739571503645]
alive [5.007344213361347 20.158132489997225 41.57133743332192]
alive [7.629281974173566 40.1724782934253]
alive [7.6183037184743485 28.820076133515915]
alive [4.341350210923205 33.34540198987586]
alive [6.860150369601274 31.194821558936887 38.05016756384633]
alive [6.0001808307432185 13.988586249804905 22.205005018013075 47.35891327555215]
alive [4.1428580912520845 18.531045533080615]
alive [9.666765182065713 26.08906498489602 41.39817042408843]
alive [7.402403939071908 36.33945173718858]
alive [7.908011895702921 26.281346851344892]
alive [5.326441444327541 33.34218550125686 43.66556687009939]
alive [7.3322632245310135 20.868927024665787 27.47675222096094 38.83306494747936]
alive [5.094103868921482 25.104601401173166 42.06973534050698 48.090657327282415]
alive [8.947833494182088 20.554370554801114 29.719643336952338]
alive [7.90506178228722 29.740864779402546]
alive [4.42807356030814]
alive [9.351740172061898]
alive [5.8908236952875885 28.71651252091483 45.16778539588425]
alive [6.472849866503638 19.551098865182446]
alive [9.089257984733099 20.538580831831066 39.274276433374695]
alive [7.4439473033080485 27.322984629133686 44.346231102698276]
alive [5.32117165292244 33.05089439705824]
alive [6.511109508230152 15.110760411858879 36.375026781120845]
alive [4.854088670100268 26.09208482408257]
alive [0.08216421196547057 16.893329339288623 41.406907403732326]
alive [4.82904887279745 29.40609116016771]
alive [6.41698176888994 40.44031572118236 46.096722373582026]
alive [6.833972304792709]
alive [5.520962082669383 17.722158061183098 32.94848363517388]
alive [11.126398245844072 36.870448749046005 47.085866059596746]
alive [4.440099494990872 20.910925285563362]
alive [5.049417706104926 30.675763638795555]
alive [2.006934529134883 9.214901971941385 31.787685140656063 41.342610787211306]
alive [7.343038383413964 10.348706881928258 27.91172237967614]
alive [7.549476471313887 28.107186733959853]
alive [3.6240987826156226 24.48143520983393 36.14493791831224]
alive [7.343186045492903 41.33079404225104]
alive [2.4321841692753265 24.60304495728881 45.84345700407873]
alive [7.39105779695552 43.162148356191345]
alive [6.718614519566684 30.602708461216498 49.55647893729608]
alive [8.166460152173196 36.59450758533634]
alive [9.42532608618809 25.18663298284919 38.385875783323]
alive [7.926526133628208 23.165484696096435]
alive [4.442967210974546 28.42723744231537 36.08041979667917]
alive [2.2305610564154543 10.276804853814628 27.797366952110703 36.11684354736892 45.0733095226756]
alive [4.429403946068956 41.94341432713977]
alive [6.9410185658939705 42.87076862788298]
alive [4.919228411220471 26.75048733925304]
alive [7.195037090541929 33.84818425630597]
alive [5.507063804876304 29.982116578362387]
alive [8.575823831995777 40.24561485076559]
alive [2.116745259300346 34.764042875788874 49.2233790125706]
alive [9.08950745550368]
alive [6.028957415090554 26.431082257510084]
alive [4.407165442549207 29.967301247605015]
alive [7.8559877622316945 29.04446897725]
alive [8.728886687773914 37.8418770413694]
alive [7.261569852123348 34.535347489363765 48.27750958248996]
alive [7.86209302002872 18.833363692385692 39.41661580067878]
alive [8.53349911325471 29.584396468583996]
alive [6.967700935072725 12.45052878310301 41.39600035830042]
alive [8.608157327548547 20.833976443822095 26.623134475180684]
alive [7.767612520130302 15.88943698670207 34.430471778307655]
alive [3.8684058941027084 24.03210196733418]
alive [6.808217649843028 13.204004116412639]
alive [8.24767988360311 30.648882183434726 45.58842259165313]
alive [8.671013932569313 29.213776173671295 47.0152556033824]
alive [4.731139153443471]
alive [7.186478466947854 13.741161601054612]
alive [4.4936955921348725 24.82505509967247 45.3938826303777]
alive [6.292106554510861 27.065257790169582 29.014047686644496]
alive [5.890777702457539 17.58446944386768 26.8033703625888 36.857227974723834]
alive [7.566656841747243 32.0065736806923 43.47001176523269]
alive [10.8850444806871 28.975874985297406 40.380501224933155]
alive [5.364624435492289 27.451866997283712]
alive [4.932975392838188 34.84140244102613 47.91285246200223]
alive [6.978643702753648 32.237657390646376 35.30548551543278 49.325370091833996]
alive [5.73042326917043 21.606381331611804]
alive [5.410808807929 28.613663357791825 46.664823966878465]
alive [3.3227741279214436]
alive [4.878924077969651 33.21968728936383 39.790144361028865 49.211477736006465]
alive [7.044282507986606 25.39147986988542]
alive [6.709046339828468 29.484579038452747 47.38720092191615]
alive [7.8302035621834705 15.651374732411183]
alive [7.886231112008805 15.381890603357066]
alive [4.532815067283838 31.874828551211223 46.54992867722898]
alive [7.396118151391151]
alive [5.655504972709297 29.594448519673033]
alive [8.644113520510627 18.5783455167891 38.514874732052384 46.38355860510635]
alive [6.798514477955157 21.43501798216344]
alive [6.899773381352623 12.58453168583704 46.557484947375045]
alive [6.095762882975383]
alive [8.708809182128457 41.61072787148056]
alive [5.406132939004631 19.04311222969 44.028969434732296]
alive [4.622821984928119 20.047972867114044 33.97171671006575]
alive [6.728079653494675 29.575568004235038]
alive [7.6356025914140355 28.601792970465 43.89689898549674]
alive [7.774798859348758 29.348771802000254 49.82782152805053]
alive [7.6594390684507525 22.07972525317972 44.73010252407978]
alive [5.61587348989803]
alive [5.878856156925776]
alive [7.208728993285034 32.90733567023966 47.58902005604964]
alive [7.262312447504331 29.430877493291497]
alive [6.718914193153641 42.794070538480106]
alive [7.311677173773414]
alive [5.229891202120112 31.95123262286713 35.403793946810026]
alive [8.684932881181705 21.926205640374313]
alive [7.5574822579298 12.356391142968898 31.357068931755045 47.96236363695042]
alive [2.755830341507568 35.458123773485056]
alive [7.624941272600041 24.072254945072277 41.98372810312828]
alive [8.984439537948953 33.387388597874114 43.72230774742647]
alive [9.716629056019046 28.317053619797043]
alive [4.3288509400960535 8.747085253702647 42.67056965960513]
alive [4.766496158186344 29.934874180544714]
alive [6.735843228156383 15.868663196419364 23.15941041745027 40.64724135630808 49.536970677109466]
alive [8.2213469139901 20.800127045370154]
alive [6.411354487577254]
alive [6.862609374546816 32.66661317835386 42.73634210947076]
alive [7.776424337990134 10.375383976952762 40.90808505062401]
alive [6.080389435003943 16.66869202169434 28.11985956338187 32.89844946370426 36.08269430576552]
alive [6.8205564692022875 33.99671506163651 44.06936823505216]
alive [8.562185506952696 38.313121627520815]
alive [7.614373570087715 28.686113080504423 40.989110708254586]
alive [2.738616236112731 46.74677635688518]
alive [3.746765915630525 33.8764298686193 44.22748967029978 49.60108419614289]
alive [6.688628821802634 20.591772054858648]
alive [6.1292173655968325]
alive [4.6085031706290245 27.33678765579332 34.83645152377489]
alive [7.519918243882652 23.8680450167889]
alive [8.77313411387437]
alive [8.658390724110088]
alive [5.484130385189351 26.742976354621078]
alive [2.266123849076699 13.981045312427822]
alive [7.6188788818655375 48.40659010474251]
alive [6.936467978094398]
alive [7.681879776719735 32.320798537781926]
alive [6.784640649358004 27.057423000558064]
alive [5.719858082987234 10.754158390928184 25.222782393722873]
alive [6.90121122391513 23.059227658412787 49.10143648741392]
alive [8.44498906885463 47.305976695885825]
alive [8.274146669815034]
alive [3.970286367096523 13.797609347812124 41.68697636079275]
alive [6.590350045445565 45.32528751949372]
alive [7.073669765434038]
alive [4.816499748851479 23.28274174247942]
alive [8.126499260701664 17.832089500460913 35.03141567155551]
alive [6.950764102736289 46.126331574384515]
alive [7.112812709439085 36.5246908526298]
alive [8.338180234736095 16.306929876707144 46.13965875481342]
alive [1.4343875937730393 24.116587801366062 40.23712566662859 48.6122948305878]
alive [4.244356592740029 13.89982579435986 45.286583369975624]
alive [9.347944174638377 23.788967118801338]
alive [8.064936163292685 29.708389508505537 43.70724425621527]
alive [7.067049063868916 19.19325220697821 44.171308034643125]
alive [5.8546458116194495 30.4340661203121]
alive [4.562738546451022 25.488316681380606]
alive [4.708749469239421 18.237672502384644]
alive [9.556238475215423]
alive [7.01975686195769 34.58222053505745 48.601530381053706]
alive [8.001056231064542 34.04364749631892]
alive [3.1309968710271536 28.172126955401275]
alive [3.456429870727184 23.57246176698556 45.706594553250454]
alive [7.809919120967093 42.198621951908045]
alive [8.310096860203048 25.88277494972179 42.343966105479744]
alive [8.28130764654955 15.740304956027781 32.068123800649225]
alive [6.525579199849088 27.795196560073123 34.03498949285511]
alive [5.243889014112605 13.773919272617695 31.726745332191413 42.434564863652454]
alive [3.902891220656969 11.93332447216465 28.7865813142846]
alive [5.599673562971925 9.8935824570658 27.302777736948784]
alive [7.016077710769105 30.802861559480498 46.62535632789641]
alive [5.318656582889191 35.72663272328179 45.774508562061115]
alive [3.3872483769920256 38.426361569696155 47.58942505190309]
alive [9.136969305229727 25.33988331210148 46.65153319606282 48.78048708945216]
alive [10.098493218190338]
alive [8.071155167298372 45.402966780022126]
alive [8.640935664655057 17.978969992423554 26.734499533482172]
alive [7.690757041464937 23.599552435389178]
alive [7.807443847574985 31.460121078921475]
alive [5.65359776669654 24.572835742269124]
alive [2.9507289440545557 25.85159797479172]
alive [8.412374646438268 24.29063073819819]
alive [5.467276187777634 35.59639972963187]
alive [5.366828738879145 9.934412140394505 48.67639957488549]
alive [6.145030629745209 12.099401456388977 22.846210683320106 42.89983972502204]
alive [9.52095278048963 25.855764610170723]
alive [6.404720699007659 19.632810541019442]
alive [7.88102019130868 27.391782259812896]
alive [3.730001076809891 15.12697952891627 27.105743709152478]
alive [7.713612852059293 27.140389971537367 41.87778007353884]
alive [7.3292975064509225 15.413173244999536 36.91655065193482]
alive [9.190596801047965 33.609942867094496 49.830401425871024]
alive [5.755791180581026 22.987897203590236 44.39819357702237]
alive [9.10102703057691 24.79687405305233]
alive [8.272104280979914 16.31449564202324 37.85425193526731]
alive [7.329044185742318 12.233351748699135]
alive [5.939326335624727 33.5380752185302 39.941646264143614]
alive [8.53092790045292]
alive [6.1087331459928516 19.60368939351272 32.50128255836895 47.40220611102402]
alive [5.657207757329159 32.10155302278032 45.596656328525995]
alive [3.922694723807944 17.062792324795126 35.98991791801338]
alive [7.548592103767003 22.10495884810639 35.82282847333947]
