dead [14.693263131012356]
dead [17.74515572174696]
alive [17.77722389186039]
alive [16.378521736731155 47.61602214259221]
alive [17.129263193445297]
alive [18.59621620919213 27.820483933692877]
alive [16.243665619529555]
alive [17.397523646072766 38.09182231587808]
alive [16.314421856437058 36.51679293254552]
alive [17.366447401884773 22.009954747556225]
alive [16.28938600332244]
alive [18.22694321412386 49.95092206292763]
alive [15.82259350977624]
alive [16.00914434787033]
alive [16.300295921063185]
alive [17.788301707463347]
alive [15.488385865335134 27.95748759505692]
alive [18.694863399382253 28.254724272955816 34.53640509072936 48.790620818592735]
alive [16.150424265785865]
alive [16.10634222528969 39.356772378271415]
alive [16.37815678994613 39.28663048169598]
alive [14.450397756426279 19.46225903820006 32.34103905184756]
alive [18.256109239889714]
alive [15.249572326488664 32.14004448579881 38.139937154121334 44.94888298526571]
alive [17.532406539746525 47.114951723287184]
alive [17.658384707874976 39.90991480580002]
alive [16.145423020112574 42.99743880206718]
alive [16.574364125911668]
alive [16.928173238954543 44.42680683157984]
alive [16.311755247342735 20.808964391502887 49.451011107372196]
alive [17.534047080380905 46.32804581525005]
alive [17.692187974485968 43.98217695756544]
alive [17.116862286795637 24.70615660490479]
alive [16.55138795714629 34.817811652802625]
alive [15.26628211490353 42.32606129519173]
alive [19.45398131318401 33.58621498687391]
alive [17.09575276671533 25.659428284623278 48.87534159241765]
alive [16.83188101117813 29.584952888275293 35.83162736319333]
alive [13.409138196524232]
alive [12.896152019166 47.57691628164801]
alive [17.451585904717508 37.49235797003465]
alive [17.907941791202752]
alive [18.108328124896865]
alive [17.74511300103114 38.80840438688776 43.995564346166034]
alive [0.7135129365565347 41.98575575475355 43.852066001741015]
alive [15.907783545163227 27.353642868082478 46.04299402268539]
alive [15.091405469537795 23.04807773522362]
alive [18.531420734414027 38.802574295329734]
alive [17.41268572431185 34.6608205903669 47.74751798889849]
alive [18.297128700795824 19.302733929573723 47.11062294646346]
alive [16.11062247369337 26.79986180447356]
alive [15.777016770888997 37.31024131961174]
