dead [0]
alive [6.465063624384999 42.49979696400422]
alive [7.0187292309600995 27.66462172944523]
alive [1.2643820782588964 16.429367514285307 40.268651221185706]
alive [6.56309941390032 47.64461629531899]
alive [5.125395836595719 20.156834052717223 38.47426746621181 43.93360825781525]
alive [7.562197837149377 28.39700971050699 45.619576062995655]
alive [5.329005518893334 14.265380163484945 31.94968692079098]
alive [3.8461771102268845 17.85165839300624 46.821596688360614]
alive [7.029042007483479 24.587784835226717 29.79733720636061 43.61080708125098 49.01753301818735]
alive [7.675037547836438 20.83088963605081 38.780150225964384 49.91113468644036]
alive [7.659608171092858 13.892155600831774 42.4361547722126]
alive [3.9336650902083767 14.702806230577128 34.755540010096546]
alive [5.984837158559105 28.204788946897366 45.80842849933825]
alive [7.9610353792456765 24.921730838634396 26.774404680836895]
alive [5.968533838823515 14.323127440092188 36.02986502580014]
alive [9.230015774744224 19.00676524969449 40.21068356453081]
alive [4.184335735419662 34.571402735613404 47.13593714156223]
alive [6.411813758765698 33.256091182356855]
alive [7.806797596988818 26.325312573234193]
alive [6.623557843985614 33.696950825675046 48.91744509979322]
alive [4.946376190296399 10.239668359068997 46.6149759561145]
alive [4.9568437191811165 23.58923617333126 37.41242217071572 46.42453755198003]
alive [5.462530843149631 27.925650101998787 37.78766820252155]
alive [6.561737149826988]
alive [7.516769610142116 23.23749015721283 29.91829751995362]
alive [6.212505552258573 22.956015740016362]
alive [8.625886626240922 23.98165526024892]
alive [2.045650042338393 16.43448180671039 22.331931888683435 30.33409863506292 46.95241829668297]
alive [8.528455088948908 25.298902388366017 46.627766610391106]
alive [5.970104707563293 14.690909444851]
alive [6.624017463470213 15.69002272840367 44.494761756844255]
alive [4.947385156674994 27.599674329503003]
alive [3.8566120895202602 32.613222220452286]
alive [5.907281983626634 16.76924302560895 47.44844045224221]
alive [5.662391844915507 35.17057746360256]
alive [5.681935084189012 33.69163929512041]
alive [6.414541952061933]
alive [6.8152131432362895 14.508879413697295 38.21931618686845]
alive [5.468509369301636 34.22826039947282 46.114826087300415]
alive [5.8645121695235645]
alive [4.491486146249119 20.769322760166425]
alive [6.007164328993651 18.514419331343436 31.61203036143344]
alive [3.6687476988410515 15.017486465581742 27.103953212186827]
alive [7.18974570487025 18.622831037765884 29.972477504853547 46.9374134034987]
alive [9.941114059518108 32.186661432028394 46.102169769863934]
alive [3.632919084548835 25.939662536086654]
alive [8.445973990457318 21.80119794534059 33.22144358390499]
alive [6.606024585192201]
alive [4.819578502219238 35.04212428676566]
alive [7.574204993513674 29.686538406706966]
alive [9.149668768547931 24.510994315566823 36.447248163093185]
alive [7.200967129838496 18.324240890740498]
alive [7.979125549603978 17.846088745244092 36.803884282566464]
alive [7.303230012135842 38.318503649882565 46.18658371053415]
alive [7.782146969135952 31.090492654969946]
alive [5.2988589417621474 40.09079608624459]
alive [5.21667936210212 16.03090329531065 21.330027873977986]
alive [4.412503890786884 19.308685534155657]
alive [6.196440415144092 39.34812744219077]
alive [6.369339264878038]
alive [7.789074033218511 27.22329735276342 46.63859721244394]
alive [3.3339611724816387 27.597636514750874 46.511672635729894]
alive [8.990609917740976 35.831360927689026]
alive [6.585838722676166 24.589649657187554 40.54626957980268]
alive [7.677531067766446]
alive [9.844776704137347]
alive [5.80778625319196 17.923810349137245 48.187843320914354]
alive [3.6402818149847227 18.574201723720773 45.79985253751138]
alive [6.353406243673206 37.909649358748815]
alive [6.73909234590127 26.840171120339143]
alive [5.79307329233104 32.140896817328795]
alive [8.728616039463478 18.862928478420407 31.88811103125233 41.627428611885975]
alive [6.681054332167578 9.369746430098907 28.839976749172553]
alive [8.4603920864661 23.417576522973544 47.645461952131996]
alive [5.245134325578761 23.79383182414985 44.1363194397222]
alive [5.332575623872086 24.035705320707642]
alive [8.43707525741792 22.6812820990776 34.61760694027337 45.23449360651453]
alive [7.027522872460383 15.5879003475245 27.52532629795506 37.90199363351585]
alive [5.449673670123521 32.46397497723477 47.89923710856235]
alive [6.427849665756415 17.8041269911012 41.752472371186954]
alive [6.065502136163356 14.741000816080637 29.307622588987332]
alive [8.834566740106627 32.08348978600042]
alive [6.36287471774835 28.202738556773685 45.498828045980005]
alive [7.519702892739276 24.440368173857163]
alive [7.9817255650694 44.88961912849502 49.98232537203917]
alive [8.4800623132865 21.20332031089823]
alive [3.7508776806701665 17.84191013786055 26.74138592129571]
alive [8.124769318268639 43.9437591329503]
alive [5.523642303071058 12.317176280801805 43.44015232311477]
alive [5.728957319285194 35.07842247191977]
alive [6.067953675555242 20.61745873352389 37.44895579774813]
alive [4.66306192482456 39.94054745194485]
alive [11.256584790989821 25.820329839235534]
alive [7.761177419823658 25.81885155361039]
alive [9.024720609824481 26.442304849928114 43.25497575089559]
alive [5.095620731851067 16.505263744527785 33.30504934420595 45.24466299585512]
alive [3.3217098884206058 32.24795420263725 47.130369695305276]
alive [6.316137612923554 13.968747590035127 33.72165272342469]
alive [5.372092137138131 49.724957941820946]
alive [6.848069035379084 26.22779624645223]
alive [6.625152796797343 14.065180189055953 16.034821492374455 23.951617464027976]
alive [7.8455963995546085]
alive [6.7568577380014725 26.008655108398962 43.07153299331434]
alive [4.709311177875428 17.076310431917836 48.12483317331954]
alive [9.899920326568747]
alive [4.411716330903047 33.37918857046094]
alive [6.717340542847805 21.81174102019674 39.94996537895928]
alive [7.338792901480715]
alive [8.117589743287862 39.96256604706832 49.39319040408845]
alive [6.35720089617903 16.911466604964488]
alive [6.416703261676457 28.316765062052184 36.68050702443403]
alive [5.375475370733105 13.49970631985863 27.055469142441467 46.282454591971316]
alive [7.069411313486895 21.384312761787243 34.065836738173964 45.639568691269226]
alive [6.433327673664555 36.409915659581]
alive [8.832687519351355 36.54538222907152]
alive [4.78541582128846 32.68069107744865]
alive [5.225306191653433 28.047558555779705 35.1730955876007 48.90234628729108]
alive [5.105222180289105 15.436918787506603 25.780860736712146 49.948654201002334]
alive [3.2662755239971237 26.687027644083532 38.29005272878092]
alive [7.366608531873507 31.3171876356379]
alive [9.840833688419496 44.23970053002453]
alive [6.728486697554098 29.307453941025436]
alive [6.596794755531225 26.05565292245525 45.193741243836335]
alive [6.413275016325137 15.767800970880911]
alive [4.420082977988935 19.008883622598532 44.79052330229258]
alive [6.745701407597938 35.43489757287542]
alive [5.604254448448228 43.53299748091936 49.81179374029134]
alive [5.255601336151947 43.24417449032435]
alive [7.401567268600082 26.19211477442791]
alive [7.8073523126122195 44.605656932790204]
alive [8.016496584838043 32.12333203523578]
alive [5.067315937507162 31.919654320137372]
alive [6.571696727944202 49.39839945788099]
alive [7.576962673819229 16.319949088870253]
alive [8.638859981347242]
alive [6.512282996252624 28.091588843007557]
alive [7.630390922128065]
alive [7.463598924386141 40.27821075530581]
alive [3.66340766786594 9.11549712046867 18.057207498971774 24.70384794245283 45.33342832629726]
alive [7.621816053077297 41.211501470657296]
alive [8.124108513067089]
alive [6.95463077929749 33.43253029206624]
alive [6.9863118967173286 38.559013356115656]
alive [6.848866902441875 14.043024436236818 26.88217661707583 40.46474050388126]
alive [3.9146475527345395 17.11052901248633 28.911129895742345]
alive [6.854756867718695 19.757123250776594]
alive [7.897639826840778 29.786456454216975]
alive [7.265006661320035]
alive [7.031069337224428 11.169419041186481 30.99188438369228 46.828729355821565]
alive [5.720701219932327]
alive [5.386458446076271]
alive [8.618687493613502 39.7701286935058]
alive [4.607217056902417 39.30946151027404]
alive [6.671885347144258 15.4875228107347 29.820431296803235 43.4378554883838 49.602905779200945]
alive [4.621842314193221 23.359452829261354 49.52212437283758]
alive [7.107844723996803 17.09857838930668 44.58959411046075 48.616958231360805]
alive [6.697445680787974 35.01253122612134 41.635369974944666]
alive [5.8094513425149295 8.860832435211197 21.533160696493596]
alive [6.1616424435385495 30.282922524814232]
alive [6.284522788496364 32.059922110029376 48.87742294321515]
alive [4.803206991333317 31.768486740637048]
alive [7.636304581577567]
alive [9.55135209078829 28.36016081012476 43.368139927669134]
alive [8.829351701555753 37.91160827663525 47.8575406848163]
alive [0.2475722440890171 49.46137951020652]
alive [5.4495704962753475 19.0534779581921 30.10236275455779]
alive [9.760705315571675 33.068749742924474]
alive [6.5955083299133195 37.04251050965704]
alive [0.03836339186807239 24.223658342263658 48.131040085160876]
alive [6.089533950421464 28.749421353552506]
alive [6.334278930313021 48.92017823415467]
alive [4.15595743305302]
alive [5.4210872801800685 48.602603260743294]
alive [6.2638277199873835 47.06614815245285]
alive [6.712026282304104 25.227595727189538 35.284860163677]
alive [4.959653441553601 19.492542301233886 35.547726830774366]
alive [6.514618266832618 16.347244901354088 44.68825552810434]
alive [3.3849452183858806 35.04558747223898]
alive [8.504077822066403 39.87128503502378]
alive [7.9033480428023095 16.51128550834799 26.43676228262761 45.91507797420319]
alive [8.213981148802464]
alive [3.5059792222684893 28.820398692405114]
alive [7.045155256762316 32.78870278160895]
alive [7.291741869546969 26.19871668636922 33.53136889185831]
alive [5.330412519429697 32.77638110479773]
alive [7.535371875760984 16.75311383809292 43.698319887829946]
alive [5.5961811210552375 25.971222374955925 47.41346572727905]
alive [7.177307567358733 23.36007230765233 43.271714258935226]
alive [7.70434546851437 19.30055904514203 35.01567167405507]
alive [7.0303326300845095 37.03052341161101]
alive [5.523160592790963 7.8669838316805425 34.63227900936186 44.22428276627872]
alive [8.433245277040506 31.79561472910038]
alive [5.218248718156022 37.095098211937454]
alive [6.9909157523470284 17.80090709802711 24.283633850449387]
alive [3.598711638341152 26.90920763767883]
alive [6.104792483471694 32.860192100205836]
alive [8.976747885536792 30.14587022351005 42.48432870911031]
alive [3.590688515931618 34.816813134907676]
alive [6.742012334392567 36.36340732243494]
alive [5.716206228480912 41.57240746428319]
alive [6.9382827365098025 34.74393340463104 49.31317598240463]
alive [6.189425157331758 29.46233293823401]
alive [4.198497424264764 18.828079973786345 30.06654060033768]
alive [3.185943502445226 13.555589167988362 20.844755665480758 38.40390214632711]
alive [5.360165296708153 47.14518194152965]
alive [7.4155728838350905]
alive [2.045351158558606 26.6065197901239 40.47612633077067]
alive [7.0371553886955915 16.280244516904308]
alive [6.004407256441603 16.367478813441984 38.35392654815651]
alive [5.449280333894658 15.494849684272852 38.728804007851494]
alive [4.48838815832979 30.534796471999705 38.81288598291087]
alive [8.955820476926641 32.67088501263447]
alive [3.9212423916232844 35.917644174971244 49.32809337237967]
alive [7.140713697995533 14.500078876020686 26.05927010954064]
alive [5.360311619907079 26.99811810619497]
alive [4.089928898030177 20.77520981979485 34.89905122920204]
alive [3.7914714918169277 18.98212975035889]
alive [6.065418299614574 25.25761544277999 34.49911620063397]
alive [4.320034645408281]
alive [7.840608217834729 14.529619147539552 37.01418024352613]
alive [9.65620503769497 22.285983676311336 44.97432922170026]
alive [4.9252137454449905 34.42556184147376]
alive [7.9137517302148535 31.636906152415623]
alive [7.88953451223035 49.65894020215057]
alive [0.8139166602542529 10.45335297983578 31.29656652392483 43.82365967144381]
alive [6.1219638488924835 11.502923755308187 45.904184346246595]
alive [4.7897697074948615 12.940538241475151 33.658622947228736]
alive [4.566281213931469 25.44423692522979 44.64660484015693]
alive [5.99290684615745 13.692528375955664 38.731991966756155]
alive [5.002129873128377]
alive [6.044070906756009 30.742709713998536]
alive [8.288024512184593 27.97159893212071 36.66535623957439 40.007931089618346]
alive [6.222601102511905 30.269049117854756 39.18515875303836]
alive [7.554189956905919 10.05795825743192 19.371773414683663]
alive [0.45949188606388375 19.96634365106717 48.7518118548735]
alive [9.156468160300289 26.399386058979363 45.89274309475953]
alive [7.967485279148108 27.989438662987787 42.897267998600164]
alive [2.6497524428057546 15.386561864343664 28.44205198290155 35.37076140148997 48.59192843996501]
alive [6.444872385983319 44.42278806242041 49.210898837130905]
