dead [5.1363931527295374]
dead [7.994564616640187]
dead [8.57508957068663 17.796489954307358 24.274332034507616]
dead [5.606557344636874]
dead [8.831988504468837 20.524487466431456 37.37130648313665]
dead [9.858748815624207 27.757777434260667]
dead [9.202265858764 39.56546209787486]
alive [7.6507382758946685 25.33256433333129 34.338318038751 46.027162059095474]
alive [0.9456486171886023 15.753112810890935 42.85805107214427]
alive [6.415914968697402]
alive [6.390354156165911 18.27628759213973 35.56799147914141]
alive [7.814635017123824 36.921539082793004]
alive [8.743553916656868]
alive [9.888583904642719 22.24830205921203 43.746045840728854]
alive [7.336854468014721 36.71303909340594 49.64914200548032]
alive [6.0936101412391395 19.278505716579872 45.093174797881446]
alive [8.576726806906274]
alive [6.3600366186039405 38.707979726911546 45.07325601187182]
alive [6.285896060550576 48.63248261710234]
alive [9.704683780169894 22.12690169760297]
alive [8.606400001167435 37.99375693200906]
alive [8.968649723395021 37.92603460235759]
alive [5.653303491204883 49.81006164469017]
alive [4.63556501498037 27.371650656823572 48.163374195232]
alive [6.811030980124293 22.72164677237205]
alive [9.315911312329057 38.53804858914876]
alive [6.456510772186383 24.774205288692617]
alive [9.714891485788568 19.605090988739526 40.70800517104238]
alive [9.163541167911674 29.217888745611003]
alive [11.749341336794746 38.422354815145795]
alive [10.543954161391968 17.59134580208242 36.71378293213898]
alive [9.545710554405952 33.29017048690492]
alive [1.1933020445099987 9.695648139051178]
alive [6.6686907628800105]
alive [6.574026557659751 13.627474939501594 16.78864776579499 47.85684803443878]
alive [9.101334307102595 21.12080542902866]
alive [8.213182116641766 20.859463565402397 38.33776126548156]
alive [6.758862562717907 41.06634412118133]
alive [7.764098543307891 27.00292128905972]
alive [6.688110049382042 30.407425185333857 43.1595638385043]
alive [8.054169808147288 25.028916220999008]
alive [6.886051478546657 38.63534565253831 44.037479438374845]
alive [10.198433511970874]
alive [11.944218845439533 46.19157313002792]
alive [8.441317391712476 21.491399421936336 42.689457686771895]
alive [1.059293986718891 29.441681726771552 38.51908079773723]
alive [8.272317618651384]
alive [4.180468036229251 32.40656400053814 37.71502343249119]
alive [7.803168535457459 22.17565294015391 36.864898101226416 44.78861413988099]
alive [8.671747293025161 22.987636221701507]
alive [7.636122480227007 42.13187440273437]
alive [9.567390256879891 24.84336215837883 37.68219382753742]
alive [5.243894407491653 23.022809331610006 45.33792378737158]
alive [4.437059787460709 21.77155831960553 36.23981864942605]
alive [9.976269918645814 31.02466123964424 35.31319352900153]
alive [8.336263128007529]
alive [9.140317994704464 15.598723302102877]
alive [7.65430583917054 40.506099810663116]
alive [7.643040630001446 20.526837348885582 37.71723506193522]
alive [9.201611154177803 27.914728724271143 47.41607596961481]
alive [6.055404275280744 39.42757570545678]
alive [10.313770501132415 27.796673091842262 47.65425699223052]
alive [10.898060685874825 29.790494903802557]
alive [8.902136808997849 26.99004109809672 47.98515535004156]
alive [7.911742095832164 18.714576789014053 35.526565606728994]
alive [5.955444501538145 14.309603265125745 37.143902931313 42.44100681304857]
alive [10.2597101635238 29.59448574714588]
alive [10.208391893075998 22.470680415676977 47.05910205830067]
alive [8.657065775375193 44.57021375870779 49.75648842443603]
alive [8.500737275644514 45.23054969557761]
alive [10.534214923883843 32.763423592734306 47.470217832022044]
alive [8.976706829799864]
alive [10.015544138229702 23.441316929926014 42.383565185372326]
alive [9.50180247647746 30.63761668967972]
alive [9.114207947476581 11.112177892692861]
alive [6.109735192997988 16.189868283303873 36.52101065853005 45.637863075086536]
alive [8.07199809524346 23.21635003792099 28.84664516994692]
alive [4.678365065757992]
alive [8.682361119651235 16.797233140932253]
alive [7.920814959772599 35.44044106796942 42.41397285278129]
alive [10.752927890553591 41.493027983630185]
alive [9.77043298410839]
alive [9.12062156505699 32.52211070245743 49.95924486896446]
alive [5.925588773944804 25.86082552188736 49.11728194765415]
alive [7.78795433254355]
alive [9.135298427315728 33.550974106085576]
alive [11.079294088633578 41.73891644422698]
alive [10.289070338055692 17.464478253583437 23.567156808585274 30.547784760521346]
alive [9.48957874098615 24.327046910764818]
alive [7.965131652412517]
alive [8.279695976036411 26.071802752383576]
alive [10.275759098125306]
alive [5.799043218855248]
alive [7.072324599400519 28.68551477095353]
alive [10.027943047150144 35.99866844351868 47.719422312524195]
alive [7.064401937070364 24.218715400941992]
alive [9.019822675804997 32.94049757006415]
alive [4.6404183972401 12.388084165735215 34.5294543966354 46.51366978330497]
alive [10.74362225355039 45.16919062180554]
alive [10.678721835904827 25.568923045782913 40.472705979223946]
alive [6.524950666021484 17.12637195025607 48.3352650174233]
alive [9.111643381103853 38.201471227689474]
alive [11.548494859040147 35.66135627469711]
alive [9.614565191950811 39.48088550830795]
alive [7.333977749003433 20.25220552478058]
alive [7.9366010323810805 23.615005613485312]
alive [9.245180782169545 36.90956842023168]
alive [6.100948209525207 31.72084735555141]
alive [10.193600435044265 18.117194295817132 32.41501604184117 38.355355185126314]
alive [9.420697641950293 36.01556821484546]
alive [6.828531876484046 38.70363968033687]
alive [10.850650560237922 39.21160352794293]
alive [10.383668132198173 18.39410137371338 38.367067557778626]
alive [8.686309645434283 28.526159203232595]
alive [8.071270690375632 34.07084307324782]
alive [12.863054712549511 33.46542651660911 39.12122173463205]
alive [11.230172927129859 25.597897299560966]
alive [9.157198070684048 20.12214100941831 34.88115461979983 44.900392844741354]
alive [8.17697361562262 38.67668849333445 46.633456626171466]
alive [9.707455274125945 24.043198562124527]
alive [10.04290335049705]
alive [9.339474347227885 26.204176286122173]
alive [6.362361776195967 34.73732836535272]
alive [8.602605888816283]
alive [8.375622180622079 43.704268399222826]
alive [7.762968651353664 31.86931025585162]
alive [7.996027302416913]
alive [9.664402534033941 37.47479315928988]
alive [9.620234764480946 30.586772438876558]
alive [0 7.854233686453163 36.392309865602314]
alive [8.842170712594173 36.51643076191976]
alive [9.400460906617703 22.84604910741758 34.323380942494246]
alive [7.576078842303177 21.641543508605054]
alive [9.189084387926712]
alive [6.939772151903501 16.345825739131783]
alive [10.390855366185894 38.507823409500155]
alive [5.6116133261439165 30.555048545636453]
alive [8.514832745862837 30.28441010295738]
alive [9.86470158223651 16.3129967089135]
alive [7.891650416532834 40.97621846743309]
alive [7.6944386191279746 47.223778150212475]
alive [6.645661880604354 21.344579866685013 38.71791769946226]
alive [7.8451662065350325 38.17360913420139]
alive [7.843468866994682 26.701247413246012 41.802153681648235]
alive [10.30301499414475 23.96196525470495 48.95491849821862]
alive [10.23295320071232 42.064831394379844 48.26400089413345]
alive [8.523686255325535 16.285695650141015 32.63829975779454]
alive [8.683467042648875 33.66744747151467]
alive [11.431859436944018 42.17261551725599]
alive [7.718767686213272 33.342561158677675]
alive [7.9747838855429265 39.79164888230762]
alive [9.081878539547697 48.11432519295849]
alive [6.550522128560747 31.753945453939092]
alive [8.132206127616522 25.971863286146228 40.471405204940794]
alive [9.632909651621686 16.407904767474886 39.16492444210915]
alive [11.347189994635356]
alive [8.594061404429718 33.03901502092146]
alive [8.789015846194403]
