dead [6.8959672705284865 22.337493704194394]
dead [7.280277284055366 28.103798872978135]
dead [8.096932255245548 16.032816625084955]
alive [6.122360127310877 49.9960479901962]
alive [5.792799644431539 30.51101832159723]
alive [9.64564463022898 30.826977442547385]
alive [7.790533692198531 28.10528109242038 43.54927567421827]
alive [7.656233119488663 17.227008135268065]
alive [9.408275821886413 23.123903532614573]
alive [8.04299969096175 27.04232575614502]
alive [9.046619503395684 28.74008802579279]
alive [4.604457857119241 28.783233496875724 48.839182916747816]
alive [8.905054692743999 25.030392033210884 49.2462429649522]
alive [8.087218542580546 17.60691990803097 39.261714844078604]
alive [9.602133092969314 20.418172718075052 47.96972897425391]
alive [4.596390483798147 11.113921906889725 29.75660530555577 48.30147558164708]
alive [7.2392015410893436 23.59654300950903]
alive [6.1496823210350575 13.114919690464212 27.13850319531839 44.30519196721002]
alive [6.517034002643647 10.613898551313298 49.01585747607621]
alive [9.358409506956377 23.593938300512917 30.12521027872453 36.08085827229606]
alive [5.483678349128083 16.901455909258015 36.807957315942154]
alive [4.296662824277107 19.58979444562295 44.12643150186212]
alive [6.808685011158535 35.15591191802072 43.7075730499104]
alive [8.788409336675207 28.54136689914242 45.67720285775352]
alive [5.98953388766841 27.66316374275699 36.82375323175945 49.390936391853145]
alive [7.952140853502856 25.327403911693054 36.75364394344227]
alive [5.849504293939856 49.035165938321114]
alive [7.66436319859985 39.241015455314404]
alive [5.851974228100355]
alive [8.131789862899218]
alive [4.808058900596917 37.77823686899753]
alive [10.478355473630076 36.28773059615741 47.21337809880573]
alive [5.88353496756818 23.336647185934215 42.27581520139309]
alive [8.525359133265633 24.39243456209739]
alive [7.018051216307973 29.31509318586654 36.162856533491265]
alive [5.941683646754199]
alive [8.947773414372662 27.2997439098344 43.94045924262452]
alive [5.99068077607753 8.876367863861889 29.246557179879517]
alive [4.926767385180229 35.62433832956146 47.616940265089674]
alive [5.32612303629439 14.976100416346156 26.222882710820002]
alive [9.185604372044068 22.800367402948552 49.423034101206106]
alive [9.06063317606153 30.36355263991443]
alive [7.589250648317702 26.618891882979412]
alive [6.753461941146263 32.16505689559313]
alive [9.282625768101251]
alive [8.017277369293206 48.83375222409833]
alive [8.28163581804234 21.968161651329147 30.686985539276467 43.76382358931434]
alive [8.42789050675448 37.22802979889504]
alive [7.023042191806513 49.03179982961661]
alive [7.94092550134306 15.636562896221298 32.46367687737435]
alive [8.956364840920868 31.511276424415332 37.87213609761269]
alive [7.260305406665457 24.752366760488112 49.46395112414748]
alive [1.9463612726945172 17.734253069325597 28.932775153382767 36.997787192544706]
alive [9.016929282175239 43.338900811986825]
alive [0 32.520615957990195 48.248990601972196]
alive [7.560952595317853 13.027953733659134 43.31573071739762]
alive [9.587107791602143 33.26660799936878 46.17010678775667]
alive [7.781710800373578]
alive [4.114451392869736 24.84952881480513 35.06154210244279 48.83276715038447]
alive [8.000124374486742 39.52645797427608]
alive [6.8356842234744235 26.292444266343633 36.01239723290744]
alive [8.04191336947389 24.998140340711842 31.86138703556378 39.08085584388304]
alive [7.614910019205918 25.67837229323793 44.577162975430596]
alive [9.356644823889082 34.76556233518485]
alive [8.505538939892377]
alive [7.537412182247228 29.561184680477812 46.173856701787344]
alive [9.071872332561579 24.842946066272937 40.52541847066162]
alive [9.759377146315273 21.891351233736003 49.34609681910942]
alive [10.355034774855465 27.904480536503595 45.98583322247586]
alive [3.178911625453645 17.298357125328806 46.876825928370494]
alive [7.680339943383026 13.513457334898199 32.09237575531403]
alive [6.888911660500783 41.132871287981565]
alive [8.262677761703095 44.7153110291741]
alive [7.238351454597888 17.30577651745332 46.79421972863175]
alive [9.328636658398132]
alive [7.404544090630574 28.020913484127053]
alive [7.976143021853271 27.60200425132798 35.03863897303668 46.91470008936467]
alive [7.299683859268214]
alive [2.2664402522111744 23.378541764466387]
alive [7.4966062597170895 11.619754432737942 24.330508158540738 46.73564137758447]
alive [10.659187730895415 42.325374029694395]
alive [9.16847858838506 24.490719221786645 35.15361002280423]
alive [4.324538079800968 20.71839568694249 30.129781094834556 47.86682382892457]
alive [9.756206704726262 34.561621220951125]
alive [7.749219019141869 24.972494037784887 47.143845805084055]
alive [6.396498758967461 22.524864370599392 47.41150096802415]
alive [9.3006160760559 33.679124336236136]
alive [0.09649732016316405 22.260074377231003 29.86032978675691]
alive [9.103331254070254 48.92668710985872]
alive [6.85540179432751 31.884369876231553 45.69568723361115]
alive [9.08464124671263 25.38008235258569]
alive [4.767139149882576 43.92514031711752]
alive [9.959923991313527 20.813170094517126 41.68717118285297]
alive [7.232186840726555 15.37335503220171 41.0062773970457]
alive [7.754712250148692 33.861377879122905]
alive [8.235511130834695 14.858947958069098 24.01102172215787 38.79302354846675 49.16465472154359]
alive [8.981045319190814 31.45037893666989]
alive [9.415618076114992 26.450119459868105 34.72232339246911]
alive [4.009878645563494 27.361890964706483 44.220351517066504]
alive [8.240319714332752 23.27549611322494 45.615628358543255]
alive [3.739113057614821]
alive [5.555322864657703]
alive [6.741672913850567]
alive [5.497354228250994 15.01450728872062 21.928034169223398 47.68981879266748]
alive [7.872561840617552 10.897106480434623 37.03279812947178]
alive [4.637819773504336 40.15965332464355]
alive [6.36424533800332 40.68288386897652]
alive [7.8102723694904865 20.44167032390811]
alive [7.375580898740829 25.442755382240602]
alive [8.249897243389174 23.503205482824765 48.51898973173174]
alive [5.528260787153265 36.29639101446509]
alive [2.8005050446771045]
alive [7.691904013155494 17.02254661289741 48.43505060932899]
alive [3.6525085643983757 23.333002863240466 48.11727038563587]
alive [7.238798487948337 31.01721633998115]
alive [2.1922976495802264 27.040446798104046]
alive [6.242251009905585 28.97692497242878]
alive [7.989059184821115 19.212324437530565 45.950384084908976]
alive [5.388548972864373 21.992318241522362 31.96644213885352]
alive [10.523518333804303 36.941102244611905]
alive [8.862905713000684 36.41384430791618]
alive [8.761938578323793 13.016247480376006 40.21794644206675]
alive [8.520613219354283]
alive [8.25233917280804 13.560964666032147 21.986841779140807]
alive [7.8913829247390295]
alive [8.131437394895825 35.91215687290731]
alive [8.75125885534674 31.05931263481149]
alive [5.190032866320663 12.796764102435006 30.283684644612606]
alive [7.889059032394663 13.062221197994743 19.076500339853535 26.673861315465736 45.35990577561161]
alive [6.25217842632687 26.937110769939565 42.906665120901245]
alive [7.204238670786664 36.37511136719037 43.183659332265954]
alive [8.866779655250387 39.67082837267845]
alive [7.636501193087209 39.12646304782166]
alive [10.651147987739265 39.4572903829562]
