dead [6.071048001930868]
dead [6.741229258079843]
dead [7.802975564049398 13.947963431686194]
dead [8.153708700896626 15.820747282776484]
dead [6.942429798849041 16.40190553886003]
dead [7.266208938863471 26.874707549692545 32.83660994456673]
dead [0 5.016418132676912 15.465514176289513]
alive [7.165006832641248 15.641103046815306 41.16154717479202]
alive [4.110490313322291 14.713568498424218 26.690738035787245 40.15421183736433]
alive [4.95961632359867 18.020210391557676 35.60095223302424]
alive [5.721698245323658 49.464712413041006]
alive [8.670476656719666 48.72566488546577]
alive [8.323976870244396 35.57281253649797]
alive [4.385339907586226 15.195301562532283 47.44765103088689]
alive [6.80871469401947 26.553541019099825]
alive [6.2885322155439765]
alive [6.818117396108857 32.92117093960423]
alive [8.158206086824753 30.607467909467935 45.37029720648282]
alive [6.279632946532507 22.26350242710421]
alive [9.257314646739633 31.282975247960106 46.5709440921204]
alive [5.221039844136228]
alive [6.152191952705573 35.98179902065608]
alive [7.360403783841575 17.13004545472198 47.83101048026825]
alive [7.938639898105496 35.91196870907156]
alive [7.164042839727028 20.546480364901036 39.706234106842196]
alive [8.243875957303887 23.836154242705554 32.498693467650966 40.6595044481049 48.71867360402722]
alive [6.908947416912669 26.530307847625203 48.28035245124315]
alive [6.300215553411213]
alive [2.923544552420717 45.32940443708685]
alive [4.743559580652977 12.266514819180205 33.367310756099684 42.752851746937125]
alive [7.342112395138725 27.61342046036267]
alive [6.833706031817529 18.064570544303862 37.141847378836175]
alive [4.1641711435940305 45.149807321685266]
alive [7.265425219211411 25.868866004592135]
alive [6.215791010083238 28.94835357235505 43.21816453534318]
alive [6.5855756065273905 27.25379510479238 49.35712164040781]
alive [6.621747631179408 15.83194728695006]
alive [7.8839687945211505]
alive [7.639328864676868 35.82564434106538]
alive [7.490491529478346 17.12197203488676]
alive [7.620045183598309 32.73704601782776]
alive [6.594645373456982 14.67058246589624 18.43977312092547 32.69984728051043]
alive [6.433244866812935 44.3374774658709]
alive [9.103950203101066 21.25357236243771 32.62484278358542]
alive [4.483207579018109]
alive [6.5822475861996175 17.900881843590987 49.39591646406252]
alive [7.97915150479099 19.250528494205202 37.86692635597431]
alive [8.139638256358026 22.393076116835704 34.563246889530475]
alive [7.289344712096146]
alive [6.310137065588336 32.127074853945516]
alive [7.930167109898743 24.223508406074355]
alive [4.955618293771355 9.444967846135397 34.39162026330328]
alive [6.417339638999612 39.772080782570356]
alive [2.006400298004589 35.43724898270533]
alive [6.331284523402448 47.00795127050233]
alive [6.992351397347722 17.613069997020375 46.86849992594979]
alive [4.388141603774923 33.63632107833292 49.45357462069443]
alive [6.050491312429176 37.74018280457169]
alive [9.817217148530728]
alive [9.723850928246861 37.600407488407924]
alive [6.635138167310016]
alive [7.924689173408399 15.874583124732068 31.515931347523864]
alive [4.38148860351366 43.059734081607594]
alive [8.349502758247061 38.980314323942416]
alive [8.084868964616716 18.899369874539794 36.7653318415514 42.871424860322136]
alive [6.766383907592304 26.92472485688482 31.706839296501823]
alive [1.35502447796018 48.03580896968804]
alive [4.886341664248317 21.67866933070113]
alive [7.758998411083679 13.778527739241138 26.281789715240407]
alive [6.271725312584111 46.11084488459075]
alive [6.5196334638558655 23.371918122086043 40.783461821566]
alive [8.14457646845168]
alive [7.711249697984523 41.68518898148816 49.20989606865257]
alive [7.30509298761752 19.48675420009119 29.085745188082925 42.1553095388295]
alive [10.985317488669336 31.969172027256523 34.11977120277636]
alive [5.2398249896261575 9.776564438009416 34.23310366799757 36.93355734977908]
alive [7.472702031747708 11.484229699967997 42.935509255272606]
alive [7.619486906504839 21.80071763672489]
alive [7.7188010182439974 24.973096656516223 49.331597159200584]
alive [8.192524325569975 47.310599012146184]
alive [5.199429561211417 42.649712015039306]
alive [7.721852259453394 39.06167518111157]
alive [7.918129430496093 31.15127738997521]
alive [7.9421372879863315 28.047086940624727 44.685923030987766]
alive [6.6094138500577015 23.954270584053443 45.36855589393891]
alive [8.06422324897765 16.6827242335054]
alive [6.688555978493119 43.912505696922125]
alive [7.3250912455314525 41.127120947078524]
alive [7.393673574949508 32.98780681398758]
alive [7.678675428067765 11.69782276317179 41.69482289057613]
alive [7.481032633904667 39.97805270863043]
alive [5.178272910868872 21.120585301293982 42.57303631096192]
alive [7.426565514582592 49.80318611528029]
alive [6.274749632994326 10.591719858110077 38.9378065710485]
alive [9.519398303340695 18.15777074310032 46.671476586112135]
alive [7.101241944974272 14.484864570751364 21.362780409855237 43.384795217866085]
alive [2.9032464634566417 29.62152232703437 45.57011740303918]
alive [4.159384646385166 14.988802548982655 30.982775512394955]
alive [6.666616786376987 40.377502216275126 43.61762808610162]
alive [7.283985048097296 22.946692805008656]
alive [9.258539845373608]
alive [8.091087495045654 13.495084779794713 32.61919627839382 42.85474914448787 48.134192640366386]
alive [7.615911321569969 11.657953812075723 12.71693556777778 26.556890016800757]
alive [6.094550622411478 34.75876150284276 48.47351819758022]
alive [5.850260765875688 21.60997920372202]
alive [8.368400232383136 31.91887080177822]
alive [4.918024910257139 12.087071076875802 24.7213683447948]
alive [8.665260596102549 23.036877348401685 36.57822365173292]
alive [6.64504116629315 21.73223901771827 43.46043021168462]
alive [6.1010355450921425 28.328010541853104]
alive [5.38106256975222]
alive [8.747102204689822 14.019195321914047 20.317053342967053 34.430003859614395]
alive [8.76962697754051 40.22805659777116]
alive [8.007676827233423 30.24323733783332]
alive [5.519899680811701 11.518407750420472 42.7548539632575 48.16065522693842]
alive [5.911181102141505 26.351320368129237]
alive [6.025757272459726 33.66173530058041]
alive [6.54782818161725 26.821778621472365 32.926756150858196]
alive [7.520012993383351 29.318809562094202 49.547900680757756]
alive [7.004138881771513 22.347236150577682]
alive [3.00691373318695 18.979320264430033]
alive [8.630863938310277 27.71226410629339]
alive [5.6805653439780555 41.440115401085066]
alive [9.080361655581772]
alive [6.704227914803906 20.57498860321488 37.67267194130721]
alive [7.294844649019923 43.3495887957193 49.977234149130986]
alive [8.10816226366301 39.72768284312806]
alive [7.306705847020436 18.136507623207024 36.206536073504914 45.410676408149016]
alive [6.792737039982651 30.82225325284307]
alive [7.961549942928662 14.671666281608749 28.186043251551 44.242474614701784]
alive [0.3601779792885341 26.675261037114957]
alive [6.509056163528798 22.049882412767314 33.778395118958755 48.46423857480358]
alive [4.797893494816725 13.479613509438495 29.553856637109437]
alive [7.075255321264255 34.77827241650112]
alive [8.820756343896862 35.917634168100776]
alive [8.410209341633081 17.511693066770814 39.653268355671315]
alive [6.901113897569891 36.73658126644877 48.60706988067014]
alive [7.626843330880919 49.55657217775367]
alive [6.405482936752911 28.339215150742053]
alive [5.048466891115111 14.649104671124144 35.900113263237515 43.60655294586704]
alive [1.2640107973781407 28.381508334748276 41.91579790254905 43.364704971711205]
alive [6.795999706049982]
alive [7.596072217592501 34.25495646706542 49.91405695753592]
alive [6.177804234502298 37.21659128549602]
alive [5.365194050327057 18.75351286520739]
alive [6.980026594727591 23.354734386977434 27.345666189151302 43.03992400124611]
alive [7.06480348890567 14.696624471286201 46.718223873128885]
alive [7.934577604156691 34.44299873027418]
alive [5.238225664870659 14.763271873170376]
alive [2.2353941492670057 20.67947461577761 49.18955687505333]
alive [7.325369694712964 32.8563154001959]
alive [7.545808591439148 14.399466654335782 38.76042439344776]
