dead [13.053294026607212]
dead [11.344538280763166]
dead [8.327534686115943 23.64834041256188 25.594493433148543]
alive [13.37314571425682 36.51774392773146]
alive [6.605124893856179 44.45920411974401]
alive [9.948915811845923 42.69751342574775]
alive [13.436637761112873]
alive [7.521672989044128 22.39675398620314 36.043262963392955 48.89510382544273]
alive [5.971963342635433 35.361337079281924 45.75794364508979]
alive [8.068423062618653 44.23445633342976]
alive [5.265594950816868 11.84721191700504]
alive [8.628707123246429 13.825970753793563 34.6666875848908]
alive [11.159020407737154]
alive [11.69918766794155 26.630628371184407]
alive [11.57360803378219 37.600597476131846]
alive [6.823546028055553 20.147762908936006 28.828516719353324 47.147497052912705]
alive [10.330244062166305 29.87605387386742]
alive [9.589901323673415 13.199517687579736 40.398877327332656]
alive [9.132108438369253]
alive [9.695326639075452 41.815405982852816]
alive [8.417613870907669 18.845607834904264 40.86529932263367]
alive [9.45538727417303 40.25641823637532]
alive [9.635301079096655 16.189135817024056 39.405902537067696 43.93527993562434]
alive [10.085059411311155 24.256132992470267 30.86316081032335]
alive [9.166193829841623]
alive [7.632748971191657 29.252828770092897]
alive [2.940629839045323 12.81222486582826]
alive [6.239712323518646 33.542187008452245 42.37202320198395]
alive [8.465119128755148 31.530442459902112 43.159174080364]
alive [9.30251578834169 26.29701954446073 44.161813813123146]
alive [11.269839863442636 22.04681575205349 25.319950990734082 38.2010407081804]
alive [9.714758221156245 28.89441277164317 39.5218372469287]
alive [8.41550428713778 21.463484130330617 31.9562465074026 47.87537070431856]
alive [8.709500722259943 23.056543901639984 42.94021696260151]
alive [8.169888645559904 44.85338107294437]
alive [8.068518933910518]
alive [7.894521261003259 29.984584577209677 35.06440531757825]
alive [8.177784525004173 48.66625942745654]
alive [10.499858892345536 32.342454901131234]
alive [8.342562309167079 25.682502562476596 31.5500410062652]
alive [5.950078227170199 27.720634188758314]
alive [11.589823857619173 39.037894737498945]
alive [8.383791872208842 24.4956168076626 32.93943353354312]
alive [7.390254066813938 41.247450673841946]
alive [6.834911099221088 29.803447951157544]
alive [8.45676017405357 39.99258352968844]
alive [10.947938561644245 25.655488728010596]
alive [7.187176297745139 32.72003782458424]
alive [6.821823426155052 23.278905677875102 38.29343938053372]
alive [8.981948685510726 43.34639866347715]
alive [6.876148321193131 46.267155673059456]
alive [10.276368379186993 18.40047577866745]
alive [8.816548084049632 30.102213564568032 38.94543640991467 44.33870191824804]
alive [7.947199005937834 27.585021500999176 43.01586354336169]
alive [9.181868463443301 18.0066944927368]
alive [11.160242354300037 22.227721146271513 49.910668626176424]
alive [2.133561638736538 27.841885522097403 37.53499436795995 48.35706343379836]
alive [10.546374526725746 42.48335963979755]
alive [8.264919097334385 25.163041577463026 37.9256269717646]
alive [6.131507882807558 34.80066447698343]
alive [9.16469782595201 23.598411021367323]
alive [9.630345228151072 35.21314469487142 43.781853367961034]
alive [9.090575860256525 15.867862892537625 45.687070666999986]
alive [10.158464296940805 45.61476842795359]
alive [9.309935122585033 47.93066155559621]
alive [6.371122210884654 36.269239218521584 47.49773003805918]
alive [7.136169939690948 32.01346796721605]
alive [10.506472677434932 32.22186445233498]
alive [6.072935271463653 32.31780359218125]
alive [11.293458952961506 39.141146198570326]
alive [0 30.829383798845836]
alive [8.814737856374403 33.48421018752571]
alive [9.086111012086297 20.106445043113226 28.324145721942372 46.63412469293415]
alive [8.423999876587391 19.06757553022602 44.95923634924403]
alive [12.196532103666996]
alive [12.228132785656797]
alive [9.229441907779924 32.04482963450156 48.52429277566762]
alive [8.621567251723828 39.45454913748349]
alive [11.562043492832869 39.96663959714093]
alive [10.931839798451403 16.26341976074492]
alive [7.585920569516198 27.43618157779475]
alive [8.513261571080303 20.532956711842928 40.344119253077444]
alive [9.24693671940406 44.03210572997202]
alive [6.895615115745909 31.905394992966983 42.73808262524911]
alive [9.347319791074382 40.48093930861982]
alive [10.103513500623144 40.173362922037235]
alive [9.048245612232037 41.95871483613874]
alive [10.651442694804134 26.80874363448881 47.51595006496414]
alive [5.938100407740327 17.261356848459368 40.38117010242534]
alive [10.046300047067666 34.826639720318134]
alive [9.484099725885278 25.466273272094515 44.06285180541374 48.00672669488085]
alive [6.56442870943027 26.569178110792443]
alive [8.587580909849938 18.429059698486256 25.83588558982835]
alive [10.404135414717253 32.64535538776163]
alive [11.07656377325371 39.111650327124956]
alive [6.478950598001798]
alive [8.623496067792674 39.08364277727609]
alive [7.893703540458577 18.987437848320685 42.64319370657528]
alive [11.219112669964785 31.593138397841923 36.43064021646889 47.609798949516026]
alive [9.572486341692578 27.351859946150462 35.4679019277534 48.048149172373265]
alive [10.12390177393083 18.374743000241484 41.949650308540555]
alive [9.51965316103028 26.55266724486906 45.06935851140965]
alive [9.831904541439522 28.061988653357748]
alive [7.2417719694731515 20.484998780086308 47.6555461046312]
alive [12.047629281117691 23.69908044352411 49.94186001300179]
alive [10.32075282051709 22.673359240005503 33.43801548975697]
alive [10.15226081438687 18.837453373262345 45.077848093181316]
alive [9.221485843833463 36.30924195091826]
alive [9.878360732591945 38.154084827931534]
alive [9.712306839196296 24.28983618728435]
alive [3.0927097566629653 21.38409124188221 35.525215511889954]
alive [11.343685410075498 28.00404381359022 49.53878752251525]
alive [10.319176149854894 25.502269103645894 40.23501674136807]
alive [10.069823627964944 26.736204341170207 39.16293138511525]
alive [8.46892618255971 19.566823197124226]
alive [9.646798486763753 31.236357827589174]
alive [8.235390781100058 17.507199406383645 37.529487690379426]
alive [8.429729775826027 27.097752219565155 44.367652810670904]
alive [7.580876377252394 46.16153897792615]
alive [8.109765595171785 25.16376005037185]
alive [8.74948324343159 38.63400671030413]
alive [10.719559204360605 31.028384538724076 44.845736434504694]
alive [7.985527579274219]
alive [6.257564382098743]
alive [10.712581238908202 34.597425582285034]
alive [8.254013582703989 30.374500604056852 44.68393405845468]
alive [10.164975984395378 47.01576673416422]
alive [4.035585083782607 35.96022986470705]
alive [8.244187948435817 25.072216914746726 35.16962445879991]
alive [5.863669250051832 18.827107265259993 22.8952154012839 30.997215490230655]
alive [6.500730091182441 28.639692330670012]
alive [10.633970484117189 42.05242863333874]
alive [5.431238460218615 42.541779139587305]
alive [11.316878932222998 23.519858858408774 46.734756857670895]
alive [9.61432047743232 47.37569286092974]
alive [9.15524981449247 10.226270259392603 13.344922898607292 27.219271586901936]
alive [10.94099754030883 42.03586797915539]
alive [10.030156600029915 29.58310333005673 37.78923219666379]
alive [10.293175283731369 35.15668160858872 43.255770821887786]
alive [9.79012072245355 14.900421187173622]
alive [8.157274784901526 43.54935902077218]
alive [10.710651745339996 42.06397013100937]
alive [11.097690454731053 30.777324151031323 40.81130833039437]
alive [11.669962455612216 33.18830519399878]
alive [6.5756018984236535 28.91244444418096]
alive [10.935586391409288]
alive [10.734863473367287 44.17962143726091]
alive [8.800122208800722]
alive [9.524487536273707 27.874207627792355]
alive [12.11898403323482 41.59379097817703 48.036031790222765]
alive [6.988729709137474 24.92043895230362]
alive [9.696239250947333]
alive [10.67391028434147 30.01287169525421]
alive [10.071891004898111 41.706882870694486]
alive [9.64040213011698 40.333504659228]
alive [9.093800005209959 45.3593056193622]
alive [10.436031936496658 48.38013162380524]
alive [8.366159568510776 19.03202936261267]
alive [10.423841226987848 21.46929250509053 26.782802302913886]
alive [8.028538390663137 25.075034300411616 30.077477251327373]
alive [7.651887362838326 32.79229979131927 48.59458075919281]
alive [7.6125975822522784 32.02771616375518]
alive [10.460125933200437 19.427239592233768]
alive [8.801849615758298 22.446191300842504 43.21473253017112]
alive [8.245550359441928 26.763968454432227]
alive [10.726837094628587 16.400903561611962 23.73668254107303 29.411702355387263]
alive [10.007895409290288 25.276144164428967 43.27188574439858]
alive [11.943233682376166 36.15264178989462]
alive [12.12004509634588 47.063739749091795]
alive [8.202764120565813 41.38394526531141]
alive [10.593219097242072 38.89275713894936]
alive [8.970430766634164 37.66695870889722]
alive [9.312048899191327]
alive [3.768420324236106 25.01084125969355 39.94410137542228]
alive [9.450586140320667 39.984722229460374]
alive [7.643640526548791 22.06581086507108 47.95768672311913]
alive [11.781448482748289 43.769297702256516]
alive [8.49517507408482 21.78147776760054 35.33092268709504 43.205876485647806]
alive [10.479998271047448 25.781435001491044 48.23742429276957]
alive [7.557546948901333 22.25906217038458 48.45124395327224]
alive [10.17891848928464 20.516354124720944 38.65890223431399 46.415709528490595]
alive [10.145314151482607 31.333415870711676]
alive [7.2224226001744505]
alive [7.434904048470204 33.407127336734376]
alive [7.155407097189142 41.966626825980235]
alive [5.745599639103927 44.98900337678092]
alive [9.43047151272889 18.31685990508442 33.92780919319647 44.986487679847954]
alive [1.9545607762005432 20.65570744620086 43.5190160049372]
alive [11.90350230387586 27.945215478332344 44.14919743637278]
alive [6.985730653722302 17.761280196278964 41.171006240808886]
alive [8.128600526304512 22.50460245108317 34.960242883087886]
alive [9.20810537709345 16.8414348843722 43.23157457454082]
alive [7.069369906003782 20.384929129738456]
alive [9.719434914816322 28.298391083887303 39.62155177171565]
alive [9.851895659258517]
alive [7.8259533874186955 46.31204428514828]
alive [10.178493744632826 45.507540074856614]
alive [8.625121294585389 27.51041262915469]
alive [7.222296524824905 18.13980917861937 40.33294432664891]
alive [6.550028581342711 11.896256091453115 24.973850746112607]
alive [4.999058534362948 13.017596612922357 44.97083189618942]
alive [8.423235675223399 37.351676460455934 47.69497000645453]
alive [10.5396552054929 27.694348148312628 46.57134695231537]
alive [8.557585545789362 22.74358117535606 37.10035099951382]
alive [9.096071512964974 19.38259264976576 45.87012731129046]
alive [10.729501073821057 23.53532893166438]
alive [8.167629446074287]
alive [5.5004462590463845 42.04274105775055]
alive [10.934027235568037 28.540667667630277 44.661923148159765]
alive [9.261671873525588 35.415074573979034 39.478603885324894]
alive [9.785881432032395 23.423670975901945 44.163867176002896]
alive [8.514006605958475 15.62692150444868]
alive [13.805733468623178 36.71782454761965]
alive [9.362586287344804]
alive [6.300969524570533]
alive [11.741228780725619 31.8961064946183 36.9965380174831]
alive [12.409684104728209 23.188986460353423]
alive [7.661715690655808 39.30604551734505 47.53792225754009]
alive [12.523261473446869 16.747269140256748]
alive [8.608552639243594 41.573739599419625]
alive [9.239410796540476 36.97387619388867]
alive [9.562630303181525 22.64437427488141]
alive [6.990047908692422]
alive [9.403274331858887 20.86770417145023]
alive [10.503628878568097 26.629991006946675 45.105021457308794]
alive [9.171830980363858 29.31524080907946]
alive [7.236118672356123 22.533304211376137 47.59125745513148]
alive [9.391589264486015 41.42916663290863]
alive [7.74076811483901 49.56306301649305]
alive [8.885466358560054 38.266263596986356]
alive [11.88515807554766 47.412966088473965]
alive [7.996391857015798 30.07345136065147]
alive [9.581055529160732 30.969089242906527 48.621222478805926]
alive [9.458653889591961]
alive [6.950451980916634 18.5062634448497 30.04049018240282 37.4591395801813]
alive [10.833137998909725]
alive [10.890445304546418 22.502775529041035]
alive [9.43471291365345 32.582016631932966]
alive [6.184950485868704 33.79573808662931]
alive [8.990314469183591 16.859486383006857]
alive [5.49898405873117 48.860628630415675]
alive [5.334882816520346 29.460337448813444 44.937005935410006]
alive [8.913534962795604 31.843828740471732]
alive [7.587782810955343 15.882137391720875 43.22174640799456]
alive [11.291655819910153 22.408143725581603 45.55110759400717 48.340026817201924]
alive [11.029720606806015 30.11384769041642]
alive [10.48288138421129 30.23212697654495 49.52612208808454]
alive [4.102112732287509 20.008086603784836 35.97986165675446]
alive [7.689265641823719 22.368093710266 47.89517586832083]
alive [9.079352378565236 19.444175627926047 38.79604331995482]
