dead [9.598767561825868]
dead [7.2083489609672915]
dead [7.79662754930564 19.896378621234803]
dead [5.8970582329339525 24.910638349638106]
alive [6.59212227853967 15.924272765511397 37.75389344499789 50.00337346911656]
alive [5.354703110956665 17.358089822520366]
alive [8.244326395198767 15.430616282568494 23.4820717837224]
alive [4.534691034144894 24.472485107077063]
alive [0.07088898776424865 19.316190604463426 22.0726924126446 31.849394901024798 44.01024431569069]
alive [6.9658787908373085 29.9753028305144]
alive [7.51002280435313 30.473433664352875]
alive [2.426968056673592 23.23179290532738]
alive [8.022448655194061 19.014691944587938]
alive [8.06280969757973]
alive [7.988407747686015 32.23417938603651 41.10623455527606]
alive [4.743775590668068]
alive [4.904061519570863 42.66753925938894]
alive [3.022066907066396 10.429979501562327 34.72454520931268]
alive [8.731466656284558 35.34490047624771]
alive [5.732165054986709 47.53279886916838]
alive [5.612889450323777 12.932603093240111]
alive [5.909674874711018 26.42716442315178]
alive [7.017076949039614 18.225439721983605 44.29111364592275]
alive [8.079050163513502 26.986097895954842 40.45170925262787]
alive [8.086031277996344 47.04502890832914]
alive [6.537487936814072 38.89578221123915]
alive [6.868446528140474 17.598741785224295 43.63270273746894 48.63471031766004]
alive [5.740580382763608 15.326698885366104 25.292400722909342 35.87122739271141]
alive [1.955051852294945 7.448584920925949 25.01459891675276]
alive [5.880309903757018 48.61506564692199]
alive [8.54751849263548 23.93038235734304]
alive [6.620127799702774 25.133548759495806 38.06588776178093]
alive [7.810816978107555 38.88204422537821 49.44764439347236]
alive [5.759988211956237 35.12113817104431]
alive [8.078090909563597 36.626073457341164]
alive [8.081144707955106 26.587847100953265]
alive [7.765456146176318 15.162566574694885 33.756439271312495]
alive [7.445154145169587 26.204047205977986 37.81856748590597]
alive [7.573649093281152 24.454769580790128 40.5025591873136]
alive [6.346212532450528 16.29014681514039 26.531318736009318 45.78576702964301]
alive [5.740039626349482 19.585169134635557 41.96023671939536]
alive [8.592047334292607 23.48932262409968 29.916720035263562]
alive [6.193507395486143 24.822210665986734 47.22607993015688]
alive [5.37232781709133 23.70059080590878]
alive [7.641347120129595 35.93290916516]
alive [5.875321024019945 15.338086453100575 20.846250878354205 37.55296774751738 46.63064557844148]
alive [8.40059058021785 30.188426823463686]
alive [6.2879882654004415]
alive [9.190495300180327 24.924286909409105 40.991891468537254]
alive [7.51608825507669 41.06003875674686]
alive [7.039928578938486 33.93426443834404 41.79790859543931]
alive [4.08237339067039 10.831452964574199 47.97277083102421]
alive [6.181847079972424 22.225663338716586]
alive [5.21213256332455 16.782217353133937]
alive [4.739418745136182 35.76698609811883]
alive [6.677267131935243 21.714453901485204]
alive [8.591155096097175 23.605218471812687 48.921270329885566]
alive [5.162343086609152 8.36021640529231 21.332945769790914 44.9474901821578]
alive [6.956103387719734 32.73805226566275]
alive [5.053367954445196]
alive [4.885635508612209 33.91487118127246]
alive [5.682381657807459 22.627611019047865]
alive [3.827703992738801 16.307859631073747]
alive [4.219810212166656 13.002167479443507 25.594178172861522 41.042570031855064 49.546737193993394]
alive [5.502071849828869 30.16531755944412]
alive [5.35275711384237 42.96432851854148]
alive [8.838619606342876 37.1772166559521]
alive [6.630351902037259 31.507931868527418 38.56438065549736]
alive [6.822827596728519 18.505206549202907 45.68442224394714]
alive [4.714885088095677 24.427219246803777 38.121210920884586]
alive [0 21.383431983519003]
alive [6.218833306895808 20.049007215217692 46.42910391722276]
alive [8.736131680813257 17.032103097948323]
alive [8.717231446401161 23.126933899032124]
alive [5.512818573251203 18.881337723489303]
alive [9.705662915616829]
alive [10.072788919163957]
alive [8.29380195992002 33.12055063802464]
alive [5.831528049750042]
alive [4.603034368027315 38.427510931136204]
alive [8.159707590359798 37.73190203778123]
alive [4.453035044912517 38.726332084278056]
alive [9.205913788263672 33.49251740996424 38.89472444937711]
alive [11.809928783762565 24.924290996539565 39.59324637648453 44.77338133831176]
alive [8.98162353845987 12.247353694954025]
alive [7.255996190804922]
alive [8.233298569127383 23.739382557614956 46.48777491339109]
alive [4.080473261632746 15.717149107839077]
alive [7.264023415398977 20.373843405134618 37.60970121539533]
alive [5.5421484882412235 30.701011151644828]
alive [6.602942160386766 18.02126132718368 29.64080560834891 40.619311493694994]
alive [2.948030366830447 11.646891562672339 33.40543060147058 49.49046652811694]
alive [3.8077023696794097 16.26803489067907 37.80663111511923]
alive [6.199160093772743 38.30614195535306]
alive [6.510982647746606 14.337186312809955 26.651888272089373 48.71668199122668]
alive [6.473559041276453 41.90714704192813]
alive [6.2132005903308585 42.16353697168862]
alive [7.324919448766409 17.817179028454444 24.723683219087 44.135417250802796]
alive [8.930025706501382 19.310192292106468]
alive [4.784288054850457 24.70613146944414 43.25006677372181]
