dead [0]
alive [5.78814219405026 31.57246265584995]
alive [8.335825323275165 32.750323133340004 49.349256509805535]
alive [6.5487453912085885 23.455968662926335 36.46948987825453]
alive [5.35980599780817 37.00243002738349]
alive [4.980286156298145 25.556273255204047]
alive [5.874861379164221 26.321538484925426]
alive [6.756896421761777 17.868697609736905]
alive [6.139384049706807 20.469371547877625]
alive [2.8728321683265055 12.850725651548977]
alive [4.278426468271722 26.538878298376602]
alive [6.490480827028002 47.67360025288398]
alive [8.180995993496117 15.980460660248417 21.24964456672478]
alive [1.8347557479881709 19.61025958622291 29.351787435066957]
alive [3.687336182627163 23.910554045216713 42.17246648090535]
alive [2.3570071324196307 33.061154009730174]
alive [6.75415081306231 40.17063179036452]
alive [7.036643949851379 23.631651390128543 26.258031900143227]
alive [2.1311377415692094 18.85858533943211 42.57061096937402]
alive [7.878952495763699 29.509859757011405]
alive [2.922412688717599 13.989371534250635 35.81692637478083]
alive [7.5341856616352985 22.62832291931239]
alive [6.217860822140131 17.66894674153248 35.518683727769066]
alive [5.06741549937124 34.55987607305414 47.82353409746932]
alive [5.154125169751079 19.363307819305863]
alive [6.133011984645998 24.77076488712195 38.97816580614215]
alive [9.10147207216816 22.21960148094653 37.95354154210175]
alive [2.7537560785334123 18.993274149610755]
alive [4.7452037979363775]
alive [7.136079932758896 18.585182333380708 40.24973878520326]
alive [6.498621365639111]
alive [6.090048017749212 22.79121164406862 47.352316218105486]
alive [4.308803727771706 29.110008272984633]
alive [5.365273719746484 30.70239726770848]
alive [5.262002612694475 28.03010079918936]
alive [4.35179219356973 18.533254083922643 30.07867144640778 48.472031613714904]
alive [6.634845994869436 33.61237045408583]
alive [6.559773164257883 29.12879660146025]
alive [1.9618134836935015 40.47382493515351]
alive [4.282372755898425 9.735239621890768 27.073120738179455 41.41691572648482]
alive [7.077148787222519 23.973472199643926 47.76516199430512]
alive [7.718930859032698 25.546874854915284 36.14240064354371]
alive [3.165574037573499 34.750729024040545]
alive [4.187740426590559 27.70640310492458]
alive [7.112367295285423 30.45247858091266]
alive [3.6851005359346303 45.85398640019386]
alive [4.320606096331322 22.03486894928715 37.02713315011062]
alive [7.404884266245956 28.58744853143165 43.34109626480615]
alive [1.4219613424302808 19.711469225264345 43.10450225045005]
alive [5.862044237086698 30.48791708001653 46.65742156147372]
alive [6.531402202552193 23.3568207907176 40.6742298444395]
alive [4.35516022337963 29.937655445455583 45.23670393055025]
alive [6.213816903801577 24.866624411738723 39.34624932552838]
alive [4.456948910775961 31.564934882687886]
alive [5.955498339973284 29.070461570195683 42.340008963434464]
alive [5.124318014888332 31.829412326381398]
alive [3.315050291541376 32.9965412996429]
alive [4.448894058510043 34.566476313180466]
alive [3.5788886680771173 38.298075108552915 47.1957388664867]
alive [3.4913970664490326 19.178394386253473 34.754002705805455]
alive [6.176666284508524 25.432251883652473]
alive [4.899535990185856 31.11082202820164 46.02165088055168]
alive [7.121300154116179]
alive [7.746674417386301 19.416985139118832 41.98616688712312 46.46478738585831]
alive [1.8060252475881198 8.032289657843059 14.198718715537172 30.839113531091968 46.60435283783921]
alive [3.208773714537658 37.550803144469334]
alive [8.718754129475345 35.44470257995892]
alive [2.7001428996264925 26.436169865376918 39.16333273463563]
alive [5.006560445840746 31.830920005573134 44.04050548311526]
alive [5.498367480554123 29.12764806682124]
alive [3.9888629297123903 23.311024738112504]
alive [4.916938544551018 37.74383865723223]
alive [2.863976275377948 23.476934677302136 32.726902383898164 42.749319226464365]
alive [5.690214433779468 45.94467014389297]
alive [8.421943264887469]
alive [5.016842253268102 11.922147460130704 32.2422880455644]
alive [6.87235409649368]
alive [5.185021073178031 23.611904850747347]
alive [4.764635329909068]
alive [3.761478522060348 47.115308573866955]
alive [7.061026339482077 29.27430060656882 48.26452315904223]
alive [6.447624970029969 12.742541176759167]
alive [6.418777691626178]
alive [2.7617539538615654 27.123681042484638 47.228478610770566]
alive [0.2504288392786637 6.861541806792994 36.50956267602843 42.314949523620996]
alive [4.115358267199035 25.86404875665885 46.890632065066704]
alive [6.473819464728754 31.655691020958916 46.405195029425926]
alive [6.692315201310207 39.023671225233095]
alive [4.372734735972157 26.536344597209972]
alive [5.995789677839819 35.82708801208969 46.452913231144784]
alive [1.9167636843053306 35.538036148392194]
alive [3.0642512171466953 31.418593163096737]
alive [3.1096395055394686 19.31825660157204]
alive [4.521941458224741 25.638795609178437 49.45318660019319]
alive [5.946007281660997 18.222630346697883 33.01293629403963]
alive [2.333555381248241 7.1072883121246155 13.960408792897542 30.71859609289391]
alive [7.757720852929103 34.694369969401144]
alive [6.036075209141405 15.541952630847138 32.113753364852116]
alive [5.055479958276265 19.01151199539768 44.25823198194344]
alive [7.416986553923287 21.67855829378889 40.94028573352644]
alive [4.760066473717513 15.314963653497676]
alive [5.440697926848058 36.42963645764853]
alive [7.112795044721388 18.399113712524773 38.84170533736892]
alive [2.3829408349259347 18.680700764540312]
alive [4.01181129683945 15.875153018393846 36.04154640963822]
alive [4.756121154911627 14.904621601040573 35.54721723633995]
alive [3.9496537275442902 29.571201370387197 40.785999566136226]
alive [3.113185243621533 23.05484515764422 30.30730888259416 48.07502747176247]
alive [8.219763351005382 25.2011419481066]
alive [5.4814514047809055 36.15376113170304 49.78456623474906]
alive [6.065183447909446 20.609888442586236]
alive [7.244796295427697 31.980179868666532]
alive [4.992516758498615 38.164518994381055]
alive [5.366805441237629 24.370579493906188]
alive [5.191637405314789 22.94876772104189]
alive [5.175871313570364 19.823701059161678 26.668390266670865]
alive [8.32573272145931 24.335795949949382 46.36405382817711]
alive [4.766962011452591 15.15038187176094 46.6575829209762]
alive [6.394643807966585 21.76478807895269]
alive [4.437163824864131 34.65600793541954]
alive [6.432015872415023]
alive [4.667464384035154 22.21893292369614 25.781309706095186]
alive [3.9139289628020424 37.3915036835259]
alive [4.686331572560665 37.92076116499879]
alive [3.999704787693362 19.283422850206783 36.35018119658043 45.392984539047845]
alive [5.329030676820698 43.84148052724653]
alive [0.6066847697497102 22.821437317266135 49.67968602557449]
alive [5.782132044358289 24.77729074884731]
alive [7.421318536875271 44.669007429436455]
alive [4.619122757182429 30.97582541790896 48.144776904702795]
alive [7.386886215706082 24.65491657238158]
alive [8.130811390351399 26.278209517099548 48.332972218142594]
alive [5.620589923542365 43.350512608969616]
alive [6.86319416456259 13.23000791717899 29.705759029106986 32.556112338784466 36.72918217670728]
alive [7.494722436657572 23.567127789477215]
alive [5.684661442082778]
alive [6.198252588410209 27.296111627022675 47.588805703490515]
alive [5.553244025043089 15.811907115202352 32.368347972308996]
alive [3.549826208368912 39.577997151700636]
alive [0.24835689114456494 6.265361306050418 22.758531512881003]
alive [5.7794089366064885 48.244685047155485]
alive [8.417213702940655 38.317290125597474]
alive [5.6506729376984275 28.115223488002307]
alive [3.801089872192391 28.50571915603581 47.98657475301256]
alive [6.104410977371708]
alive [4.178489650738742 33.509723029996714 46.46156190009942]
alive [6.343523457233373 18.065164995303927]
alive [6.051379179939424 41.966325596802356]
alive [5.96901709714505 14.65688057400192 31.476031165163654]
alive [4.13272055262078 11.909701527178735 30.05239704742254]
alive [8.057625066253209 35.77448688889258]
alive [6.398533427950131]
alive [4.6186962954695145 17.69673763777629 31.55944010176007 44.692221640324526]
alive [7.160417241472525 20.920183763957894 49.53386401190969]
alive [3.907158944137551 27.77600260690355]
alive [3.4553491290015677 16.779743191890052 27.585923105850245]
alive [4.691724299603171 13.417933328178467 27.947293890414574 38.353395297902146]
alive [5.3557691747527825 11.245957767916199 25.478011943586647]
alive [3.555954364352489 22.613334891357113]
alive [0.8146775136161667 8.263871059141891 40.35716725869345]
alive [7.104954231936696]
alive [5.018428960932813 14.961781578560641]
alive [3.941181940912396]
alive [5.961917532645718 28.303327232940113 36.42530512590842]
alive [4.567913089087181 11.947313018029933 36.214191972254305]
alive [6.88128836551933 28.570706032857604]
alive [7.969422771694883 20.139872859971355]
alive [6.412666316112956 30.133477355254247]
alive [4.6812661643447315 10.22552598197236 39.04787942599382]
alive [4.643493505588127 40.8562892231075]
alive [5.820470777559924 32.903108365763345 37.27795817134642 39.04518903011898]
alive [7.569936055778387 41.65777044254989]
alive [3.3258071769378246 20.64964920369693 45.29205315544368]
alive [5.459052421850631 37.460218537292846]
alive [1.4715718191871476 16.699493207727365 29.242754773712807 42.20096076171893]
alive [5.3389469590305305 12.813977606407633 38.058227482728974]
alive [3.86892131357944 46.97598615690847]
alive [1.4563946781925692 18.650102669621464 34.601550739904084]
alive [4.198518161988721 12.903484961089822 24.042705946271887]
alive [4.614281725984037 17.181032453159435 35.57236872576716 40.05375736523265]
alive [6.040051312126707 41.30994382491168]
alive [5.701312332333139 49.25264010477881]
alive [7.520788207395875]
alive [5.981175655527161 28.94128633379906]
alive [3.530100868802742 34.80891971482151]
alive [6.199241438085787 24.91386769135533]
alive [7.8945278053969155 15.674212693347263 32.873807663335576]
alive [6.200099933624877 23.35441979669101 47.761522323942394]
alive [7.224851152281635 12.020303943925043 45.48467301360081]
alive [4.667286471226853 25.69947761978144 37.24525003568542]
alive [5.229103729688149 20.45696449215627]
alive [4.546240867690994 21.119411063432683 36.712669332109016]
alive [8.187673483706918 16.202395534810854]
alive [6.518658645823285 20.71841201287083]
alive [6.403367540269316 26.61428622312379]
alive [5.021285253143271 41.11809991671771]
alive [5.583408598700317 27.5722847294795 39.49513326193298]
alive [5.192577044911724 30.312810263593278 46.186357663192624]
alive [2.9916539175882098 20.259899670194265 28.381447881557094]
alive [3.285631173301052 10.366414438965109 33.32704556614713]
alive [3.7598708654262856 23.00537355883925 36.4811591197187]
alive [5.539545175079868 32.451439862594746 49.765180591134666]
alive [5.51237211719264 6.885459109584087 22.266878551543083]
alive [6.303791702091048 21.216448971225493 35.177555400302516 49.29383922822336]
alive [3.4582754101001316 10.44875882459016 33.81488739742023 48.46575962411459]
alive [4.077686167849032 7.940858673652149 20.98224912437616 36.623202741546486 41.45855341320857]
alive [5.197670100578649 31.326827860884528 37.67787631852357]
alive [4.668292564561244 25.713074810505116]
alive [3.2100647245671707 24.45761609345596]
alive [6.441419475254827 19.421811426149045 49.233786699479204]
alive [7.004781390654596 35.04058635675568]
alive [5.378787053746094 34.90026277189756]
