dead [5.859547357020029 18.72156569133307]
alive [0.6629737942247168 25.631719278164635 48.898361648561256]
alive [10.175371953998948 17.882866682901078 31.6160995008774]
alive [8.957406309749441 20.94183194668422 27.066090542511905]
alive [11.378688368604493 20.15096679485234 41.98574687485507]
alive [8.154073414155611 17.588410055752032 23.46343729742472]
alive [9.341108102317545 47.91956346032284]
alive [9.09508682260087 16.53110387303161 47.10504713976919]
alive [7.8951864220050005 40.43785622023371]
alive [9.291071307789474 17.885341111901145 23.032787424505887 39.467390409412005]
alive [7.884884425807267 45.110092270882994]
alive [8.659974457581335 38.455773909371864]
alive [11.58902922093777 36.87799500571701 47.32504302518253]
alive [8.446963881498696 26.33962575598149 38.146710963804125]
alive [10.36283095742785 32.246742895471655 48.87779783770839]
alive [10.503155934467829 26.98195989150779 49.40868301231245]
alive [11.23994526658437 34.514834276868484]
alive [9.424472894700349 32.06393904502724]
alive [9.735474614257488 31.13438264744747 40.686411740292435 45.6579395467789]
alive [6.21107458745912 41.68763770235794]
alive [8.704962531141682 19.782707016939842 29.213099481661544 47.95761048926478]
alive [8.481219454644082 27.144864748914646]
alive [9.974167479775087 48.48792480145899]
alive [6.837424899511846 35.57141181878765]
alive [10.25105295080407 16.898946805168396 30.535539553139305 40.23771667126524]
alive [9.950823854535303 23.28095010194081 45.9426584496223]
alive [11.350175237131905 18.221361884495398 32.33395574836001]
alive [8.248601211340887 30.20442255533961]
alive [9.943455655585291 36.27282901233324 45.23973696662759]
alive [9.520451572062115 45.07013597804638]
alive [10.44851452980046 42.05981840918397]
alive [8.777320376694563 18.862944382705873 29.077160826316003]
alive [12.42257755883897 38.11755986389287]
alive [7.49320522578428 43.16522057293232]
alive [7.775518690896412 22.03730082624043 31.186763110538987]
alive [11.071255702106118 41.90735672869263]
alive [10.284713914992828 29.05292892416894]
alive [12.149966087259669 29.377174427122565 49.84599432868779]
alive [11.283251901943867 45.86742616661323]
alive [7.793727235518328 23.8103466726611]
alive [9.177942322243789 17.161823088909188]
alive [9.506112277962153 47.679494975502436]
alive [8.52614242770516 42.99631368923076]
alive [11.539306029345656 27.34706765224579]
alive [7.9537553686871805 46.20582940021515]
alive [8.740033236504463 45.669602407890196]
alive [7.712312215414495 26.5785024235043]
alive [9.643780399012657]
alive [8.17793072608872 22.433894271406896 33.96271953838278 49.86191812295298]
alive [11.085701437138596 18.51267064944882]
alive [11.267650457220341]
alive [12.418370814168266 30.97899691981606 42.74794024225702]
alive [8.916465231973657 31.422929523986575 47.17690687234009]
alive [10.20654070464976 47.93181048825]
alive [5.606274560883266 26.568423635648113 39.59012158231765]
alive [7.686169344024157 43.15973869625637]
alive [10.278414413208106 43.40779914355297]
alive [6.572262320233029 24.63070187622031]
alive [6.718180335437501 25.26414772782552 42.77507653984828]
alive [8.841007731053251 21.726752542786954 32.57957171590874]
alive [10.163346672030688 22.51660695616354]
alive [8.249956439937515 16.55800328644715 35.461702657685485]
alive [9.795537225240109 22.35830235504623 39.565332075076036]
alive [5.97565853833931 39.1013248205753]
alive [11.983370741485926 25.95244552942097 49.64471691365993]
alive [9.743152306789648 13.907643053289327 28.09799446402103]
alive [7.556658415851801 33.27212067236089]
alive [11.531244440643288 16.56091742680075 35.67487637677617]
alive [7.505399168965702 31.927091081694794 38.665090522861]
alive [10.59705805917508 45.73790178149788]
alive [9.943691523070536]
alive [8.785446406058105 19.167905696767903 42.870853144752196]
alive [9.255214696428455 46.20935642637157]
alive [11.529747505968157 36.689560460235754]
alive [10.767761292592644 32.35598965289422]
alive [10.297613610971789 19.0466722022694 28.15892490054983 40.54225868436661]
alive [10.239242405663797 48.72125710914494]
alive [10.696546476436051]
alive [12.174932304422546 23.030956469429434 41.143375365882626]
alive [7.761261515401801 17.623778961022435]
alive [11.236115964320048 22.22514656277104 35.53806925058052 47.99897666392333]
alive [6.786209609755452 23.18808427457424 43.74390168745617]
alive [8.653756860493882 38.83891030421788]
alive [6.172220237257001 23.593438708818244 35.406774069882026 47.405991256054484]
alive [8.556263517236378 33.738549604612835]
alive [7.907797043337705 26.880837483241546]
alive [10.501420311039775 42.58826704191862]
alive [6.869937814066781]
alive [13.51623752612515 38.98945214659322]
alive [6.834069704295181 29.180629298594912 47.405978083256194]
alive [8.619701116844418 29.71842489144975 45.60279093665545]
alive [6.841332007009437 39.62447140730257 43.33375783538558]
alive [7.435499124283454 23.30454187982072 41.5807263279533]
alive [6.594889226420574 21.50935175605228]
alive [0.836332393774513 15.272485379280418]
alive [9.281155825266838 38.90086959040799]
alive [6.859617100155987 22.007585665973167]
alive [10.967489286671015 29.709657438671464]
alive [9.501276181958913 36.616309150102275]
alive [11.230166469486296 46.832679835277794]
alive [9.511358711611953 37.754332083857996]
alive [11.115812608391622 26.32581446031841 36.97095342673927]
alive [11.580190631354958 34.10091469357245]
alive [9.304422428940656 46.07089464929173]
alive [7.431156316490632 17.067111305905218 36.01710112616812]
alive [10.946408477609092 36.524565652531294]
alive [7.046761885942584 27.658242090676538 38.55809094452938]
alive [8.98193259297232 16.93348231937311 31.746905033579235 49.16118971057483]
alive [10.707384999049152 34.69191145351708]
alive [8.270067156238337 26.20171272048577]
alive [6.766890225938964 37.015495700704236]
alive [5.191197506908679 29.519640900379592 32.25262069168356]
alive [11.305594223180362 36.47173158278338]
alive [11.229437314937062 29.737357077215044]
alive [9.473652912556396 31.729276553102363]
alive [9.992997280653947 37.15620662881483 49.06435427430088]
alive [0 19.41414106601671 36.808998150725586]
alive [9.476381369611227 34.49397559355415]
alive [9.036716854726187 22.07237604006013]
alive [7.327189438647276]
alive [10.815981120408962 18.715202123939633 29.716634475462538 44.27257685622767]
alive [7.445629897018279 24.144043790966126 40.43350101722511]
alive [10.590232019033566 37.54108381264477]
alive [7.890160819274063 17.855836053532503]
alive [10.667075179795999]
alive [6.754527935669437 15.4593056650931 49.39620460002852]
alive [9.562377645848125 19.36226038361998 37.62014848031839]
alive [9.345283861354616 31.79659487515834]
alive [9.765381423513709 32.00155517554279 44.43115506085867]
alive [7.03231551378836 29.354013362592752]
alive [11.430421405603244 29.247241713961486]
alive [6.8513966882455755 18.012776434787234 39.148120845777065]
alive [9.472812000672764 43.52770687209085]
alive [10.446725961670127 35.251053010322025]
alive [8.679525995660414 42.4211273615165]
alive [11.305052925445388 40.74805580879022]
alive [10.834239876620714 35.97595931177401 49.88626252153524]
alive [9.423270274706292 28.987331929310898 43.25722069913652]
alive [10.787293523750359 34.585720578370555]
alive [7.439138807045906 15.005739517391374 30.08870282614643 46.80223949906664]
alive [9.287278367177825 40.11663566894201]
alive [6.623139012717659 27.06614503343209]
alive [9.324476335191292 33.25019874439544]
alive [9.828000065732299 19.179648524524346 39.927020977211676]
alive [10.658688780524887 24.58166466639714]
alive [10.307099351111196 18.608638509255712 35.056638959329305]
alive [4.866311208160642 17.630500028679947 41.10371593208667]
alive [9.94112854904123 38.593442023147865]
alive [11.422047999828981]
alive [5.9935091761446895 19.85151054694774 29.409141224787284 46.70328917217261]
alive [11.585985516934821 21.08660505731479 25.202701981101058 45.2885797404629]
alive [9.784516138873801 30.931099771021486 43.59317183957648]
alive [6.857125703264414 18.465111020853854 48.068863242038425]
alive [9.694222998367973 41.50405332661303]
alive [9.788042695463687 29.87980889495801 39.172738592764226]
alive [9.112358149062823 18.97486253750487 38.74089272964125]
alive [10.229585556714946]
alive [7.326471297353553 35.224135267606215 49.94861400421053]
alive [6.829932625141365 45.92354868313038]
alive [11.631798284347312 30.021139395599697 40.30861265237806]
alive [5.361504445376705 20.192955695941794 36.90195666937118]
alive [0.8113929691390468 16.526964216020215 29.976374526681397]
alive [7.154294161691839 15.046367927908522]
alive [7.492604035871097 36.39684986072971]
alive [7.676173025287383 14.933948622063147 19.164719891578915 33.04773480478788]
alive [5.145953045338224 43.53592827594916]
alive [8.263235398329106 16.80917007355624 28.181120859007354]
alive [8.73760648694175 16.910428262595467]
alive [9.048121150750584 27.049825886623687]
alive [9.397411463995844 32.983720511871994]
alive [9.84601573597346 26.17383640907204 42.31623059391973]
alive [10.09056515113306 33.32472216634662 44.675492969903765]
alive [11.579567152576045 44.36174369802908]
alive [10.430916646666928 24.506177902616997 28.67133279216233]
alive [12.270287409692777 27.650591471720265 44.26526742197331]
alive [9.782212923119332 41.23215611288332]
alive [11.900020176841549 20.276150100107166 29.801706080621056 36.34378790621589]
alive [9.931686433223424 15.62924678368633 42.344936989377395]
alive [12.835495933756011 35.159479925314194]
alive [11.197276401158215 23.000527705577408 43.777177366601094]
alive [9.34008494780278 29.24919157048228 34.25294631329608 36.1418766030312]
alive [10.803876409463914 25.366680787375405]
alive [11.649580978557491 33.23632135556114]
alive [10.315035926385688 20.323293461273256]
alive [10.917557770080222]
alive [6.069284757008062 21.78320986349827 48.98742393428354]
alive [10.434282071612184 19.412698500593155 43.280818875884165]
alive [13.262907871556134 18.746821731654904]
alive [7.720029287638163 19.467672114270986 36.43028844253791]
alive [9.841364938695834 43.75677438834131]
alive [11.029305890165936 26.98244044755635 41.26113358089138]
alive [8.021359447362942 40.72367829725348]
alive [11.800611773590875 27.466469328545728 43.19036818419705]
alive [7.724362630926797 28.623969295495918 43.90350304343182]
alive [12.33752739983494 31.583621095788697 42.95050584631398]
alive [8.897322344126158 23.91170554677681 32.745527160922826]
alive [11.676165306429128 34.22383158798093]
alive [6.3815422198874465 29.008803045417586]
alive [10.894476691481465 30.09269364626927]
alive [9.667356865474934 20.45830433676511 40.20773452543201]
alive [11.159388542541297]
alive [10.68552103880369 26.112665457422587]
alive [9.828258613451931 29.22188997963933]
alive [9.010071372903633 38.50016793025938]
alive [10.423473212847098 30.564815028769527 40.42503732379136 43.25127110310217]
alive [9.411603671605969]
alive [0.1761919604365966 26.69554871810005 30.34864114495884]
alive [9.6753030022434 35.539205496506405]
alive [11.189573766280297 38.28209592568235]
alive [8.094064827887909 14.177204720855954 22.013290619268744]
alive [9.334690682649654 33.103363368151626]
alive [11.228169083281573 23.667369779384643]
alive [9.188082984969006 22.25859876216572 26.972842332931403]
alive [7.943064786321131]
alive [8.214883492077288 16.515745780607535]
alive [9.561992584554059 21.561764780544475 46.592088197564586]
alive [4.9952946931002415]
alive [15.841057715855424 31.55384522023762]
alive [6.916470131336254 36.42079942403539]
alive [10.207020669780913 35.241713441813175]
alive [7.83864244824905 14.107655401544832 29.07265074570962]
alive [7.740006981848464 24.686504761562897]
alive [7.922794260356083 29.049945313508772]
alive [6.627922013051339]
alive [8.741865902078896 29.973434953989745]
alive [11.419227479751388]
alive [7.777686781817788]
alive [10.355919065377122 36.033885694157284]
alive [12.583646504104582 30.7862324891056]
alive [9.779409878688037 35.72921705394338 43.50224644428039]
alive [9.311326506500134 36.662323312423865]
alive [10.961035476829599 23.035064638874765 47.249360834393954]
alive [7.435911851543823 47.626314343160814]
alive [7.414220286675875]
alive [6.458643554791381]
alive [6.27319748993172 47.012017693284825]
alive [10.249123692428658 36.99038068715059]
alive [7.790139673539119 29.455206406275416 38.087074839630255]
alive [7.125387888632416 23.03324356749746]
alive [12.155932957236125 25.963586610243727]
alive [8.42219827365378 21.603225511653864]
alive [9.502024114805172 48.84265949418753]
alive [8.538733816320189 25.68069024994322 49.32753869524185]
alive [10.471220343862159]
alive [7.449592148482377 35.8694336649116 41.42427985355638]
alive [10.377004177127356 33.76296425777607]
alive [7.665431907458786 14.193891309765172 36.39206762169978]
alive [0.5031116310101504 27.353627506529314 44.84473997138992]
alive [9.5011314314322 35.6476748894843]
alive [10.576447473627855 23.801050083430482 45.86551558058794]
alive [10.074135385865132 26.532775057376803 32.708203452122824]
alive [8.448484208092667 26.82998058694611]
alive [10.152645592868096 18.57967361664505 42.747852425779115]
alive [9.427970068348438 28.456550103156914]
alive [6.330540537351996 43.171981583386696]
alive [9.482952939123763 47.00289591006169]
alive [11.160297192202131 40.596728590804986]
alive [8.205698650400336 31.994733738453476 46.495495542305754]
alive [9.674142585972847 36.46844299798504 44.875730540266545]
alive [9.718254262991026 24.23070940080409 29.437107334900773]
alive [10.415544601743111 33.70349724406827 42.16108823680791]
alive [10.184615799235933 42.76804180099585]
alive [8.834308146632958 40.992805913258046]
alive [8.466545375375597 24.992666175899164 49.352082934672175]
alive [10.448826478022855 25.778663560747304 42.21015711317088]
alive [8.430648529526533 19.90096664788917 31.17308245476417]
alive [9.991970604992677 32.95221163738367]
alive [9.009092408361026 22.685749794051024]
alive [8.87184854702634 12.363286719331041]
alive [5.688536681035961 26.890136881804004 38.95926487752009]
alive [5.507072579271281 15.064555839033089 41.796833009194735]
alive [9.829680470575838 21.921756027544127 49.37864735785901]
alive [9.16102356444515]
alive [8.426989571366535]
alive [12.932242715112325 47.012234649984805]
alive [11.146085090895175]
alive [10.455364709564533 25.108935102231904]
alive [7.702919878065046 16.09916702977154 37.71405229175167]
alive [7.730895735057298 26.81348719699117 37.5039891457117]
alive [8.231480304158277 35.61328151084046]
alive [12.541229779037373 38.75622949679988]
alive [11.662210324175113 40.594281695868844]
alive [8.424656129968682 42.663093002851845]
alive [11.015177278571723]
alive [10.591453612653304 33.92517895819654]
alive [9.621147951525097 40.99837756588229]
alive [7.606777778317472 23.649757838041463 35.997214652168836]
alive [12.57954076003496 40.40626705552107 44.9028650798085]
alive [10.939937648922909 24.90980428893999 47.243853338101054]
alive [10.594678070426045 31.194835728268902]
alive [9.254136575917684 20.69334618435628]
alive [10.027730901802665 33.364951119099615 45.98525354691625]
alive [7.453496761315204 36.95686862753378]
alive [13.360372465285646 47.57355380135482]
alive [9.331948661429857 21.664421003804364]
alive [9.770098875632607 26.262426920198664 46.644901179347194]
alive [11.126179446298172 28.756328147966038]
alive [10.428340912570267 36.22985925866021 45.751640032619186]
alive [6.113909169631951 28.86207664104379]
alive [7.286142674908146 27.300055542039164]
alive [10.926551451625471 37.63746091431889]
