dead [0]
alive [6.143386289602986 38.22149115315488]
alive [4.23101747047381]
alive [5.551561488385067 29.059103256919617 41.26286321851501]
alive [3.0429222532936024 14.385207159544779 31.624914327621692]
alive [4.276180033341684 39.650605743326366 48.37276537498151]
alive [7.9098707129233485]
alive [7.413032381913993 33.346882592568285]
alive [6.0523776171862345 36.73032166698219 47.96740360442644]
alive [7.089172636542668 37.667787079091205]
alive [6.601436128375609]
alive [5.150958642752006 43.55088323658663]
alive [6.233088991364492 16.25691740990702 22.716563342506813]
alive [5.859626753210764 40.1244067078944]
alive [5.626232764672928 24.922441176656218 40.39465408199661]
alive [4.819450727245962 23.778440388762917 37.16740160102466]
alive [6.399681305971787 21.017141760447373 47.352969548689174]
alive [3.2813592610189826 32.12311260890489]
alive [1.4578174751344095 27.65393410592393 40.0663930578201]
alive [2.863163397717662 34.671300611447805]
alive [5.065274735851163 26.163626730859182]
alive [6.943045309232207 47.67024047607724]
alive [6.144551823012092 33.56362517621095 43.87899553906001]
alive [5.002089535071427 29.379722312464583 42.258594324669104]
alive [5.688741370228087]
alive [5.9911437650922705 43.07968526608244]
alive [4.461813811448829 30.11333774675596]
alive [9.555538780895716 29.85485179907586]
alive [5.049284852008522 28.486570170166544]
alive [5.440796823954969 35.382146397463]
alive [7.083652830678805 27.543011038576307]
alive [2.1383246182546665 12.388930159979179 42.31265061152566]
alive [3.890713622105757]
alive [6.738851460588534 35.13251924089575 41.72373581686945]
alive [4.661579648468575 25.845078771353272]
alive [3.9707956888257083 11.01521714416316 27.234257590629653 43.13278263858227 48.88778794709978]
alive [7.650671727376427 23.86612104020134 40.74204138196368]
alive [0.6739880373825456 20.425849419345976 40.36435039808704 42.54504817289371]
alive [3.1394059500566063]
alive [5.034279543579286 28.022477133627113 35.72995780713982]
alive [7.519603966599493 37.731166341253164]
alive [5.765610809324834]
alive [4.039113612528646 36.83375365452576]
alive [7.568098668889694 25.054720276327192 42.838984255195136]
alive [1.9902785060595771 30.260708285887162]
alive [5.931180139903051 16.078386600155444 31.27626366507235]
alive [6.328427884183267 11.607154640657146 31.109480673330104]
alive [4.814133020042705 26.350427184571128 40.484126434414584]
alive [2.202954585320775 30.46713311646951 43.420307676537014]
alive [4.4979529303157015 24.91077102811075]
alive [6.341531914336743 15.159847647963405]
alive [8.057019481090244 23.272376210628952]
alive [5.705924158257548 35.07518948422126 43.61244214455508]
alive [5.358227542128967 26.57694385247579]
alive [6.096691885458239 17.18968339650712]
alive [2.825402399491521 41.53505045764958 49.30365906372296]
alive [2.488851967442312 35.84700154500114]
alive [4.258174772970773 36.62425756964825]
alive [4.146557944819915 8.863551781647274]
alive [6.913211849086436 19.06550327806938 37.44253453354274]
alive [5.081515780514386 26.55050067577955]
alive [5.012410745285201 44.07333579408991]
alive [4.17747552453133 31.60975158092515 44.159906608189]
alive [5.579162112235714 40.77362304626363]
alive [6.136164834781615 42.59884860283792]
alive [1.5504181489545328 45.0915545159414]
alive [2.3325689207116374 21.781547748231393]
alive [1.9268940683321527 19.231212078982168 26.515170270075807 43.60014577657559 47.272782052968346]
alive [4.100686344634657 20.884977302237655]
alive [4.849236113823992 24.841836125636743 30.401796399172124 43.243027065998675]
alive [6.910671501081894]
alive [4.0958692531951 33.77917745448511]
alive [6.091132437651914 35.71558768221803 44.970822586985385]
alive [6.393443408981395 37.467490671358924]
alive [9.285435114541528 32.29627970047123]
alive [2.865226477904559 43.377914271083725]
alive [5.558973171889674]
alive [7.375222981764601 31.596017188870828 46.282613573495034]
alive [4.883595727732681 22.68906974150485]
alive [5.7859036212924435 14.57955794586509 32.28416790027593]
alive [3.892373233845362 25.838785172684297 41.06521520677699]
alive [4.593317939245737 13.354185150569082 31.883714805919794 41.29586472778652]
alive [7.99933818312456]
alive [6.833579597127604 11.332112334527167 48.55716081931539]
alive [8.825731081202044 25.509469839190807]
alive [4.514109352345194 14.516339218446827 35.3715674225805]
alive [5.48909959087102 49.31576835151482]
alive [3.8894036286305322 9.159778418165027 46.161473411582875]
alive [6.050612225044037 19.367272551763293 44.483095325799646]
alive [6.5829258573915785 42.7147916762899]
alive [7.673656721633557]
alive [4.800001449707109]
alive [2.7303407433601583 8.71192159669752 23.299849766246982]
alive [5.845867710055711 23.403122651233623 39.629125038125615]
alive [4.461161459462019 15.469994797743764]
alive [5.391888004429447]
alive [5.624533922384187 21.39730514922408 32.76979990880493]
alive [3.360607024181828 17.01498919724646 49.98106624809029]
alive [4.7436075073258595 14.23368007262639 25.711143247295738 31.81840779455298]
alive [3.054710193751196 8.341471434193142 30.667360370159436]
alive [6.444678239430068 30.741151298472918 48.625074238213024]
alive [4.253910025294194 31.700935366735784]
alive [2.7797233428014567 13.916249977064947]
alive [5.952252850809109]
alive [7.369074383537686 17.394109880227315 35.32955198505478]
alive [7.116533284341904 23.930246290892004]
alive [7.939939111951338 28.88823666036998 43.268106309549836]
alive [6.19558179097245 49.17577416725414]
alive [4.447302626626126 11.016427575626603 38.450761374565765]
alive [5.2255245927789495 49.74819301289866]
alive [5.148651301746092 33.42588230970735 39.22907582192333]
alive [6.632457462617836 33.54560707285138 43.18152738846127]
alive [7.049726502319345 31.904220048527804 43.77880462422619]
alive [4.6518300519724916 21.78111318841426 41.69301267792293]
alive [5.883434982779295 25.54104741668508 45.5887644979874]
alive [4.388968868428317 49.27005602940648]
alive [5.488786804147216 19.815237480303303 43.45609406268737]
alive [5.1494699796329595 29.247790517273145 42.194812464320165]
alive [5.0692381122586125]
alive [7.600650146039675]
alive [5.610277511512821 36.37893592004691 46.04545886155822 47.990058198491354]
alive [6.269470417280798 17.238851120154546]
alive [4.511092804719859 16.717204385239896 33.487045934477344 41.26017014466031]
alive [4.06986816942978 14.62827891036431 50.0037331491185]
alive [2.5742057627782335 22.62825289209709 35.48355259067756]
alive [4.315063678378607 24.20801335600492]
alive [4.475685703484743 12.339610791714838 29.837280811118408]
alive [4.98125813421979 10.255016272738773]
alive [2.6179633533119904 25.03910881441227 39.90061432931354]
alive [7.5738145784279025 39.67473322441536]
alive [3.8835115308269077 23.322930052075343]
alive [5.629615596879112 19.716365584383652]
alive [4.565053223559287 27.470076571514834]
alive [5.819121572083523 30.22449031906413]
alive [7.012429373733501 21.935500920703863 37.06597445193719]
alive [6.359702712570746 40.77353155489003]
alive [6.853947614480842 13.34017226619369 21.20326490462902]
alive [6.792887227101394 24.4252000029453 36.77052991554981]
alive [5.270150143952061 23.41221858881319]
alive [4.310131011066988 22.59889498598611 38.66253659589193]
alive [7.275734076832564 11.780518731505454 27.532253445280293 49.96081140711915]
alive [5.791472764278319 27.582454342582384 48.35924468852745]
alive [5.756873224091551 40.63463536489855]
alive [2.131596880778969 17.233983298263333]
alive [3.4714129257671673 17.869886373041464 28.13099745299298]
alive [9.08441974888281 25.71228417476178 42.58897593097908]
alive [3.3944212228780803 16.077848961848 36.05936739288461 43.311609572686024 48.2513925050949]
alive [6.178738643380731 19.2762127138944 38.143005049862396]
alive [5.139495141173013 31.621902699422304 41.78999164196014]
alive [6.3188928639162665 28.39796446014704]
alive [6.8568999768831205 47.05219519804123]
alive [4.213251089620437 45.80043276178183]
alive [7.10711141607768 35.43734980434027]
alive [4.65047283748005 31.306627413329768 42.42971239427931]
alive [5.758980157125984 22.940542168348937]
alive [3.122709355520867 16.229033450893414 37.14762244673109]
alive [5.229416205405586 35.656851220534065 46.2495821805547]
alive [5.97155493369993 21.483866681066612 30.368931405368464]
alive [6.090182373841217 26.738850633347777]
alive [5.485324721291783 18.997009897178884 35.58803749032671]
alive [6.519703413879335 14.19060178471755]
alive [4.771771864010699 13.492545080450551]
alive [5.930718113437663 45.93134956278109]
alive [8.137603443131681 42.15247549590242]
alive [5.785499183946668 19.223824422417874 45.09771278377312]
alive [3.7964589722857767 21.881201238940378 43.37464424417129]
alive [5.351649711440232 16.633477531532957 29.465897415360935]
alive [7.583216234445308 35.86071547358095]
alive [6.510424747110157 16.699316338685243 33.78276268016033 46.85812520808561]
alive [6.652173792264594 17.239220561067643 36.1379192706505]
alive [1.181763825943626 10.479305153191468 14.564108626038653]
alive [6.990081085328199 23.363374974787366 41.915541258367405]
alive [4.316784535714044 37.04638037118896]
alive [4.613178084572741 13.349905209256407 24.71765708969864 47.24839441711031]
alive [4.5828030067112895 24.51915814102775]
alive [6.668892009651254 17.782528962446943 39.55870779056723]
alive [3.6733685278707804]
alive [4.728666571948355 25.517081463584937]
alive [4.350200354719963 40.003992807431565]
alive [5.136957337140825 35.52454945290036]
alive [6.446794563721461 41.98534601092027]
alive [6.838297444651314 18.79976407544567]
alive [7.680442079015977]
alive [4.2126623796662805 42.13456163482164]
alive [4.3999861566181995]
alive [0.5704944972770298 14.039860951563472 37.36588506729372]
alive [3.1867613731060067 21.31308639573528 37.73769166526598]
alive [5.880714133097152]
alive [4.93990706387824 18.544440263914808]
alive [7.54957088243839 21.013498321685542]
alive [6.419123896070742 21.206851974546943 41.90041560656864]
alive [7.353854752548873 46.79967165414717]
alive [3.858145387929532 43.41033795977662]
alive [6.6863286677933225 14.512899592880093 35.281314719084946]
alive [4.364243991463826 20.66251741507984 43.96754595506954]
alive [6.3033477529488104]
alive [5.550513316594839 39.3340030853539]
alive [7.537108270463268 24.46490520405763 33.11079370660833]
alive [7.767993566212498 28.258138061253405 42.20307597372262]
alive [6.221187800273276 20.31330334899678 38.28217731814356]
alive [5.727788729757434 35.14048068868179]
alive [4.428073201315757 19.742555521899334 39.64198753003069]
alive [7.220991687872285 15.766269508757825 38.29336217088731]
alive [6.145818298338852 21.93950006568121 36.61141303889776]
alive [6.695415841441172 12.353937021290978 24.659064813494435]
alive [4.26859090731106 27.601707750713366]
alive [5.021730246039628 12.824513969180837 33.81388491863552]
alive [5.064616241719249 18.652469585338963 45.58621683121997]
alive [6.839530741321567 23.80858516602697 37.5432975812372]
alive [4.165555480362226 23.231244312890496 35.54790791751437]
alive [2.545256232213815 47.49713344531003]
alive [5.872078080469414]
alive [9.121254079416445 24.359551827716317 35.21133479673513]
alive [5.078340523895601 13.561754061199217 19.72129494259143 28.877706780920494]
alive [5.3375120987141855 20.733007847240238 47.191701256008315]
alive [4.421822958250692 17.300607007194024 23.94583865725188 46.41768312083685]
alive [5.436129381968032 29.96641236985182 46.00389215892513]
alive [6.930704985807617 22.753809080799638]
alive [3.258862576774483 16.182279016772984]
alive [3.3063618145538713 34.38326057322119]
alive [1.90649338530317 47.966319465026935]
alive [5.39672382511051 8.208113192888119 30.3069895260988 39.25839900925344]
alive [6.398996908435778 28.995167043309674]
alive [5.885943317215407 32.06584043863733 46.001337585283935]
alive [8.887678398493895 36.23294085784495]
alive [3.9135578803200057 18.482335018637002 42.196314831882646 48.6580687583844]
alive [4.382894212977686 31.333039391796177]
alive [2.941347981674893 22.266280266923015]
alive [4.903867025316306 20.720601749748905]
alive [4.30146129680952 20.882979246519437 46.12358628670958]
alive [5.504057694683848 22.72814283616207 39.307088205983625]
