dead [8.186182244088327]
dead [6.483937355658669]
dead [6.923784177722593 33.1844088401237]
dead [8.768544161515562 32.2616041911509]
alive [6.854823878546675 17.017564015635642]
alive [9.740287989946141 42.149658179447]
alive [7.239688704233731 10.418999048718215]
alive [9.616155212104271 26.376314766054417 34.471263774176165]
alive [8.099219854869157 11.5366872490517 19.07216853726718 47.86079737619365]
alive [9.648118821483978 34.866385517346274]
alive [5.782018756073846]
alive [0.9914184105005075 23.61890977487748 35.47208388248052]
alive [4.830312939386527 22.916146384700063 42.603093652973314]
alive [6.53547100836213 24.58418611975683 46.98302299169601]
alive [7.679790646576328 13.345866220466364 42.31953094390349]
alive [6.667565844999106 23.942177460565656]
alive [7.171180066958575 41.22955537567973]
alive [5.527979675861068 10.159783797118083 21.875293550210113 29.340056146577865 35.85689673238435]
alive [7.649828771939089 19.697282695239533 37.11383435822904 41.4670246414263]
alive [6.826176618606975 47.20137615751765]
alive [2.486048478140983 40.45348066125927]
alive [8.326002489151275 28.18239824076002 37.750034851545074]
alive [5.772443790242326 16.908796222483684 24.532819855561176 33.66258898349547 46.76416477964761]
alive [7.064158068301804 35.939867579855864 45.68093967985895 47.36640328198699]
alive [5.725919508467277 23.687615069665124 43.97296913167544]
alive [6.121528999130941 29.64469666077203]
alive [8.214202766975426 28.90902976239663]
alive [4.082410887256374 31.45656312460534 47.217417319464126]
alive [4.963547343418072 34.05589524572163]
alive [7.7041851206683205 22.620114704465824 36.027117202282206 48.551050048052865]
alive [4.541381963594549 22.80361767287627 30.144279409781788]
alive [6.380236376430205 18.1730443799398 35.45239973049901]
alive [6.69298857930642 28.507457700899007 34.286433932123806]
alive [8.367473920735394 12.476826654184839 37.526211222136716]
alive [6.30280080285879 16.60414057247409 42.01377842398577]
alive [6.405378563345241 24.884099175036276]
alive [6.729832567475472 17.766004124383 47.37083444881622]
alive [7.904512079195201]
alive [6.637018032853878 32.72178451428112]
alive [5.335308453256988 16.370360198701675 43.18823628040078]
alive [8.74509444281283 48.098292665449726]
alive [8.222427109144629 44.72883977419875]
alive [6.123026354398607 28.199055466691096 42.07734789074562]
alive [11.488816151179961 37.22258305545974]
alive [0.4772041263026642 27.600134958390214 39.59454659753251]
alive [8.576750206260366 18.351731138869148 25.244628133654732 31.649834811182714 46.69842569927638]
alive [7.533880531853866]
alive [3.8227750767301703]
alive [6.640445787835701 28.809254618703633]
alive [5.730045001668418 23.49168663422621 27.32140715776519]
alive [4.6538951443741965 15.584565293888314 24.52214705913744 42.792407693764034]
alive [7.871449308623079]
alive [5.108805585989825 31.88616462601076 44.97133590127852]
alive [7.030140552517318 24.371983047954455 32.496057255719506]
alive [7.2158933070320295]
alive [7.413988137945291 13.590098939561345 45.548495248475604]
alive [6.6022017703904625]
alive [6.96421095461391]
alive [6.830836718824567 35.59837011690242 47.461625465136926]
alive [7.627863367081426 46.39851061038934]
alive [8.354255575040293 16.702603973432055 41.33191557546243]
alive [6.191652282808216 21.745713859887857 41.76266307749314]
alive [6.0975802578451646 29.82042051333332]
alive [7.889241170110565]
alive [6.441367791094742 16.941784461031705 49.60626332563222]
alive [5.913351982184252 18.669973923186802]
alive [7.890566276213572 28.029420287003877 43.47466463358352]
alive [6.434068157291004 23.088890507781667 30.10913041258364 48.84591545822122]
alive [7.773375661190871 48.06361015989198]
alive [3.3819519130333338 22.564700697063568]
alive [7.8841933641005655 19.568215558081008 36.802582960242795]
alive [5.347644092228431 16.944975948300947]
alive [7.898131333437527]
alive [7.637453453356021]
alive [6.884080090873139 23.287633105238505 29.27316421474752 37.58788933860545]
alive [5.493018585288564 26.764258152504897 34.977107548532246]
alive [4.886150871743053 44.6696322837573]
alive [8.09996565694197 19.249408288350292 47.9737607349442]
alive [4.889417424541003 38.627934335212586 44.462873349974814]
alive [4.057812096662213 49.9265860904308]
