dead [5.725627096095828]
dead [6.0794344289387405]
dead [9.346813095452298 19.73400744127419]
dead [6.165441820532079 21.259743827793915]
alive [6.863331322817006 36.36127455927219 43.117557215288414]
alive [8.032850468729077 43.51748632073405 48.41223178287527]
alive [6.124126344549872 12.500070428143399 39.40058422274906 46.86306194129479]
alive [4.6989275842928615 23.497202534367723]
alive [9.072702610715867 48.04647175972766]
alive [6.455302491529012 11.997120295199338 27.487190401041723]
alive [5.839773779705091 31.261691545024092 47.977241554847865]
alive [6.19536245679938 12.357006738656162 26.721877333213502 42.11112567238094]
alive [4.95715586140256 25.3707577388724 37.78458036406767]
alive [5.733771227157763]
alive [7.588584777052784 17.89992124714748 37.36274393118151]
alive [5.728196290677064 35.422225213831915 43.81181325516915]
alive [5.909091019799178 24.586675326031816 33.25020819443929]
alive [6.217243501089494 20.526408240646536]
alive [6.160803308511663 23.384604962583946 31.43301985914477]
alive [8.870453978665948 46.42492815316913]
alive [9.164530903532283 26.93042720343138]
alive [7.541295797339668 29.60756617006079 41.02991996487815]
alive [4.798685971811645 45.76196973112901]
alive [7.006626177338602 37.5753147132477]
alive [7.037099301120289 48.35659204814936]
alive [8.015697839867627 33.53542583771182 46.866086781381185]
alive [7.5755135791545225 16.02856767698798 27.708072424129508]
alive [5.607262370969374 22.986644078109812 32.1998590361313]
alive [6.193932783034133 37.26169779056077]
alive [3.9815950843683225 25.427436613468142]
alive [7.867104087696944 48.83817180989014]
alive [7.776555428258387 24.569668938361076 42.675613839530406]
alive [7.750730637455007 32.30866455657638 46.11987155302017]
alive [5.113781620930599 12.140201967200802]
alive [5.702725361866443 36.30566308019349]
alive [7.788737473221641 37.020999598140754]
alive [5.3427993320785365 40.94789895478605]
alive [5.993817434376345 25.682331877902968 34.051065403559974]
alive [5.3418665010176305 18.91965778639381]
alive [6.895757968923722 24.131301582761466]
alive [5.2434854554195915 27.84281542692358]
alive [4.022575588849433 15.209328994383261 28.12638826356134]
alive [6.788514722201233 29.28436295761662 35.22780660594642 43.01075943765794]
alive [7.023090707896231 29.931829316263048 43.55221378507915]
alive [5.5786157315807925 34.072414327672966]
alive [5.976525431818447 32.517162222438245]
alive [8.861918524219744 33.76370452522868]
alive [5.079425269794391 21.28702301417485 40.3449932264127]
alive [5.7706120238836185 15.049843305984371 41.75964248719291]
alive [5.157585142374218 13.049486682974802]
alive [7.326657906263586 27.26443835958998]
alive [6.292570564067938 14.670197871801658]
alive [6.845850249053188 37.899861444662804 45.96102946001716]
alive [1.290181776102082 30.074366636975697]
alive [7.620178408250491 29.33203750380066 40.097780182557365]
alive [7.027547987840369 34.40276335683231]
alive [6.284756261237991 42.16378277780604]
alive [7.704596363453913 29.2120811412017]
alive [4.199429892902435 30.93828918143146]
alive [7.600897327458945 27.76629924904831 42.36382150989421]
alive [5.504202792102752 39.752172415116135]
alive [6.175170585361437 32.73491551660442 35.73590794513861]
alive [4.253004750155505 32.8161340374649]
alive [7.809664597918775 21.42687487845143 44.43717858198174]
alive [8.036232921871111]
alive [5.034028565497142 22.529067318052004]
alive [5.907553123577896 26.448487063421343 42.59065473405851]
alive [6.9665423897885095 23.678907333197536 46.58585559636136]
alive [4.629003024531373]
alive [5.72224337804923 27.51117471404325 35.30862815580753]
alive [5.075479929474627 12.30425645602507 23.472445183810994 44.26817872519312]
alive [7.532421424337433 37.068446434268616]
alive [6.161410566572017 29.815938305571805]
alive [9.223010293172994]
alive [7.770928768427403 25.57469934487388 45.340756535496226]
alive [6.813385608823471 43.82589323469623]
alive [6.661490415616327 12.082286653413254]
alive [6.738779885399998 27.440035829570803]
alive [4.385231239142958 15.757397655592849]
alive [7.936329586145013]
alive [4.584378207467948 28.632764217031887]
alive [6.219488233109981 15.940441982443113 48.90062140917336]
alive [6.568035458721624 28.161794576761114]
alive [9.344205388717508]
alive [5.669070404589724 22.276307010312973 48.909947748311886]
alive [6.57885894521369 26.73470235569427]
alive [6.990129630553743 16.904389380008393 41.48031827532773]
alive [8.114499587017727]
alive [5.111192738505302 41.64716530397582]
alive [3.108130599155798 27.07665019342746]
alive [8.292839859962516 28.97213200050687]
alive [7.428663097349906 16.550424925431024 42.78019850899675]
alive [6.302716111227704 18.989183977500275]
alive [4.352599206486643 14.34381121156288 27.544209498230305]
alive [4.252468261188477 19.22255637221194 36.2178945445554 48.21987060899031]
alive [5.021067910186014 34.06167900787945]
alive [1.9207259138702268 19.471423892615526 30.411947019375447 35.43777312680488]
alive [5.564367570161067 23.25858221602757 43.740955931538004]
alive [3.7791434996977484 24.21160252063714 39.86236280702139]
alive [7.2162571184202156 29.665053966719974]
alive [5.272278256154215 40.04477295157861]
alive [8.029390481510353 27.252870863423674 40.32934022953769]
alive [6.6573218393044895 28.869756114558484 41.12509404595986]
alive [5.323114821574835 13.593482825882882 43.81591712439282]
alive [6.204342593475825 39.48775780141265]
alive [5.613062960935307 39.15197406986632]
alive [1.3255209552410672 21.64296975299181 36.37387916126924 40.79482521764296]
alive [4.499241757026963 28.83370832215684]
alive [4.221183182694157]
alive [6.178759883569913 40.83378570820552]
alive [6.090124024879653 30.557179891917706 39.94022573915445]
alive [4.412291498472346 20.087760381550485 39.20403790236496]
alive [8.029493515323578 30.868848682352812]
alive [4.239089285065065 21.952931932994268 32.262399193790976 44.702656011062395]
alive [5.040698200470476 13.52258470083017]
alive [2.9916730981272956 20.561636548647044 42.254254763034325]
alive [5.4236642072683665 14.63904709932002 33.18423368475045]
alive [7.047753705199927 30.261027783872002 37.05810000711155 49.60182310441063]
alive [4.789191833344702]
alive [3.2483330228799896 14.140420824638808 24.91960388880363 39.50880355939789 49.18251549989969]
alive [5.3432291118142405 38.37598376726062]
alive [3.3046643294795537 25.23992618136845 38.430829229340766]
alive [5.090955072740309 24.01948406224072 46.66148484646188]
alive [7.191252509467212 28.055981179344293 48.556053443543924]
alive [6.933890731529854 10.974860680040205 25.915028620675958 47.78365811096342]
alive [6.007484814958988 34.28261011105286]
alive [6.760378235223323 39.624168165609 48.74962311636429]
alive [7.781269027307996]
alive [2.6129289888440264 12.664008501856861 22.726532766121764 27.931005802352615 38.21438867937567]
alive [6.822852896503536 30.548133071888536]
alive [1.4756140977061296 27.092564984575482]
alive [4.932833536270759 38.48422845135621]
alive [8.262773383836524 26.155377057532426 35.726475286219895]
alive [4.66608200653715 14.69529664998166 34.40241592468098]
alive [8.14996059135693 27.62174833594032]
alive [7.466068604595768 25.531304348955164]
alive [3.090241456509891 26.16506762890841]
alive [5.724242568481002 49.273775528978724]
alive [1.3248206344589 18.64803397095877 32.91482543334757]
alive [6.541663787911241 15.439839813748183 32.16662928477794]
alive [4.824707096644091 15.316222603406569 37.449561984853524]
alive [8.085482980067718]
alive [8.283616451695263]
alive [7.1623575319827 24.502978033022522]
alive [6.890258755656817 47.30607331881034]
alive [6.042013167393477]
alive [6.421677187782468 14.814580076044265 27.128503682879717 47.16104002861674]
alive [5.682582442969898 38.31872718895764]
alive [7.499624791983382 15.073335690186132 26.95888107248892 34.97481994302191]
alive [7.272622292042716 15.496636569736708 18.46912766319432]
alive [7.5134862425389155]
alive [6.768711865682416 21.723652700153888 40.78624289614262]
alive [7.032600345827585 44.08845566652266 48.77260734756238]
alive [5.302753589853133 33.847443150187246]
alive [6.378193531027991 30.48802111807435]
alive [2.75093068330036 29.10886849315422 48.56840020150798]
alive [7.937500390311768 23.65377811622626]
alive [0.27711151769595427 18.312969923767117]
alive [6.514591003602133 49.67985991616624]
alive [7.239294684486147 31.69932064862428]
alive [7.7754993171253375]
alive [6.359384167632326 33.85215611625221 46.88191416793819]
alive [8.082049432890647 17.178805095170386 39.50230654788427]
alive [8.015189485808829]
alive [5.410377581567954 23.987999118186366 41.336380018158735 48.42853133275741]
alive [6.655697784354588 14.41665888798767 42.582295495515105]
alive [9.498636063236559 35.64003702736181 37.52263221766733 46.50522692224656]
alive [6.464850893466753 31.572844973369108]
alive [2.38441512434125 27.065203253482125 39.17250052585431]
alive [0 23.57415741429776 46.01007122695808]
alive [6.353416234188702 13.073257084839753 27.466369414253176 34.51888162288532]
alive [3.8081071702362204 24.319422143435638]
alive [4.171658428535867 24.242970356515645 46.223475404999434]
alive [1.3388075754181004 16.416774891221664 42.38736357651455]
alive [3.6466374037256357 24.5896673256577]
alive [7.533664499853439 23.43149049359387 30.813108125647624]
alive [4.725127783989892 42.50133236514378]
alive [5.086942313306691 21.13185558093274 37.54236861813352]
alive [6.150798020973175 41.50653986858868]
alive [6.220974034480896 12.96651183768433 46.46945488153025]
alive [6.262657572047051 13.773871720427799 21.277072920437583]
alive [7.085483932007253 42.32224872483968]
alive [6.172297339289048 32.05666994121849 36.85730842254044 46.59700820085313]
alive [7.6653435351741805 41.46158297819026]
alive [4.97466517491725 18.983495378551563 31.39369202536309 43.36684039748029]
alive [7.116939652043125 13.615268549570022 38.05481189902118]
alive [3.776402546766789 27.75460697466705]
alive [3.8886893753425653 16.17457823315351 38.857049516884835]
alive [3.4700000826517465 43.069054975718906]
alive [6.721059322639731 12.872608774726258 34.807063569513986]
alive [3.741741283439213 31.692926827501847]
alive [8.97603370540142 25.38216499467725 45.07733108398888]
alive [6.507395787883346 31.509884962266074]
alive [8.478621610756377 14.86741460704862 37.87406892686841]
alive [4.541624741090836 23.409244979440945 33.517059032801626]
alive [7.397832987562791 21.372234254368973 28.332294003460113 36.50884136289942]
alive [6.166166442432379 34.71664328478486]
alive [7.523486399303288 27.337608715386022]
alive [6.038088823819365 47.808501829778585]
alive [5.9643587436610215]
alive [7.2103834510078615 23.318280078089213 33.64340766326193]
alive [6.1448587529594905 17.045105443169415 25.38960579711472]
alive [3.1309561506285712 42.27202686641975]
alive [5.274912781024146 8.408162907478786 16.10461481464729 43.884667731302066]
alive [6.215195029198882 12.899808329791085 24.71999499921883]
alive [5.029400384078144 36.08096910846483 49.733166517375636]
alive [5.5374649354392504 39.35647494568573]
alive [2.8009467074513554 33.238212764712436]
alive [7.374261919389726 46.69755933046284]
alive [6.6463187013786404 42.36840883581351]
alive [5.4332669568072]
alive [7.253966712417045]
alive [6.33872450475651 37.25058969938107 43.62592410117348]
alive [4.850647387779629 36.73421596382773 43.73883229462087]
alive [6.883460470387641 26.26772742162082 41.36485552683661]
alive [7.1085125964401055 40.00129497015693]
alive [5.903208656817443 32.59233839111465 38.30617041521009]
