dead [8.669686579991426]
dead [13.16988446545439]
dead [11.927592823394662 38.92593405067409]
dead [11.500858722582079]
dead [13.964729879020236 32.255569937188405 43.164063966078174]
dead [12.75793186378442 37.535254808458845 44.85150828736399]
alive [10.373994739490213 31.245095260775276 49.15588382744339]
alive [12.325324563730922 24.816409720296118]
alive [12.13070494175406 31.2043851027831]
alive [11.838209957510268 35.042554579124165]
alive [0.13063876998598173 12.033574067732953 36.57650147830003 42.75762107874809]
alive [12.36198412331662 20.562277529880483]
alive [13.60411467358442 48.12098540209782]
alive [12.506123563002804 40.10695223452926]
alive [10.146615843936464 28.105969973474622 48.584503810243625]
alive [12.647820060946051 28.417620304401623 41.622555382150466 47.35549409396018]
alive [10.847958552312368 38.80206436881441]
alive [12.86480229074639 18.65479305210694 41.73223904119049]
alive [12.621857027975112 44.10535357847438]
alive [13.172955079285304 28.081342263081627 38.55027470757643]
alive [14.087368134296236]
alive [11.92969439421254]
alive [11.303489843732878 35.79265553408644]
alive [10.337541851567847]
alive [12.987985464649288]
alive [11.41875681720367 39.122456194680325]
alive [13.577514628605051 29.681349134922787]
alive [14.940712895990059 31.796916469743238]
alive [10.892007497813156]
alive [11.115674318396216]
alive [13.055374058256145 41.46033045952221]
alive [11.992188128320711 25.048820104186596 46.86131146236332]
alive [10.916122257031006]
alive [13.686193207276638 32.76444106550842]
alive [9.669371883352651 17.66155524113776 49.210951144300005]
alive [11.951955795123492 15.058023240614089]
alive [11.591318524181904 22.93013076976654 45.02071956336381]
alive [12.71394561499863 22.731479847285055]
alive [11.92001145671447 39.87403186097957]
alive [12.504502604701454 34.768436493333674]
alive [14.14157511605574 23.96120679866888]
alive [12.10617726341993 20.96564297826727]
alive [12.2479886167607]
alive [9.416082670090702 47.438754742994135]
alive [8.251621163888784 20.089920000831103 27.28526686913359 43.20059279254255]
alive [11.113146148304285 44.05183980247571]
alive [9.768536644137267 19.2593103693093 35.07609406264364 46.71185368275345]
alive [10.867485909511531]
alive [12.006165174581774 42.84791896519305 49.024297292651944]
alive [13.63361102259648]
alive [9.150111068930059 45.687701776019075]
alive [14.0856813173113 18.212665906667624]
alive [12.26310015851507 38.7843125859762 47.79548616911956]
alive [11.656588356833241 26.628160495988478 42.77414164713566]
alive [13.594860875775872 41.55921780960207]
alive [10.269145040357996 23.686567278138348 42.6849298899077]
alive [13.208531497072741]
alive [12.46257118933848 19.733177450824336 37.61960449595837 46.03757335975025]
alive [13.79414183431203]
alive [13.323829620086956 30.18976449597304 43.398585048682044]
alive [12.677233858469064 28.47023476328404 45.836922011267276]
alive [9.640319512373566 29.817452847050962 35.07795053961479]
alive [13.759267203970102]
alive [10.414340536371803 37.085794247387454 47.94269218787208]
alive [14.307609814404815 22.384290847952634 40.99823223726504]
alive [10.578172198960258 31.286843002410674]
alive [13.966861802718817 36.73622199203782]
alive [15.433494112484068 42.09071353627358]
alive [9.743962326236108 41.261910086504614]
alive [14.081161021016975]
alive [12.189348325563838 42.873615311165985]
alive [13.295702283722916 44.104482730679834]
alive [13.692128065076714 25.51560084683638 34.17382791081423 47.31800586201056]
alive [14.503014117649025]
alive [12.16766207718377 34.56006636890906]
alive [13.357178999480494 30.75717454763627]
alive [12.558379369551577 43.257220212164924]
alive [13.122019075035093 29.977381622796166]
alive [11.08345538001976 38.93088798204113]
alive [13.26743906347371 29.06677291680924 43.553487887600006]
alive [15.871155966967917 48.32896841524111]
alive [11.867372294042324 33.65442165946584]
alive [12.469099233982295 38.59028883969001]
alive [11.193932375523065 24.95798125028359]
alive [14.048715916690837]
alive [9.590601909448745 39.199956697832555 48.07496480547982]
alive [8.38075632311975 16.07273872508116]
alive [12.294904968114778 35.238015696325476 42.55616602086151]
alive [14.76348725503833 36.663248849097336]
alive [12.633532841299271]
alive [13.24715013834196 28.88348456392349]
alive [13.585421218451513 15.427665170077297 33.02744208605284]
alive [13.453610204326415 22.895838336864585]
alive [10.637733135574381 20.8852146570383 36.00994709568368]
alive [13.478636223988982 38.94739746682543]
alive [13.013580803000599 46.18717014471891]
alive [13.293927479321777 43.98839452723155]
alive [11.920358415819198 17.475666412872354 31.170147985461607 37.43423417748086 44.62512701144512]
alive [7.168836174825405 29.956400931300458]
alive [8.425317605525443]
alive [14.064841365088197]
alive [10.634065778279592 29.669710953429046]
alive [10.14647037032162 13.086622344814662 18.46280258719187 22.587557075948883 40.983740358573385]
alive [11.511533914757546 36.03910661989185]
alive [12.23867176500867 31.388368845155995]
alive [12.32081078981581 33.564733079495234]
alive [7.738114857274625 16.616803139998503 22.396421470904222 28.832031305187485 48.00101439004703]
alive [8.788714314471518 17.006141921671883 35.74212851400783]
alive [9.877142634563283 20.796451857478363 39.34668721442161]
alive [12.790520584919859 45.77896631407706]
alive [13.95430546833995 23.19958180355183 47.790726577581395]
alive [13.743590428406225 28.98502857419291]
alive [15.168574611853426 33.80452879388104 48.89688877053962]
alive [13.795248300254938 36.19976163105694]
alive [12.402482778770988 39.57102779356878]
alive [12.912522695424693 24.097114656994773 44.92336629053766]
alive [12.160751362774407 41.654697787174776]
alive [13.281168150058088 28.185206037087973 36.966974066369936]
alive [11.709488975304602 32.97925125633086]
alive [10.142625678687928 17.786313738759606 30.02314565056442 34.47369907860994]
alive [13.506518479774213 30.387171477120283]
alive [13.40686019426716 28.47821869983716]
alive [13.2209155673999 32.91025814059612]
alive [14.355586708911314 18.665279790034866 28.80399965252244]
alive [13.240328080715704 33.28628275361158 48.534156546371925]
alive [9.942862516341192 21.71025989115325 48.77283688600678]
alive [11.174256809664767]
alive [12.211577026934853 32.31231950184092]
alive [11.881162242918375 35.526759977014926]
alive [11.165675048852542 41.68883908277376]
alive [13.385205528165912 27.156033155115978 48.894826117308355]
alive [10.013018877050754 22.37524827226734 31.94471514025671]
alive [11.427611344416809 27.90476951002196]
alive [12.86356158941553 37.92041604136001]
alive [10.284682650961004 44.43153922165899]
alive [9.206733898732454 23.69501352587083]
alive [12.942983850708641 32.452949020264604 42.74436874047253]
alive [13.688172899627697 27.253635860252224]
alive [10.913075698560274 26.012659945333073 34.35828668182706]
