dead [0]
alive [6.880333791723308 36.741233720866035]
alive [6.5053979911447435 22.084252854231288]
alive [4.685671267849665 14.988994370251978 46.317368593579495]
alive [3.9751296155159355 11.612567082273749 18.22069502316897 43.74927828966351]
alive [4.690823779936594 19.57949927050645 26.53111409135407 33.8108058165828]
alive [3.042645596526593 13.94484948761016 46.9190453574118]
alive [4.250619839550667 33.8389217700261]
alive [5.131199888219518 31.665234456601596 36.3010399412866]
alive [5.497048934035478 22.637556560653138 34.804524729580855]
alive [5.3728651433508565 44.88231429906664]
alive [2.404029924088767]
alive [7.584278184090546 23.113655922603304 49.12669812069066]
alive [7.745932912991851 33.51193660038309 45.50918528773107]
alive [5.523011265457822 13.74886062771574 25.86141929734344 30.861420854392968 38.32214713175854]
alive [3.7262998177498092 26.672675419624237 36.4832621182497]
alive [6.31821634855037 24.433179206562883 36.40508603538668]
alive [3.6211120960995142 27.304361204844433 47.50920363486234]
alive [4.738252304401144 13.943726092995036 26.937936245530388 37.83868211699613]
alive [5.797503391358889 11.489772171939073 35.77015188251148]
alive [7.494691805687539 23.797347658812285 31.989773953051998 39.128055575362986]
alive [4.196213993036453 23.021708348651693 47.78588017620427]
alive [5.536577681686745 22.851713963532042 45.71418416613135]
alive [4.466612525288266 34.9657571576634]
alive [5.483423359351718 14.781796282448346 35.475334947360395]
alive [5.539528503730947 47.450098862239045]
alive [7.532194739597138 49.253448805318904]
alive [6.023978161760222 12.371791272057049 33.11901883674127 48.57047638700143]
alive [2.6638250980814058 28.258788274170563 44.41836100344333]
alive [5.279013593210635 14.023643273377681 18.62845584884556]
alive [5.197558837633988 18.259676469674535 45.35122794932003]
alive [3.4092047045718243 25.705763408594148]
alive [7.410288116759454 44.1615295228893]
alive [5.284114214683227 22.930771424010544]
alive [3.056362584623194 34.5183680380771]
alive [5.82364438378416 32.15614740470118 40.096647899652744]
alive [3.6318349718008824 8.686814738816091 17.278269549604918 49.21993553788372]
alive [2.4624394308952033 16.121870996460046]
alive [4.514265868250233 21.003631317404945 37.978211070170914]
alive [4.146231345832846 22.712314875433723 43.883274420415894]
alive [5.177655554259393 38.90168185181195]
alive [4.585777200976702 22.930495749323786 45.86802882934854]
alive [6.495090893062519 36.07953839079266]
alive [6.244094134878001 26.918379283344905]
alive [6.505403199864673 18.81117084591871 27.596446884926937 46.69875667064339]
alive [4.000351807180795]
alive [5.040976932314544 49.33800169782032]
alive [4.421515302079559 19.557796451458493 48.28725672169797]
alive [5.80916330862263]
alive [5.903253168285713 8.867613908360028 26.81227597734031 42.294610442705235]
alive [5.371784115477918 25.294929964186206]
alive [5.405515809615279 12.721689711098199]
alive [4.411465153465145]
alive [0.3645940363851844 18.054509258733052 30.253136205321372]
alive [2.925873464448611 7.902981639993268 42.82120421539541]
alive [5.203560971987287 12.932630159330346 47.85534327647178]
alive [5.756735836570503 14.326344837001106 31.73899824230877]
alive [6.188164691360418 20.737232659554376]
alive [7.120061532326416 22.07908400526421 40.16150852503581]
alive [6.859422379100087 27.055136064644906]
alive [3.9601694025883685 21.710344666218525 49.96136121085421]
alive [4.114513666868655 10.156899018696386 36.62638922076955]
alive [8.491261929306424 16.828918031519553]
alive [4.226598142466529 27.687587448506513 48.59203872678215]
alive [5.027001934604721 31.25438063568904]
alive [3.4763960404472125 24.887226066897068]
alive [4.832282140485099 36.73095917175443]
alive [7.559663531984795 24.487803002501966]
alive [5.845759934169214]
alive [4.798835846909724 40.887405412822226]
alive [4.314638211169166 17.33506319976302]
alive [4.873783904153911 28.06994131750138]
alive [6.2888499458061835 30.674732499487327 45.11164501166662]
alive [4.405602757443706 39.92402562433629]
alive [5.044916962461511 11.134740221236031 33.79944552514036]
alive [3.6316056760092885 25.459032670668336 43.18891951049894]
alive [6.6953260643192865 43.45949982335091]
alive [3.4806413314322358 17.308584856127148]
alive [3.941661637048192 21.233204518547527]
alive [5.4010173519545654 26.857311551551074]
alive [4.047884262013751]
alive [4.3663354835396255 27.227789219605402]
alive [6.687513409773895 35.38256467865743]
alive [4.402137336832652 25.965642342671885 39.39840707226602]
alive [4.016055190915587 20.976057464643677 26.294121987293252]
alive [6.685002091039836 16.452152409902396 42.26633747133044]
alive [1.4391322740465162 8.049069855326335 46.9534871354448]
alive [6.096081771040935 34.4839253178907 38.994673558788996]
alive [2.7572196891608187 24.90125888949819 44.58014489135492]
alive [5.922267216967055 13.624260709302508 29.333251103231817 42.099832518594646]
alive [6.078326484565476 47.87282859874666]
alive [6.847861509468395]
alive [7.438560445486193 16.2394075803885 32.04230204031713]
alive [2.389807632573571 18.15408933296613 34.517798362399354]
alive [6.484709002680239 40.07592327152734]
alive [6.713120394591545 21.540445203422966 35.07793484016392]
alive [4.230664094690647 42.36877320805063]
alive [4.034163716647247 26.42646010311059 40.614957723850196]
alive [5.4950800020324175 22.86563561915309 37.98997621537456]
alive [7.82670963790392 22.564155200466786 46.02212755223316]
alive [5.344717914721783 22.386439373346054 39.5574477891841]
alive [5.986306060632345 15.324367798564447 26.981490639701207]
alive [3.599193021316482 26.64896291623397 42.714194996877275]
alive [4.301635684504424 8.65341202455952 18.44880643901601 47.70891859147076]
alive [6.144883243868576 37.29668065898417]
alive [5.773064604887125 29.914381073879753 36.125820388925426 44.43064128319523]
alive [5.056503815309527 16.086001994409077]
alive [7.350581611077527 22.90662896032581 37.78214436471614]
alive [1.3427645061363844 24.405933406018363]
alive [6.707641985215672]
alive [5.51411363430062 18.898407660214335 31.13268127345229]
alive [5.126508781916739 15.605129973876675 33.90681619849218]
alive [5.235381257215929 18.080758718755156 25.86340625153779 32.74489506355216]
alive [2.4176140115615583 14.228930962070732 49.513347048376914]
alive [2.3769296361898102 30.927200689726888]
alive [5.01110657759616 17.919740906302767 39.4221388262233]
alive [4.200577207219339 13.981384604139413]
alive [3.287975396005171 14.311085405618845 29.406358944010535 48.38772503455653]
alive [4.48196388415395 21.74208857438055]
alive [0.871804327212243 43.4549950162898]
alive [6.241117948736468 16.461470289303918 34.95831649965568]
alive [4.851312314648429 30.095651525502127 41.52772654060007]
alive [4.095594375277668 13.976562071194897]
alive [5.48221990945409 15.440295207013046 25.72582555001437 40.34347757809886]
alive [5.688047363220741 18.502145166387944 23.677774061656713 49.32046321514989]
alive [4.39179126345666 16.832133603787373 29.440551933123942 46.57682330177998]
alive [6.962396098131792 12.160393381190316 33.388887084255174 44.29307243615676]
alive [1.3162831643568438 35.643989554648165]
alive [3.3077658983642766 40.22009911719536 48.27058502216221]
alive [7.985405869242973 13.411778503420415 26.911491452804263]
alive [5.794790425636624 33.801090869133674]
alive [0.5154661230937143 5.518853801913478 14.841333972971782 37.030232486118216]
alive [3.9942738136145985 37.23918677773895]
alive [5.878051844977719 15.912074054709711 33.84280184801833]
alive [3.5186090017801135 15.48692979053076 30.848870341361696]
alive [7.184958363282188 15.613777029418728 38.09089201022911]
alive [2.9012878658988934 24.597100654551046 37.71107926428487]
alive [5.122703120073842 32.54163906007287 38.82039997767306 43.42519488919326]
alive [0.3844533044343537 33.58642804337172]
alive [4.688658349993207]
alive [4.667147809338951 30.462757252375336 35.18698970636365]
alive [3.473881208514614 44.43396190233556]
alive [7.055188105314421 23.96428740280437 37.089802682295804 44.44248576817194]
alive [5.63402325983809 22.1019811741837 33.8783760871007]
alive [3.6058610520399776 37.65442422197614]
alive [3.1227352249044453 13.823461589874551]
alive [4.128223157974464 13.0332112265611 31.04153776605268]
alive [5.943719802328369 35.58985443954462]
alive [9.135106926547602 32.921098000563866 49.39907865796178]
alive [6.922280037064281 24.95767364070435]
alive [6.673179135390602 42.025782542632236]
alive [2.5493056787708124 7.345320382186772 19.000909155359313]
alive [5.02009590968973 37.1428979589207 44.49461451222356]
alive [4.361741640280897 19.70131273267745 36.25229340774029]
alive [5.75287714722439 36.18260373768757 47.55026274608914]
alive [3.9513814154207028 16.237911283035412 41.58029780195078 49.89625548506573]
alive [7.2026758174761225 20.013002351905396]
alive [6.859941868559715 21.32925382184973]
alive [5.825898296302055 12.984319508579599 35.4037377119735]
alive [7.8257028855130875 33.10263091630239]
alive [5.413204803451143]
alive [5.089263252294987 31.884134511348982]
alive [2.1194178843426585 42.10602735268467]
alive [2.9357088194980894]
alive [4.335678087925157 20.033301098969776 31.32182646216564]
alive [3.767348118517226 37.83250479321947]
alive [6.482362690361122 22.2268626258464 36.76403061966109]
alive [5.83939555206115 32.16604275319937 47.72708097690516]
alive [4.900414627669235 25.775739734365416 35.04881741184214]
alive [6.35211884021461 14.20579536706758 25.42006299474649 45.975529823509945]
alive [5.126137682676824]
alive [3.66189300338718]
alive [3.894871803896435 32.04012628907966]
alive [3.948232417379513 27.467697564907244 42.74362791851032]
alive [5.520753893860559 15.443796149565063 37.95659066141224]
alive [3.537755001928572 33.693552189907244]
alive [2.340668892133764 13.068655653000867]
alive [5.19736503222618 26.120909515989382]
alive [5.241322905736976 25.29105066693886]
alive [4.494316695015303 29.25785726591434 48.11788534806557]
alive [5.803211828928242 29.902680067499453]
alive [5.50091116206235 13.649472236680177 26.388188413214202 46.61518195432073]
alive [2.4591479081484655 29.607289203705424 42.557286832723605]
alive [6.055443898226255 43.29029399411397]
alive [0.6775391260488308 12.489318647783112 42.22739902130286]
alive [4.23861732573001 35.41334005525169 43.80461704959995]
alive [4.935409016434239 15.212861578590084 34.763803189996636 41.4285406306919]
alive [3.777055723705251 22.178495815395788]
alive [4.278158866544717 37.108785967216406]
alive [1.9424673510342698 25.863367158246025 33.63413440091093]
alive [7.094565534028585 40.445243122009835]
alive [3.3122264880727 11.346179532174222]
alive [6.652662544275563 33.27657196637104]
alive [6.611413350098671 44.19029752394632]
alive [4.782224282902163 29.71444564210039]
alive [6.786165229966696]
alive [4.070129830160659 25.610024377082567]
alive [4.618691107646727 21.261133777548313 23.484158260471066 29.62707222483862]
alive [5.7071081201295755 36.25087802140276 48.41264743576204]
alive [6.4404062707377685 31.074152234687787]
alive [4.648096315709909]
alive [5.340064378823091 21.419350599885306 33.76970632921996]
alive [4.184611400840616 26.75288001909977]
alive [4.641282139959598 16.103597446433955 43.1354349244603]
alive [2.9406391236020206 40.60678924424202]
alive [4.613653873559725]
alive [6.675388905886261 22.374675907456677 49.9417754654796]
alive [4.400177034221243 37.289307628455695]
alive [4.653555423219481 27.293860499469066]
alive [6.140023393817245 17.95394296319992 36.46400141964761]
alive [4.05759207739627 16.48009818304733 48.66288472381695]
alive [6.037763854034954 12.68515519963464 30.904067996488305]
alive [5.205833493510817 22.640141859162352 27.098300499158388 46.20500244821991]
alive [3.212083722257866 22.251958779901848 35.32062661980596]
alive [4.399724281811062 8.424614149082334 15.530914321498527 32.69323379373369]
alive [7.125622836725267 20.645080632429174]
alive [2.939543766834157 11.739614582670132 32.99223991757843]
alive [3.4735706138352604 15.568840272409458 30.228661884185513 45.67007536392341]
alive [6.312359920481058 25.858956957606015 45.78989851436061]
alive [6.158655165052686]
alive [7.6600016258294605 14.836783414927657]
alive [6.198016033516294 23.65132035152863 34.5694301455269 48.23702155779535]
alive [3.7777801898420287 33.029335368318414]
alive [7.034193573038594 40.0524355882687]
alive [6.71167168774026 13.8307567780246 22.42973311287506]
alive [4.384494971179154 25.401936500203398 43.98377144357752]
alive [7.696489485978594 26.99747255091844 42.84499707160852]
alive [7.3686003890259375 25.716803729659652]
alive [5.517896756454845 16.539603270298986]
alive [6.470051806617801 29.38614787040842]
alive [7.399103356149385 12.79408913581119]
alive [7.5129243981887655 40.266360248234506]
alive [7.863053392563306 15.736087282537317 43.31790812759245]
alive [5.64776179568726 23.295821508061824 50.01230790618866]
alive [4.7434738540223575 20.46846392636639 40.04268123258046]
alive [5.089920653414313 43.90005065812555]
alive [4.778302844352281 9.75527808734639 19.040895476223465]
alive [2.709138080594961 49.658308780586005]
alive [8.404575505182294 32.035511468690935]
alive [5.230509326203805 12.283293828406823 18.573748993547564]
alive [7.140620892402033 22.059533018284327 30.88587825371014 49.66372320920484]
alive [6.209618039641565 39.0253744721654]
alive [3.441321562838643 21.809589828630443 47.14481899037154]
alive [3.578555479722899 27.99482019827231]
alive [4.876560756499487 36.289309214778186]
alive [4.039243765987722 16.399781103512503 45.55748545626019]
alive [3.497009367865959 19.389431935699537 33.749501712722335]
alive [5.170358037074013 32.92452511553959 45.21400345498032]
alive [4.237154191925415 14.089090204781249]
alive [7.614585427948227 22.45883661433378 42.89118149710635]
alive [8.033062058163372 28.795798423228586]
alive [4.603016926021685 31.546313429981723]
alive [6.718367212997828 23.674337689242897]
