dead [9.067651918436683]
dead [9.85963430627746]
dead [8.164017130910462 16.177574131280803]
dead [6.066833166552806 11.608316709276812 36.59710169427794]
dead [9.954629731115455]
alive [8.401958946987934 28.812929493984896]
alive [5.757396713891714 12.78674930090354 28.25338604693434]
alive [9.480315944306174 29.143344210672357 44.792808737406936]
alive [7.599482245665985 44.42236856224084]
alive [8.258772677785265 24.819295120355996 48.88080834030171]
alive [9.010955664536624 30.98752421976992]
alive [6.902921591418006 12.257186205674698 26.91603195046805 35.965915689537006]
alive [8.199178993818936 32.87081101505592]
alive [7.78881442261738 20.28936035962398 40.99442102705284]
alive [11.537279176424276 24.39489431572977]
alive [4.062002623156033 23.04595170737298 36.83695882807035]
alive [8.152193249533745 44.93780638396248]
alive [7.638600974245424 21.343838032225733 32.17599622070139]
alive [9.171142933064022 24.556218297087682 38.970546103104205]
alive [9.539515595228837 17.17951050219624 43.05995854931774]
alive [11.496819709631055 42.24863711308813]
alive [8.459008998824189 31.095804151067487 45.16807477131892]
alive [10.225347518780964 39.44511039996604]
alive [4.867488824354872 33.51474554939052 42.7528195209661]
alive [4.141783409193897 31.551751495379694]
alive [9.270648133667331 48.14910898200965]
alive [9.385361134661348 29.39437946270628 46.651781085636024]
alive [5.569942300208516 23.94919713072632]
alive [6.660685608536227 23.7177019854237 46.14022885532556]
alive [9.733953125277754 29.701612529168784]
alive [3.7041330272637514 12.343751972474717 33.0223453032324]
alive [7.3159561850364785 30.12845423388352]
alive [10.966038581790347 32.28456822064023 37.83262883747882]
alive [6.302120939424901 43.20946607257675]
alive [8.478908195203418 16.682487162049824 40.956097544479924]
alive [7.241561391545123]
alive [9.50793652682641]
alive [7.066688055331796 36.396944843019156 47.92501027249434]
alive [9.434676235023069 29.659440271289384 49.564085434083985]
alive [7.9826928221569515 28.575542562654253 48.42463866161031]
alive [7.625187887477682 13.130428220809913 32.65017177711445]
alive [9.599942940027589 22.542959379433157 35.19951022391204]
alive [6.825272114936615 21.786042529194308 43.38560929642909]
alive [9.29754381103009 20.83833325179624 46.5608515696212]
alive [8.840792808875408 21.30245136527394]
alive [8.213667620186204 35.22009874674557]
alive [8.283952583812752 19.12817897987099 46.09115376423538]
alive [8.51360918468032]
alive [9.202204227050837 32.48756536521848 43.48402528747885]
alive [8.443088885657499 24.52629865101091]
alive [6.323698266205682 26.797662058193122 37.21524790999755]
alive [7.637752975786086 27.302719509677544 37.664349422568414 45.23238782861715]
alive [10.456226497275726 25.297310530201695 38.27697029743749]
alive [5.834377137357989 39.07131362365958]
alive [8.662865784261989]
alive [9.294885436077283 29.235255197957947]
alive [6.37794406260326 26.79927307662938 44.14427782682652]
alive [4.375555393039308 48.42851782788697]
alive [8.702420198858952 28.7639448440069 45.431239342176035]
alive [6.882429517515338 49.038476296317626]
alive [6.391731334927756 37.74452325822918]
alive [11.799001918080277]
alive [8.498791190679796 24.97752133554393 47.973256649612786]
alive [10.687222064391447 25.14139496955727]
alive [7.7126401704285135 19.520008092461936]
alive [8.613464370496976 25.542003483531087]
alive [7.637100893728313 24.10172864440462 46.70812463961429]
alive [8.577532602254218 20.87999592057063]
alive [6.787907553716821]
alive [7.122110747196116 25.428805241395988 44.08079893217153]
alive [9.291723257515214 39.08359393905409]
alive [1.4030244673164949 33.20257728657254 40.98481772512131]
alive [9.104611603304251 32.801454945690445]
alive [9.559465536795521 39.76356569657653]
alive [8.387933570160998 20.21148582739887]
alive [5.181872637983047 33.9884619128743 45.99835921146476]
alive [8.144957841601215 11.9727232672488 34.59618586747847 49.26847645841877]
alive [8.73260282998593 18.78521794187284 35.78213913240213]
alive [5.318641450156681 9.100284677547076 43.789838879099634]
alive [4.33554913314082 10.916485236066613 26.855356992412005 42.71482587341809]
alive [8.145581370181544 33.82338486290159]
alive [6.0805951022772975 17.535805801650547 45.80634518826754]
alive [7.242632398198624 21.398627589023413]
alive [5.240893601133029 18.14177259823132 30.526516803963748]
alive [7.293163875632326 21.02135582357609 34.844402152780866 48.686693833349125]
alive [8.7436527697134 21.71744509124116 39.442135004695444]
alive [8.804329002620406 33.67369156892482]
alive [8.093735997752415 30.928931360862965]
alive [3.8787081446247758 31.66097930620189]
alive [5.910702631483407 23.56491976449375]
alive [5.1203850162517845 30.691874861156958 36.28963174650403]
alive [5.259959200657422 25.746383376397397 38.01871270622837]
alive [5.9065539901534185 40.72054297232858 45.08592553071629]
alive [8.823064256565115]
alive [7.568859415239647]
alive [0.2507681597597321 19.31049926865937 26.722746222810887 48.96897097748716]
alive [7.757709136670453 14.691239668297884 40.202902556121664]
alive [10.288156069826906 27.071490965783145 37.15175663558627]
alive [7.185975523660179 34.88240976779928]
alive [7.952871446440208]
alive [0.35448979881811105 37.93534455145911]
alive [10.05798429620783 19.984147608114426 24.795008161815524]
alive [4.823606226284391 9.477810633674954 28.022804918992705 37.950624974736705 47.88201904683717]
alive [4.863170576557421 9.303656131793897]
alive [9.403537316674907]
alive [14.262595421317249]
alive [8.562783647119796 18.92116048976354 35.987936963558916 45.09664305653801]
alive [5.983612991258388]
alive [8.321434540564832]
alive [9.122108730435643 25.700697423959348 44.332296688904556]
alive [6.530039804589235 10.667221821609262 44.34647075152008]
alive [9.359976618809235 48.531702679459436]
alive [8.110763670045165 33.643806378830206 45.13977121471778]
alive [6.3846668576989405 29.144486434721195 41.238510465598296]
alive [7.560421603577163 20.97498038105945 46.00794457166737]
alive [5.326961400523328 18.1383677145193 45.19312700953716]
alive [9.751648503530898 34.73583666872691]
alive [9.295599326549498 33.8793835607112 47.87424801843252]
alive [9.083471918661182]
alive [7.715376309736181 11.607927667699903 33.858996529310225 49.83003234764848]
alive [9.029066247722039 28.372123424043554 46.93359966258622]
alive [7.090525903862918 41.655810872754074]
alive [8.14770541229169 15.084291030323671 45.98122167646161]
alive [10.096978891646634 36.92679436697908]
alive [7.408945608950084 21.17781306891774]
alive [7.9379060995001565]
alive [10.270808152628152 16.860214427739365 19.28120629064931]
alive [4.497858751980523 11.198638736153015 14.933364030606912]
alive [4.72964676535659 22.845626095235474 41.99441696711644]
alive [7.950277742127416 26.302663287598115 38.06879291911453]
alive [5.142275347109229 19.718211953007597]
alive [8.812039609245822 31.31407395910084 47.0520566055832]
alive [7.821758782394878]
alive [9.637582260382851 19.297499400839424 29.18840453899856 36.37140954317718]
alive [0.08883456853243979 15.457558724805388 29.328435565840383]
alive [8.400269215922906 27.319623362505045 45.07283329998491]
alive [8.465862073919379 25.27041991206517]
alive [9.501376248772992 18.135350416290446 28.249978863708666 38.48638071610623]
alive [7.316510036673512]
alive [5.589104462046969 20.35794450622174]
alive [7.195904885297896 27.944261961223503 48.1633256118944]
alive [8.146402977618974 49.434751426900704]
alive [7.948316978620504 19.10125636216802 41.93201073771754]
alive [9.827047030583273 25.553937654405026]
