dead [4.473941972807229 11.439448086501447]
dead [7.871813670269868 21.01821122981957]
dead [1.4161253944699905 29.711382956047494]
dead [3.2278355614276815 13.22143779103434]
alive [6.872706633784482 43.330067335531844]
alive [7.25465626379852 20.490904412399672 46.75130975128702]
alive [7.7821315587552835 14.756926710357922 48.19862768746777]
alive [6.736916114250485 27.46193160587104 48.17733649162245]
alive [6.707452098557678 26.273539230585772]
alive [6.875582545630443 20.888513146036342 39.78953336709463]
alive [6.432725502148883 31.556869826123865 46.11245481876586]
alive [4.8551911720891665 38.34778766954448]
alive [4.453921636707599 34.125494446061126]
alive [6.625967894928134 31.226541027392294]
alive [5.055379462753685 20.704803028403614 41.2698143823389]
alive [5.596475866862704]
alive [5.680900066286979 48.94528454504277]
alive [6.306457577280385 25.69962290655591]
alive [5.519396664572393 11.348498304425263 28.774540181901717]
alive [5.413556953685647]
alive [3.0160055760171596 21.262091109255284 38.084774593243345]
alive [5.252698430331504 26.005105359076587]
alive [7.631511933097394 35.51555239760684]
alive [0.4641823138144384 6.810794342928731 9.353807616818434 19.937718342260865 41.36752875772382]
alive [5.939865230309552 27.815398864829156]
alive [2.868372846126054]
alive [5.657681716828794 21.725623677508857 41.18332695896991]
alive [2.1533225017022963 11.487196127774396 46.89934830835457]
alive [6.820379910793733 16.175255714214536 39.09251039388792]
alive [4.752236547011305 15.047938322823907 35.26019451923652]
alive [5.8803842459093945 26.874391470574853 41.39331933896571]
alive [5.823182036645173 16.738242360941182 23.220048547818735]
alive [5.688048378901958 16.504480944467296 24.65788299090897]
alive [1.1775618732490443 10.148866025691099 35.839648802823675]
alive [4.6116425657470925 26.652487424629026]
alive [5.192978604761357 31.189093194162023]
alive [7.267705369246037 33.04876617184819 45.55589023670539]
alive [6.703230525533453 45.008222222069804]
alive [4.648591941533551 20.771811790582284]
alive [6.159185957611361 26.017350718490132 33.218147234385484]
alive [2.579201492452361]
alive [8.8668335649466 28.366054941574703 39.61433462741038]
alive [7.042069821309524 37.27322310996614]
alive [6.950268642272694 22.284665049996693 44.521178845971264]
alive [6.307839407245742 39.16971332160682]
alive [7.010855843103398 39.08264415795631]
alive [3.9668656030267404 30.99169379130626]
alive [4.662821881570834 32.77931325704967 46.1626213795827]
alive [7.065519320836194 18.578892783937743 41.3127479496296]
alive [5.9328701070023335 21.01220377954499 47.32098033165507]
alive [6.417656522960597 16.38524833678297 42.49093862307526]
alive [4.358547410741849 19.677208164326366]
alive [6.24560667511 46.4642549152518]
alive [5.190236942714228 21.205820895399324 34.97792962562858]
alive [4.356344793925076 19.913611064402136 24.133785336376786]
alive [3.3170567120283128 6.73161401205849 16.561131508671178]
alive [7.779245630674102 25.591440863231167 33.910983808998004 46.186538548747635]
alive [7.635055116763103 18.815696277063353 31.685809794769305]
alive [6.795942210358586 27.875673298273274 44.550222826212604]
alive [4.319553389455622 20.547876797126825 30.469652977295137]
alive [4.705002314794113 24.274401715407976]
alive [7.646820445852293 19.62851588023568 34.967675580350146]
alive [5.3030229633248895 28.036193303519976]
alive [6.083640613139867 41.353221901703 49.578857041179624]
alive [9.284240624044841 17.36080942353005 47.85868180922321]
alive [4.801217297557781 13.188390156556567 22.76657228446654 41.6555295799853 45.488634919804014]
alive [5.787180850610567 34.401700777143034 44.91825712047226 48.188601802385854]
alive [3.643046411383117 22.531165890982955 30.2457431611372]
alive [5.333510382594483 28.48621478639059]
alive [7.700692535608101 17.906857261630087 39.991658497130345]
alive [4.426517864589474 19.124668946189132 44.261039351523195]
alive [6.06470528918118 17.111251143749904]
alive [8.38233197722332 42.123027708524326]
alive [3.825067494786618 40.239885424572265]
