dead [4.085185761698446]
dead [4.2339899951761]
dead [5.025036583697559]
dead [4.7839446549063975]
dead [6.534700823768024]
alive [6.627712052212033 16.461071285874798 26.995491150208604 43.38653312408593]
alive [6.4788938378886805 16.435308876374474 34.0466768116256 44.05928587428397]
alive [5.582724063765439 29.337320277923915 40.68400336694366]
alive [3.961851009682301 14.919663345834238 37.183439559807226 48.865227249299494]
alive [5.386179233403191 23.713661229784122 33.50488365237032 43.6409274399719]
alive [4.9221229677429275 42.46914056850269]
alive [5.933819688262591 21.316052789755496 41.343090907184326]
alive [2.904618742495134 22.280238675823774 44.50220183790742]
alive [5.701977787255025 30.429528831810455]
alive [3.915731943816257 11.042634515688142]
alive [7.378671010934774 16.6521943309669 21.338561935973377 45.562489651213696]
alive [2.61810436461107 26.886361671957783 33.10575830271239 45.890990671626966]
alive [8.462879057699558 44.484287484694285]
alive [4.195824991236001]
alive [6.381493842567262 27.678635797801096]
alive [4.690092915237933 20.65936508547617]
alive [5.241983985642836 21.43093909223477 37.611578566264626 45.739400178176446]
alive [4.012703760650063 21.954097310478435 31.896627781003115]
alive [3.2025294647915774 42.14849324500804]
alive [5.0676451198532355 30.21688747279118]
alive [7.704368518219671 24.648249031636716]
alive [5.3265523831993065 8.342396763914573 30.337840681351725 42.06437012394531]
alive [6.515012515626248 15.401728674855967 44.13847260224496]
alive [5.550880200977878 19.528264751700636]
alive [6.115276927712293 25.50114568851319 40.406875161987024]
alive [4.401760835022587 36.94477005839528 48.330632478464096]
alive [6.337621254536551 35.54877920121438 44.96088529383305]
alive [3.6455882528298393 11.572499845263293 27.602462393321556 45.9491961998088]
alive [5.940130532074148 18.028839832466186 44.00418292854588]
alive [5.829209705165118 27.867104597346252]
alive [4.372264532155496 33.980033890928134 47.157103744688236]
alive [4.916908823721738 19.724130532587644 46.77526112847389]
alive [4.00505534974965 20.620819849544212 34.640838679393525]
alive [4.645756538007322 35.448785920141425]
alive [5.298562199262536 18.760427651515496 36.331164884078355]
alive [7.052968433079657 27.679213592328104]
alive [3.4493909875078237 15.04020125798908 47.68384330834743]
alive [3.1125229207283027 31.24124782975622]
alive [2.5039341853258756 25.423578028687754 41.14034409790738]
alive [3.7703122218634206 21.60196143306876 42.08536974726268]
alive [5.293650624020822 22.131788137817022 44.04224390976065]
alive [4.182557273692393 34.832946714713806]
alive [5.757483021922154 30.43490739451729 36.8356940343261]
alive [5.383194412494689 20.86604981867258 29.058659283996956 45.090278377859526]
alive [4.978710009776988 26.77062391977941]
alive [3.8592848303110787 35.45555922989818]
alive [4.396766897194644 12.889898818809977 42.30045707363551]
alive [6.3435633498787425 30.700717427950316 42.88840695079993]
alive [5.5987182896734335 10.081028364769795]
alive [6.1226307658293075 36.397746368254964 42.20483332041749]
alive [5.404876797512306]
alive [5.384360795923266 28.422338748071656 49.124491921373334]
alive [4.588746609355821 29.557630659163294 32.39098826624477 48.39425181617225]
alive [3.0084236893155727 10.789632932336161 39.94786898859021]
alive [6.7905954766746754 48.11627531280648]
alive [6.926909876691837 29.98421418771671]
alive [2.340087634793261 14.94394855840364 28.647739387172148 41.79660604471817]
alive [4.812009032513475 29.37913558507532 38.00209769791121 46.17416556435616]
alive [4.11136729716588 35.46441012830432]
alive [6.553299402211921 31.805678966320546]
alive [4.838420847319651 33.83234736531376 45.81480460078013]
alive [5.076186906804863]
alive [3.844398692899683 24.708914441561074 38.03041771970989]
alive [5.656002775854681]
alive [5.783435364589413 25.51971788602431]
alive [8.166130479611793 21.395298894630688 47.771211563885466]
alive [4.919969531306459 24.49438369802633 44.468261945311404]
alive [2.8997726623591147 27.557064835429117 42.27977730155486]
alive [5.6103379587177695 16.835648307220723 27.373634019271698 33.803234508010576]
alive [6.8680464807682515 35.89400966113587]
alive [5.525190494137908 33.544002076641966]
alive [6.067146299465824 20.828097464862836 44.582722511766335]
alive [6.168696951741336 43.329821625228355]
alive [5.378059467521951 39.7429625681687]
alive [4.421822528605084 31.297888723181323]
alive [5.7759110309240755 34.11190076293483 42.44920841406468]
alive [6.436802733754758 22.635202312757837]
alive [5.989646823210707]
alive [7.483913806295456 14.612622353303227 39.05505971353709]
alive [2.9500617032292373 37.09975166783906]
alive [5.275100452492493 33.65230875557426 43.65833352233307]
alive [5.82130611190163 24.792349573468712 44.38077451502406]
alive [3.954105489933545]
alive [6.468048691246429 46.614117053379616]
alive [7.188202345841884 34.76459304396269]
alive [8.356166638799925 38.396413389161076]
alive [5.905188243008391 44.7525148399018]
alive [1.698811695256451 8.71657075388937]
alive [6.181075263863565 17.514869398904047 44.319960383710644]
alive [5.900054377945865 11.904588829746444 30.388727093753314 43.849205516734266]
alive [6.724024331725464 16.376289475958014]
alive [3.5102376718872743 41.443208009179386 46.36001190957946]
alive [0.6938934965069941 30.529242880456323 37.170404892760565]
alive [4.456408736127069 33.61124691592359 34.47170611481683 48.41572508721727]
alive [7.280009870942998 21.688419097137025 35.908512908870236]
alive [9.270867282581689 32.5009942682509]
alive [4.1803873717733575 16.353553860412664 24.065613325476555]
alive [2.0325841525971264 30.19666060547273]
alive [7.4270154008818405 13.704188996710274 37.59425970577759]
alive [6.286504011433878 18.066683855717667]
alive [5.96706517517247]
alive [2.5275750560806887 43.17005118587103]
alive [6.80104998418048 18.62583412495573 24.281846917979315 25.559410586507955 45.01715012313836]
alive [4.612555027411546 20.791322391244197 32.83103633833456]
alive [6.717408815587584 36.36581061224866 46.65832093602252]
alive [9.351125061067997 26.088495087518925]
alive [3.344680410934788 28.6210683033433 40.55068062402248 47.62011257720164]
alive [5.776471651724562]
alive [4.18154134844092 16.667756833018476 32.9026643984012 41.573799964434116 48.14031010278621]
alive [6.208199734652805 15.59677782720249 34.37001512630391 44.09719797481069]
alive [4.064513029146124 39.65338296037794]
alive [6.417388339563428 42.76799579650604]
alive [5.249625082865141 13.296657207090941 36.56026057672692]
alive [6.632241941319893]
alive [2.534640441156866 27.1755549946889 47.23597337675795]
alive [3.6080205849599327 32.26820785419447 48.02687962177074]
