dead [7.407325017741907]
dead [6.14825417344237 21.448287171472362]
dead [8.65502809499211 17.24111987440215 20.007786010333106 36.13469740448043]
alive [4.624627484477497 16.920251117739486 27.85230682202271 49.92421518451011]
alive [9.040442767541753 43.06067490044461]
alive [4.881189639815543 36.43332451784713 48.84432613327577]
alive [4.686220369804009 16.301044395781258 34.10550169765255]
alive [7.60296071947436 29.63063961692887 39.01100027210853 49.967865308542756]
alive [7.770308853461127 31.349123616727216]
alive [9.784945151351016 30.447017223641136 43.685640786964186]
alive [7.228882400298698 37.595976486491764]
alive [8.73890617924518 28.593511604496644]
alive [5.854298999592202 22.100851415029688 34.58027751835614]
alive [8.206110619074583 32.8063321591681 47.65011794673635]
alive [8.366655306401322 31.971066515360942 40.39520415449832]
alive [8.747004470571952 21.798939445145507]
alive [7.5832540125217855 24.793057222866164 38.54326405803155]
alive [4.970955558747239 44.28131295507752]
alive [6.970081150427356 27.550406322135917]
alive [2.786873122021799 19.89909142940052 46.66502929557752]
alive [9.228074863888573 27.31260086469135]
alive [7.965135766679196 47.37475116729414]
alive [6.521362008845459 18.990818382086406 45.677068937885466]
alive [2.438889546668346 28.469679582957543 37.745302470872225]
alive [8.275698231197097 19.42873075572097 44.276428399859306]
alive [4.975731085083705 25.985905672775676]
alive [6.7106275019295865 44.1309009666332]
alive [4.666742834164355 32.44189211614109]
alive [10.278702718774284 39.6388902530933]
alive [8.78325814436301 15.702813782065686 22.878169165737983 48.87288321431312]
alive [3.554076561279159 11.781466369078975 46.420742923354226]
alive [5.89557597116475 10.798185318042792 38.73299971484702]
alive [7.097138711744784 18.626543757201265 46.272674252870225]
alive [8.312680348131046 11.609667372421368 42.01701017612501]
alive [5.031076702854889 21.543581364029656]
alive [6.85910281513801]
alive [4.665837892836553 25.449164983644156 40.98062863349279]
alive [7.29417238636982 21.24545560859341 30.17548767309301 43.49231057984145]
alive [6.969246375948125 45.54259045226063]
alive [4.6332101470094305 37.82583336704912]
alive [4.4015437056029985 19.214943683936866]
alive [8.466324066515915 31.56463637750195]
alive [5.607443193273229 30.654708638147874 43.554848085914664 48.08030342357089]
alive [7.055183028414542 27.055465955400948]
alive [6.481391737728553 28.67991721880181]
alive [7.627157104040516 35.24560572415689]
alive [7.0353170991512926]
alive [5.741406466075837 18.893777858044487]
alive [6.3769090998261975]
alive [7.177866922820049 23.12617480494548 48.01144896056612]
alive [5.791676983772321 14.871618092106614 32.462101444716716]
alive [3.077629354087873 18.79715366046957]
alive [4.157022469614571]
alive [7.011038244654247 28.84617657595402]
alive [8.498060595042642 23.815462606381168 39.674154331773146]
alive [2.7958782262565567 23.896248773748148]
alive [8.136298552029656 12.432578803118297 18.080889868489862 37.053067860133616 45.67119295603975]
alive [7.184753888579978 21.938424615377876 29.051169002341812]
alive [6.821488759683932 24.702334506968356 38.46922159094563]
alive [7.554078415379976 26.432976566252005 46.37790660530789]
alive [6.168069705304581 12.856890273268005 18.50881154314854]
alive [9.80093873890927 41.29756309934152 43.98782687953236]
alive [2.437861276902793 34.197595483953485]
alive [7.19715311991773 37.05415431087178]
alive [6.005580875639485 19.171694114139655 35.75132890428251]
alive [6.751176901557039 31.870690664045796]
alive [10.435152159589558 37.10265073244781 42.48067036465072]
alive [11.215960115964952 41.44055428781635]
alive [6.686268684687883]
alive [7.278504439384727 42.327863308084495]
alive [5.961881368997242 25.21015549669755 35.44007988227983]
alive [8.620056957005772 46.37570747476651]
alive [7.980848556850295 25.918141500393585]
alive [6.920094473942424 32.982788979566685]
alive [8.780727325332881 28.67104255812427]
alive [6.517661449024752 32.98860666002806 46.09765780420616]
alive [5.621055194235011 26.378334453585538 47.115164779632444]
alive [9.842027160222537 41.809990193276356]
alive [9.53088809843382 31.51806107982935]
alive [7.290841535580329 17.651949845439656 46.55202683073833]
alive [7.136436041709683 21.41710180749309]
alive [8.139620446628122]
alive [2.8501911702846123 16.705160724829483 30.655862617899036 34.68855052617534 45.37758014447322]
alive [6.915372252154275 22.485318909560103]
alive [7.843429116917363 21.365341734568823 47.42682680937266]
alive [8.057821828309333 35.266410856257394]
alive [9.456898692039877 29.184899910911593 45.66540359940909]
alive [4.933655380402755 21.97200392154567 28.460621698210232 45.521663988708994]
alive [7.713125425836378 41.519566915875615]
alive [6.824052376252371 49.473000735920394]
alive [6.26708279680785 28.050546155573016]
alive [6.700949454453323 26.453718875556312 46.26352190436393]
alive [5.475325935620142 23.28176604689152 36.705886435393616]
alive [9.167028079761334 46.39388867079958]
alive [6.271823565787387 34.6052430808818 44.421949612267085]
alive [5.519216519478101 32.252501715910206]
alive [7.639263155771191 41.10723341818817]
alive [3.199735238969555 10.656948677315821 20.089663294937427 34.807438073511435]
alive [7.427752603296168 26.169782004867624]
alive [7.282198842744085 22.993991322942815]
alive [7.189571351750548 43.14547681593086]
alive [4.656162513404818 18.891617976280518 38.51020727049364]
alive [7.335511263614434 21.803156709811603]
alive [2.437555980317845 26.658913377783282]
alive [7.5707379455811195 12.808599057625939 29.998927030892705 43.845555767680615]
alive [7.7741704743382085]
alive [8.082039564782004 12.106667450706906 32.80002196055972]
alive [7.355964620116655]
alive [3.153703260211059 38.263800962706945]
alive [7.323431718457088 16.90931648720816 24.902326426801878]
alive [7.970087156205175 15.186012270308206 48.49349055926122]
alive [5.983846138514071 36.36711135782714]
alive [10.5643949628708 21.528306042828156]
alive [9.006455451765069 48.139438214999544]
alive [9.660869266939844 24.48932720786518]
alive [5.993732134787535 34.43097493060299]
alive [6.476122770285498 28.700718348725758 35.62626246972039]
alive [7.1014479248701985 38.007367753386944]
alive [7.468721119624046 24.16664024752318 35.61775569564283]
alive [4.533225585276486 38.67836362362151]
alive [5.509372762006512 37.78671852774571]
alive [6.165252536922084 26.4223063275072 32.88535523354258 42.48091563421944]
alive [9.017265190728114 17.23843991165546 36.1068743233258]
alive [5.089696814610347 14.950956871250376]
alive [8.063267659952155 21.80734257834131]
alive [3.443068062999442 14.93443885516881 24.96999924780625 36.9546350321506]
alive [7.041200442699889 15.210456053797081]
alive [9.019564898477956 16.373329167107382]
alive [7.34554203438422 31.699084234837848 45.61648260497294]
alive [7.161564849964922 32.74046860583849 47.23074461979209]
alive [9.313921485138348]
alive [6.37076938077536 26.85663305946597 29.553604776126633 46.27290017277626]
alive [7.27768157596852]
alive [7.128775355418904 40.36264397166442]
alive [7.952764114461366 27.017364017815932]
alive [4.874999424188931 19.604426641580822]
alive [5.153843608484819 45.109569596498226 49.142750104900024]
alive [8.201684695306616 20.466208600279646]
alive [6.208556597017477 45.163403487306034]
alive [6.231773214817594 48.08087920990075]
alive [8.53189406971535 47.28624126714026]
alive [7.472694677967462 34.16858911009698]
alive [2.9833597204727904 40.65259676959887]
alive [9.183736462449685 25.757028664258588 47.106334939249855]
alive [4.939579444693445 27.800040362513613 33.128682108942265]
alive [7.401069280939106 38.96001349968362]
alive [6.166862514050395]
alive [9.379336831513479 25.848094817854435 47.55310214349302]
alive [0.5637471251096804 19.926366349695517]
alive [8.636981064950618 15.076411536184004 27.464388732219252 37.3628172503435 43.89535489545134]
alive [7.529939486864609 20.200412926065177 45.879221872308825]
alive [7.3524756101939355 30.788899553991197 44.60555270378631]
alive [4.148836590543144 30.589481605682998]
alive [7.846202472552786 31.28419192679137 43.841247944446756]
alive [7.924374120305791 21.34758815117577 44.96710677990444]
alive [7.089706482203188 19.331098119336595 30.916868526693264 37.4352923520852]
alive [8.423575843336367 15.780548934771307]
alive [6.464515359865707]
alive [7.752167947701076 34.99220597367895]
alive [5.378114845612691 28.146441948664638 34.54367144611114]
alive [8.27878213195428]
alive [8.36077020019196 28.61485344444869 45.48893553268181]
alive [3.4546236186197166 29.527402270060815]
alive [6.941888864620967 12.147025592810047 43.32785224026656]
alive [11.397912352097812 44.7019473622269 45.92422756127737]
alive [8.446495307050425]
alive [7.569291936026313 22.765104955853428 45.487736519205804]
alive [7.956943112099522 11.221489164164678 39.729904670259195]
alive [0.09784214966952381 25.457181878169195]
alive [9.123441499925319 23.81696663079378 44.1422512450476]
alive [0 5.905850785903639 18.548643551662803]
alive [8.243605109389764 38.24073345972653]
alive [4.927745823956482 27.965307671107993 46.98994514989996]
alive [4.040459654839938 17.196901418562728 30.80357553791234]
alive [4.928680407798666 11.495456765141158 40.11521230882648]
alive [3.236456077409517 9.240796532895054 24.042632810827573 41.254613628818916]
alive [5.996797116310107 20.155539522354893 47.85967767561307]
alive [6.174986859511129 21.73961991142896]
alive [2.8783268182993553 9.377575795159471 45.02384909566543]
alive [8.183923604791271 28.027851167601845]
alive [5.020136660106301 34.33463829102577 44.62054630603972]
alive [3.6763853212095565 34.453446165423856 44.29891426681104]
alive [9.062423205528114 23.30489097986872 34.345110754859796 43.95497359088002]
alive [6.812365691213143 32.752272194508166]
alive [7.57712740279264 28.32348506949423]
alive [8.98637549295093 28.63383769469488]
alive [7.148499483296585 37.29047176606933]
alive [6.3909485010310405 31.288696930901704]
alive [8.083192612537733 32.84838614603824]
alive [5.479010733951123 10.494999432623413 21.10577461511772]
alive [7.610632275581191 23.82769646942682]
alive [5.4395501826902635 19.85494785983802 34.257627158522126 48.64558816629461]
alive [7.934159292873767 20.194789725627015]
alive [8.987983171765263 45.79831653529363]
alive [7.35783478545516 44.20128189741756]
alive [7.65240242184266 20.763208323713847 44.19382449087031]
alive [9.515393732779412 31.1282001009494 48.90456469120234]
alive [9.231898084606904 14.259199252035977]
alive [9.73266239773946 27.765131920805572]
alive [8.425522637758737 44.69633624610531]
alive [4.8936938817080415 18.112597906103847 37.43356208848863 43.75973190141717]
alive [6.6018276186048155 33.27126205808135]
alive [2.6298667501464976 41.77216057484857 47.771557698999594]
alive [5.818019103623876 29.693399132393633 39.258558257932094]
alive [9.140639946459247 21.53117571859565]
alive [4.806674944024368 31.16875465390091 49.30663993023268]
alive [6.989356982390327 24.19156670011795]
alive [3.547533163921243 27.578102706240827 40.42868779169742 49.473757679236634]
alive [6.827955487394976 49.57627188339646]
alive [7.1256016671181435 19.78353525046007 29.671562631614496 37.8626997679716]
alive [6.711187990311113 25.889992427464104]
alive [7.023462525973502 21.15851181406173 29.32970610485048 39.63681865269092]
alive [6.0128066278312 18.812353228113924 32.513972567730846]
alive [7.459997076719709]
alive [9.880245305415977 38.116363805590765]
alive [4.335990549767167]
alive [7.754416086385868 14.885199826372128 27.82065738658943]
alive [6.999278356047135 26.703458003095935]
alive [6.892974711364956 19.719210813099142 32.803352952260006]
alive [2.140446550342322 28.54656987488506 36.55829202693538]
alive [7.876670020096936 28.791903325668184]
alive [5.359717762927122 14.287320175682439 26.91609944983242]
alive [7.263462994645673 19.447757566010004 33.22119673608001 42.358818551702406]
alive [7.409205833000778 16.171557119815752 35.13743004454162]
alive [7.753813440846798 38.869965571354264]
alive [6.8530664762639235 22.868231206648115]
alive [8.480588044283987 27.62976807873698 47.30229771912496]
alive [3.0030641036650745 33.77126158807546]
alive [8.472716173530802 31.731004150450257 42.736792761990785]
alive [4.911108717068272 29.06150396996744]
alive [3.5395158633868467 31.024844097755228]
alive [2.3610329756339348 11.378018758726187]
alive [8.101981543239704 12.357077880681306 25.703706877570117]
alive [8.67020850016626 28.830049343527204 43.59383163835425]
alive [4.911573929874777 12.692661871776252 16.70408744370628 33.205675773562525]
alive [5.449304925869728 26.86169088458287 46.11803121829473]
alive [7.156062918254132 17.76267037296975 26.743526969204762 36.1792699114895]
alive [8.002554450011642 36.79527946818565]
alive [5.470010829761861 47.17346140857122]
alive [8.010270577748338 30.73511144001726 41.4984635731954]
alive [8.552818548104945 22.414098360033066 37.72552848785844]
alive [7.768069175918557 22.296771056846936 33.05610152287851 43.84858972305783]
alive [4.518550077145857 12.323051650239679 30.587573981895364]
