dead [0]
alive [7.4952165531140515 18.331759743992652 31.469080507987822]
alive [5.727264666383142 16.659932827002134 36.624084900845]
alive [4.815966847571645 6.5347498496635845 28.981845488443394 48.46300902880313]
alive [5.496141168755029 34.96521200715407]
alive [6.731042760253619 25.501646176004424 40.91772351702375]
alive [0.025130558654587503 23.207815040219806 27.524503753893086]
alive [5.940141824027781]
alive [3.72028452350718 28.500314596283136]
alive [4.591016822748956]
alive [7.489210804178655 20.611721362951833 36.25171941176562 46.47953902319723]
alive [5.615392934026178 40.3542338601098]
alive [6.484024237009495 17.120779786241755 29.127069274736108]
alive [8.186215567163208 35.470532748718895]
alive [4.090467276694495 13.115527511033774]
alive [7.106561471988497 19.486243449583494 38.68953821221109]
alive [6.011616913338357 31.169060373989673 44.345767088915245]
alive [8.741214037917814 20.840377997078065 44.722676862968235]
alive [6.913595645002637 14.382808158500474 35.26924125066773]
alive [5.247252522607357 32.41403772183401 48.90286878904417]
alive [8.089870045876893 29.668175894254095 39.75601705792545]
alive [4.5576255438692135 43.81867059036872]
alive [3.8890668899369336 39.501746926330306]
alive [4.120881673133688 10.075425274775284]
alive [5.058985345455674 21.499673631299565 48.051430168481886]
alive [6.532617918044886 24.4709875589669 41.843426504281084]
alive [5.374023793977063 24.267291066736007 32.0777337144086]
alive [6.639954537953722 20.910864789922595 44.23880342511914]
alive [4.455180237622576 16.54943822667735 45.44259851451619]
alive [5.096783963271101 30.028010544277677 46.1409285732991]
alive [7.275824192614687 28.741103288964588]
alive [5.455581011785797]
alive [2.226140992945955 25.226137576136768 47.62215363264733]
alive [8.816799469896928 38.53148567438015]
alive [3.4670277301604617 18.097866541178167 27.810575384831544]
alive [6.785308279160841 26.038885205565084]
alive [4.5866940605484885 23.080513175946354 43.54585555537089]
alive [7.152163663187573 22.26905050730663 42.03834254881145 48.24116129194582]
alive [4.582645273485349]
alive [3.9016431088464523 24.146257020997435]
alive [6.50190976339395 13.193366126097521 29.7786500411131 42.149912882475576]
alive [3.2715439747631465 21.5450966235161]
alive [4.112149139478499 49.79310382971035]
alive [7.179545410053589 14.192788153138423 46.57915896009057]
alive [7.884550699738661 16.090318428754326 39.35481255591857]
alive [4.779871704115143 25.901845196944127 42.38412486570285 48.753092645160216]
alive [9.120928755066213 21.235298928852195 47.89398359338473]
alive [4.672903140834298 40.728507265192285]
alive [2.307106951790938 21.52995897442737 29.78861790836995 43.989767278438016 48.2046320267393]
alive [6.527071103204296 30.242107331883094 34.408456557722 44.81131429227627]
alive [9.3032782102956 26.40392223655739]
alive [7.112550989323729 23.40712930500344]
alive [4.6500444466363815 18.423798308351255 32.881966572858424]
alive [5.7947391011770195 30.94298702974427 48.617921400333316]
alive [6.953016905912808 19.672551856074378 25.257698443720592]
alive [5.096979521672386 13.687211284325715 19.58969794418846 40.808228391612154]
alive [6.083157728328347 22.308645741469388]
alive [7.757930292846662 46.72719757079795]
alive [4.530647532462589 49.807444371317395]
alive [5.247547191196394 22.035395355898345 48.43713083403767]
alive [6.933122940027948 16.122234527860016 34.01822716282997]
alive [5.902312057493925 11.398150289109347 22.098587074351713 29.264513155723]
alive [2.896925761556417 27.96714143681592]
alive [4.470705240031531 36.656305455708356]
alive [5.222140544898782 10.837645176756922 26.82500027476158 39.32104263680434]
alive [8.68625719341666 29.196975204429197 44.9238620651571]
alive [8.398311380474748 34.64681894716514 35.85759971507386]
alive [6.075910002553315 10.522464853367438 46.203072793961375]
alive [8.466855951477472 36.829456762847556]
alive [6.047800746955907 17.479941661339733 26.17425411540602]
alive [6.5197064431788725 31.416585703129652]
alive [5.181185327816758 32.47616566969371 46.92100173192274]
alive [4.868998349353708 14.198579667617832 29.772237029122795 44.39182633987719]
alive [5.470249451289334 36.65085413369076 47.386385039824255]
alive [4.687019235155746 44.217961040538476]
alive [4.921776819118326 20.00774843310015 46.85292811731132]
alive [6.601305034899975 29.988454288968157 40.2435515336095]
alive [7.546631387179186 22.769216173577092]
alive [7.201912441833877 30.401155896695606]
alive [7.312270030893252 13.856354768010887 33.0431395421105 34.3672541040253 47.84375587845906]
alive [9.520492126147076 26.020746249949124]
alive [6.406622172755685 37.7839463837977]
alive [3.1346057621745476 17.40130516397197 32.73308031768428]
alive [6.961094375178864]
alive [6.39341544511232 32.776141202306036]
alive [5.779402431686221 15.514279265582813 20.16840266442148 25.718734895508437 33.73095144517998 46.32582132185199]
alive [8.746061032478947 27.699081396461022]
alive [6.041818153125094]
alive [4.608209899957119 13.192809972989467 38.72540194512634]
alive [4.695961117040421 16.931043311487677]
alive [6.573542122146873 48.292672426553125]
alive [7.988757972397854 34.451360298986714 47.21562969901138]
alive [5.083475453030744 22.098852415894765 37.91862438323572 46.41094347775554]
alive [5.825161406684701 43.79357091102142]
alive [9.943870676022915 21.053260087923285 39.45455579067599]
alive [4.612550791173103 15.60759117325651 23.822539138022822]
alive [5.933042516664338 20.68980547467348 46.09644758804623]
alive [8.887484518758956]
alive [7.793126260814614 31.936877612981306 42.452195910727255]
alive [7.289480372369859 40.78715241562687]
alive [5.54863202104257 39.71131980972785]
alive [6.2223003053665 22.806787459212252 42.02998885268769]
alive [7.241507770409384 28.720942825514513 43.956726162423536]
alive [6.913404181031375 38.74610013791846 44.06512013868018]
alive [6.364779221489824 21.430529414962788]
alive [8.379054092834373 32.51653499061139]
alive [7.607964630892481 22.861033826957232 33.19391707114182]
alive [4.500000333883242]
alive [6.111276352200134 13.053370026456049]
alive [7.566022101799677 11.9434733327016 49.78165198890385]
alive [3.2887538307147315 28.070001347310864]
alive [6.196419696550934 10.700704115207419 30.05927960537134 48.616069794002506]
alive [6.739364716249547 18.9386799555644 35.27619976016842 43.46236560020996]
alive [6.358452677354855 37.541402179355295]
alive [7.17146151667993 23.632589879683103 39.51787525549342]
alive [2.170397822477121 32.63624781315534]
alive [1.6797195925864095 29.099395701456036]
alive [4.401869904037797 40.29671053746239]
alive [6.33208873968127 11.580694873700827 28.852683077266434 39.17324522708743]
alive [6.029340400775563 28.814725584895523 48.959531328733895]
alive [5.10572644560591 39.655374892920356]
alive [7.7284731183233495 25.871308756424856 40.20770581952789]
alive [3.1431354317042643 26.92855292173903]
alive [6.58348687762763]
alive [4.664701834933762 30.90786443518381 40.411414710035025 48.4447158681717]
alive [2.531228028693681 36.58018999700913 44.94445765006261]
alive [9.123618678181725 35.5587602541521]
alive [5.362862081359644 43.72979388495864 48.61636351803064]
alive [6.203146772330819 44.83503149796231]
alive [5.026063439314275 20.619235172057813 32.23240669835]
alive [3.524675284743816 35.69337069614594]
alive [3.514242230926853 32.39307423535912 47.39963189620869]
alive [5.688903207917895 31.22538048398236 40.1440358646083 48.82373317344925]
alive [6.348016170765667 29.385046561788656]
alive [4.070423967769056 12.863925708822245]
alive [7.675611969846884 32.59662667392209 42.18425946731669]
alive [7.292880203506629 28.36600162736283 37.74867661015847]
alive [6.886254801442734 23.682369955195817]
alive [0.8659810587127329 15.429027295941252]
alive [5.871656670943289 28.426507565267933 41.39245703839844]
alive [6.901050683938723 22.92234217596922 34.28946250841987]
alive [4.189251415617386 30.6609052792695 46.84059574636366]
alive [5.074897041928917 30.21604349532999 34.8458109573974]
alive [6.029288478674397 22.67257580535119 26.327627010457075]
alive [8.427730325879134 17.2302998445091]
alive [8.767273606921353 40.451498824571274]
alive [5.601845202295274 15.340704082555783 40.63625328948673]
alive [7.715201738104352 31.178912333391345 43.91539500369752]
alive [7.795388834594788]
alive [7.561112787660326 22.104790690360876 33.74677787494156]
alive [2.6379783700530792 12.056834985851827 45.23682176983972]
alive [6.203525236262189 17.336018825274916 30.20747128624535 42.593888673530394]
alive [5.225403736094243 14.71279609294134 42.76388781340005]
alive [8.208286074012317 42.55261462616397]
alive [5.260346369756142 15.640275092407487 23.531846910321075]
alive [7.0849596691495025 29.63605974765644 43.167516490808694]
alive [7.928279120026091 17.05110734191925 40.431627783254115]
alive [9.202980493485041]
alive [8.703914479682712 26.833180612548897]
alive [5.811414015647323 14.913788692141424 21.481658622219523 47.94562826032245]
alive [5.642541920804899 13.29893250951729 17.528534087116928 44.2963270401986]
alive [3.4261827768926283 25.403742638638366]
alive [7.879363031485681 34.40775911584734]
alive [4.7602425679390965 34.314288160282814]
alive [6.882002214284129 43.93422155391326]
alive [2.3692442619187077 35.39473487221079]
alive [8.060011151100191 24.5046755498555 47.611443391239646]
alive [6.438189476809976 35.33880815601231 48.94579199816639]
alive [5.092121520352843 32.16309701818644]
alive [5.623840784597572 11.627588028956774 46.66014120506066]
alive [10.118405163375597 30.909496939254428 41.450662971779956]
alive [4.400268192067857 32.08595430624033 46.829698397147766]
alive [5.773203818916903]
alive [5.787633695221674 20.12404186813106]
alive [4.86101683826094 37.32371677042905 43.75393114106955]
alive [4.7984535468360665 22.388646046545126 31.16254802238713 37.35403230205618]
alive [5.716402100497468 32.64642953562331 38.67415701580759 48.137625643015554]
alive [3.3880650841245252 42.16826898979626]
alive [4.772703158373185 28.484139219616473]
alive [5.249238227311069 17.175696314872546 28.18812966706388 43.67572542227921]
alive [5.07109600100244 19.68193362998135]
alive [7.971616944063031]
alive [6.384659365237403 22.651991843688318]
alive [4.739051896648187 22.074825281847353 39.5018802966377]
alive [6.153090541512345 20.172146846502084]
alive [8.98674545551453 37.100684878726774]
alive [6.989492923852746 27.46943377303709]
alive [7.975514862291933 41.67942784054015]
alive [5.247072288116048 32.25853193761018]
alive [4.975883437093168 24.682361222494027]
alive [6.028377544042613 35.002448532470346 48.28536639123741]
alive [5.7194159469168255 45.50284843991139]
alive [5.300144818425444 16.99347308160357 47.03482771644688]
alive [8.16107682047214 27.541184624948215]
alive [3.1314414982638543 11.966784863374643 33.91077542909019]
alive [5.076041721504728 41.90775838444471]
alive [7.083537058869822]
alive [4.707424234520872 36.672156346653594]
alive [7.227340938612886 15.221220839343028 32.83988934053962 43.76982613279878]
alive [7.999048474328789 23.114964728464948 49.65433875671817]
alive [8.323037905952253 25.210486402902873 44.75018439372189]
alive [7.804902171706672 14.588745394520316 49.50414193880274]
alive [7.977089313584671 21.34137371157424 44.396200667765505]
alive [9.42909914906447 23.953714714981217]
alive [4.596440566990709 31.445458673867556]
alive [6.05415854712934 32.064033444075136]
alive [6.581244583506103 30.277658917098716]
alive [4.507137070880913 16.831907899564236 44.22257959487396]
alive [8.58611286815972 30.36227884255555]
alive [6.900726194281184 46.17096026192167]
alive [5.999373480039909 13.436749541188542 40.29222325042034]
alive [3.2665188876265105 48.24616869144408]
alive [5.591401403784809 33.785481609051836]
alive [2.8816532233708596 14.933232736293014 22.96268611797192 41.84157144355125 48.49751834974468]
alive [6.5754278177786105 10.117559956373153 35.272028751068454 49.13281843960753]
alive [5.182193315104466 30.57990517064253 42.836426178870106]
alive [8.064886598600857 26.40825390062751 39.16811119911355 49.639632252108875]
alive [4.6502534054828315 17.041364266442322]
alive [7.570566647658984 23.65275371911531]
alive [9.430810901557084 32.265377350969395 40.71250217831184]
alive [3.7346357445108187 12.446951975725002 47.97419659851897]
alive [4.190574065227919 28.49722141259539 39.735968435172815 43.72678245341544]
alive [3.493022857368235 19.63455881317542 35.83759541557917]
alive [7.164511130536266 27.801487965811287 45.71550775239976]
alive [7.168409657168502 15.834174966389714 39.185641128473335]
alive [3.306737166401817 34.53706288486583]
alive [6.687953440351134]
alive [8.189080106433789 41.00740170834424 49.67065653155936]
alive [5.832809573831297 27.658853991467932 44.90249546491299]
alive [7.230936364497377 12.92047898544812 41.11818888196365 47.870374935103165]
alive [6.140257541742489 22.02977705821612 35.47624525706442]
alive [6.35931680605359 17.31080426004644 29.381808191446506]
alive [5.730723112979185 26.32212298391513]
alive [6.243811585841705 25.2592406236754]
alive [4.1849751528454915]
alive [4.774653725075201 35.66839542343318]
alive [9.60145575725617 37.36796301576388]
alive [2.590105809164086 14.230249077169079 19.454364573951775]
alive [7.099696587085882 24.610012732258728 42.867490462405904]
alive [7.114996321526663 22.964415436807]
