dead [9.527646334130969]
dead [11.698613786080761 22.611523612099937]
dead [11.296351592896787 35.3689340063185]
dead [8.772145132536053 30.6017869363735]
alive [7.872001229274065]
alive [9.013137162279678]
alive [10.203808463885576 39.24571364874901]
alive [8.172112642267267 28.23929077656983 36.348945119813656 46.39612787196697]
alive [10.813896492663899]
alive [10.839110413210971 44.04431164068565]
alive [7.528691864453164 43.130816099159226]
alive [9.473484094754378 30.50861525702977 48.28443357644154]
alive [9.893282854939176 37.233524050249926]
alive [7.4655069904363796 35.1506112544346]
alive [9.710435187797897 28.905551173197864]
alive [9.792224575307602 32.41086783633043]
alive [11.079263925013953]
alive [9.808159622741927 25.633544310631027 40.330279661341166]
alive [9.2095773855536 43.14974751476053]
alive [11.524084731828045 37.227291426291124]
alive [11.806522240225338 36.03808036226018 48.53417027659688]
alive [9.332214931174008]
alive [11.281125107846654 33.13229125725139]
alive [10.956833100100921 15.05595014248823 43.93338416903858]
alive [12.812299702087206 35.35190265546295 47.9867730617411]
alive [8.02642370327696 23.838275834264852]
alive [11.317975234362224 40.438844821505285]
alive [9.720360077786697 18.765430944947198 27.964415776378814 40.96419474551488]
alive [10.506291653752125]
alive [12.383221334248416 29.620667181515753]
alive [10.231825820030922 47.71968974237819]
alive [8.648597839709359]
alive [10.772001008548331 47.91429824846119]
alive [9.031641516713947 35.81561993836834]
alive [11.557953968366238 26.102845100555484]
alive [10.70777154163462 45.012170784282745]
alive [8.197961084180564 42.752240032095635]
alive [10.35888016727393 36.48047665592301 43.928688594900386]
alive [9.882261567849241 25.957402760160985]
alive [11.070276124344977 29.259058678320393]
alive [11.359780137646021 23.856811095021204 38.831268324694754]
alive [10.365210171205566 30.26985645329108 48.42687637952611]
alive [8.224999023633476 39.24755063734205]
alive [9.01824523334343 24.405439952227653 32.35394369618373]
alive [9.850449930441165 46.89957167705832]
alive [10.68936602576148 20.973539003814665 49.97991290007644]
alive [9.897740861659583]
alive [10.092452961726268 26.352888573114548]
alive [7.931978585112688 22.14544275214899 40.85170854738591]
alive [10.231884282063012 19.47766226640965]
alive [11.22650180561201 27.03152817256066]
alive [7.100001320172979 32.162117660821124]
alive [7.828207641787982 12.718997903889171 33.91039543222041]
alive [12.53985208685797 17.935741121006036 37.64383943762771 46.8095072342873]
alive [8.967706661938063 24.636035644748066 45.76569127722365]
alive [6.3302772371042755 27.767110262001147 41.440541577598566]
alive [12.461302161949895 22.275156096545853]
alive [10.440122374812072 43.771348879797245]
alive [11.236257140849375]
alive [8.141202175888422 35.824497044592846]
alive [9.921831160581768 38.56834335918312]
alive [9.362047272121035 23.03720396209938 44.17487117245308]
alive [10.100884262945527 34.716638070132696]
alive [9.733353026350455 41.72980599937801]
alive [10.694623022873888 31.85849209494945]
alive [9.16129576410385 16.952377866282852]
alive [6.843368462829617 28.742423087005996 45.9505611784685]
alive [9.727540961070625]
alive [9.813693056910424 19.32173806802766 49.43318324574743]
alive [9.497772350685546 33.52875926556377 41.09543874752036]
alive [10.593558058765808 18.267733442144593 40.697632881821136]
alive [9.665895285652176 32.1941863810309]
alive [8.277688992708157 21.3551981718142 40.612590712914695]
alive [1.7984782864679942 24.433415687263 49.203609529432235]
alive [11.173176073533568 34.931155641423295 40.39851510134821]
alive [10.580049736151627]
alive [7.030162112291671 32.96990648841809]
alive [9.255960091430685 28.964404813164997 46.03334794244581]
alive [8.747936876035507 24.91422546195349 35.33645739416344 45.012930401955224]
alive [8.216760623458264 35.85591237369409]
alive [7.951849040896061 41.46367715254251]
alive [10.628310283856921 45.591582717702025]
alive [11.387785999338098 25.574907076637214 47.51787256123279]
alive [11.310201542578504 23.34230558314287]
alive [5.335078485598671 32.697489720224524 49.655090385577736]
alive [11.544045681534127 24.46224403928465 33.93476759530562 43.17889869793347]
alive [4.608938679016792 27.80231127486733]
alive [3.5376585603196045 12.790151617973624 47.28715556656364]
alive [9.787940494601274 23.27378636514849]
alive [7.394796766918537]
alive [11.257173680047078 24.889453774378108 41.43089893382571]
alive [11.376829279899695 34.050919705212166]
alive [10.19169760573626 27.382850489728824 41.587433507250644]
alive [5.872709242531744 20.06485295517062 44.90543480876856]
alive [5.481555283462799 26.386430360311458 40.59893343651405]
alive [9.321437056474727 16.22677695222317 48.100194243041166]
alive [10.004729721863166 42.793395441028046]
alive [7.6750916171302235]
alive [10.554446518030982 30.90213592585056 47.885375610913016]
alive [9.052253515375178 33.752681863354695]
alive [12.687412750952896 39.58376431116599]
alive [12.29410461216577 23.712792684782876]
alive [7.325120998953091 12.532342971434778 31.42211205041601]
alive [0.19859224020665076 18.616224333670612]
alive [11.445698645735215 22.016662351098716]
alive [9.901712618368459 32.215869982593745]
alive [8.1388106700406 29.422787882071646]
alive [8.379414260745424 31.517477975684926]
alive [11.111823805631312 47.20979413501785]
alive [5.683704466545734 20.854234161704632 26.225130540415787 37.102207349013646]
alive [8.266217020417658 26.174596069534203 44.40984511192309]
alive [8.658480103609344 16.99158735413841]
alive [12.592874986099797 28.29105071157968 34.23555651771348 44.86908268011903]
alive [10.462184488215009 23.55143757890276]
alive [9.76157771839602 16.104704606371186 22.72946257206317]
alive [9.590877539972633 32.99972142628773]
alive [10.087834960124448 30.09083752434601 41.025790918332824]
alive [9.4971504769215 24.348560012502375 44.13470526981518]
alive [12.479915801999567 39.225249946666366]
alive [10.734604375602258 27.54800239543146 46.803487445409345]
alive [11.39178326577004 42.2522622379014]
alive [9.455134959823631 24.90128650810615]
alive [9.206916743743319 30.599015738844102]
alive [8.07280985853355 11.186264850315291 26.46068419832572]
alive [10.02733933955079 29.04006119133499]
alive [8.161347818568453 31.32739768526579 42.373141887811855]
alive [10.641174941876923 47.28498532314194]
alive [9.874236927005892 34.16841305610506]
alive [13.964742236381063 28.362558154001242]
alive [9.517482822660455 26.1487304298117]
alive [11.808236934516533 46.20807890296276]
alive [10.918872025344786 38.69729410101263]
alive [11.474660044207065 26.715289376284318]
alive [7.680085668563893 22.93389890859109]
alive [8.950410203613611 35.81758804859517 44.36680977444946]
alive [6.9733769509365215 47.88708489871915]
alive [11.870137443437056 44.084182503565735]
alive [9.657220135071007 36.709695794711294]
alive [10.724854453295542 22.52269887067027]
alive [11.355553023462203]
alive [6.628264449768384 36.62371492738696]
alive [10.183479916451718]
alive [8.227756451793796 29.601152748887678 41.422801974097695]
alive [9.339281133821512 15.565721489797216 38.95784172574351]
alive [13.25573739593979 46.21662790093796]
alive [10.5941187172212 36.93762615855308]
alive [11.334710037786321 41.08241701628451]
alive [6.660850191768379]
alive [8.885392994158977 34.453000884903]
alive [9.28583102432355 38.536151584602706]
alive [7.016698976908947 41.263604329206]
alive [10.615323817139402 34.19682084571276]
alive [9.29569675905818]
alive [10.480499620018703 23.805817375238696]
alive [11.190302475957898 32.50097512091985 37.43827168505851]
alive [7.994551752914359 16.606653566084884 37.667743052414146]
alive [10.610937896129837 26.677002060078586 45.69591183812223]
alive [12.22781646426232 32.2142557077897 49.12738677092498]
alive [11.171897897392919 35.83609920678725]
alive [8.955407345629945 29.944469929053938]
alive [1.6093278496912977 34.02547373961117]
alive [6.59220581300257 23.149115368553517]
alive [8.596505182226268]
alive [10.735671696342713 36.90021382902409]
alive [8.888182704786189 16.990067967394104 33.20712067926028 43.425007533274915]
alive [8.626181609430292 29.350901398870942 47.47150266677431]
alive [11.032249014727002 24.467787395508182]
alive [12.968568145692132 36.86142851141415]
alive [8.139860627401083 40.78994951382476]
alive [9.40641501150244 32.0746526011406 45.80708993235407]
alive [10.157711318014966 42.20604355691392]
alive [9.405746303943317 27.22624655490513 37.68852603895149]
alive [10.635317955849922 20.21747206245951]
alive [12.081121965893347 23.139157317644237]
alive [9.548099224155633 36.849843289508414 46.034539175805044]
alive [10.405189363465942 49.72644595276645]
alive [9.125714253051012 15.75793947648293]
alive [9.552379856771415 36.120516957400085]
alive [9.817267401841466 34.22040233147693 46.766396871987226]
alive [8.812134682331816 42.631200998697096]
alive [9.3503264345024 38.32656710688059]
alive [10.187643255497973]
alive [10.1711430384446 20.32549310040544]
alive [9.742111720515746]
alive [0.07971185905116034 36.29237621771222 46.124357480041546]
alive [5.997200242181808 15.414333558035016 31.47662441675387]
alive [9.510079182382857]
alive [3.216560959821863 45.695105436586765]
alive [8.783392544794022 23.469456115514486]
alive [11.306962412562811 21.174811625079546 27.40454026492845]
alive [10.242175389599852 35.94075597372855]
alive [10.10949937060245 32.19205494671761]
alive [10.344543875566066 23.825072368523387]
alive [9.758537978462373 39.52755200774659 46.83130553238188]
alive [7.711832646302733 12.780463729408336 28.269356152301256]
alive [10.899519676984994 36.39632036142947]
alive [11.61662883536999 43.03415434202131]
alive [2.8425485193836306]
alive [10.329657657507754 17.944767793167063 32.865901246937106]
alive [11.12833953633492 22.247513648802684]
alive [7.345281727284297 24.418285628759715 45.3179514260797]
alive [9.032448418489555 12.026320811355388 37.16262853825266]
alive [9.971775675840428 49.198388630537245]
alive [11.875970151446795 23.795310155463667 31.92322032486377 40.77883777386526]
alive [9.08420179390378 24.981261077177766 42.99047153829074]
alive [9.862064088682198]
alive [10.907709983344255 22.8374731167698 43.74078465228537]
alive [8.631880854117634 12.673144094742582 46.68851216592843]
alive [10.134617753897713 26.01176740689767]
alive [12.541217872361159 33.27706887880664]
alive [5.434308193788206 22.594664027462674 39.40424283143976 44.07509328941571]
alive [7.675392478570187]
alive [10.737404711415463 20.27964975166564 33.165070773159385]
alive [12.415902157555875 34.81563402950198]
alive [10.271146759610707 22.89239862403657 35.07799464796712]
alive [10.169800001359896]
alive [9.500105710079941 32.24233138229235]
alive [12.195534181228401]
alive [6.6090168037317065]
alive [9.396260611038347 33.23634012286556 39.50379182994063]
alive [10.35508450271411 23.24825207210074 46.608789918169634]
alive [10.520792175063606 23.935278041060396]
alive [9.754490180392304 20.734831801441693 39.55849721419388]
alive [7.227683384609519 49.74400205723013]
alive [9.826168672532761 21.077144365967722 27.197993277662356 30.517839560677583]
alive [7.789288924038223 16.100335089070143 31.58965072637629]
alive [11.261255557999766 23.28703893293543 37.68519561670256]
alive [9.002332349417465 44.784009837038795]
alive [13.095535071594108 14.238535319998462]
alive [11.906752071177428 22.600709744130477]
alive [9.166307313259333 32.428388690947905]
alive [10.278937980709436 36.53244609803707]
alive [9.322495913547405 42.061898770045914]
alive [9.28292940842066]
alive [10.61302468166608 33.72145471647069 46.60770875404788]
alive [6.445451191890959]
alive [7.289930072503389 26.07029881700051 36.202363600198275]
alive [9.743229923726965 26.52870808410461 28.52724281629025 45.53022891916684]
alive [9.171581763213068 16.579109497923195 34.004836355529456]
alive [5.577548288840262 35.71422742369516]
alive [11.191108694405463 38.98731167245246]
alive [6.890188020664889 42.196910329727004 46.8445522919299]
alive [8.939421290001134 38.313722948843804]
alive [7.903372934085367 42.36706182997838]
alive [11.41076830719216 26.706267668578043 41.44908795905329]
alive [10.771355891922687 44.95127304029873]
alive [10.520536692838087 25.203026865554207 43.41987832927862]
alive [10.32483477270345 18.344084887262913 28.677639784692293 48.32885222911964]
alive [9.847151663105095 34.572125236272136 49.93190361946682]
alive [6.239765454053784 30.973882081005737 42.829944012208884]
alive [9.398033837982362 28.95441348568214]
alive [11.111252577608676 23.811499407401868 47.273281566679564]
alive [9.015568681288737 22.003246640239325 32.56330819530845]
alive [11.389239882181553 21.05960262184304 39.929543747930495 49.847332717521304]
alive [10.325122178471295 29.892935520997764 45.48470522953973]
