dead [9.777574312337519 14.232520682472186]
dead [8.118811101183782]
dead [12.467837132684433]
alive [12.814707988995755 47.638753823438265]
alive [11.372043593241033 32.50289804249186 43.17751973212233]
alive [10.380517952317353]
alive [12.07133971625166 25.26130883643019 35.420936805389765]
alive [12.351343095086934 36.052754891198106]
alive [7.64969549913019]
alive [11.300385881865594 39.423996717808116]
alive [14.173189189216405 26.191884153827157 43.73861979996266]
alive [13.286048743569594 30.650570905562756]
alive [10.924910740767887 35.0791969521468 41.42202144709309 45.02937635733882]
alive [7.35920616787081 41.92105940070371 47.20216093625419]
alive [9.223435727720915 21.742461337296564 36.21540777097089]
alive [12.084558221215877 43.768858583936286]
alive [12.95558852591799 19.920896229340997 46.9527234994119]
alive [12.130566342906786 47.63414923861879]
alive [11.33549643835456 40.10738273553916]
alive [10.085979166905764 24.93327411299668 42.71129370304586]
alive [9.192247656746062 45.17836569575229]
alive [11.398433681839538 30.64258930582138]
alive [11.314227127327174 23.542557994008458 36.4986383123785]
alive [11.756414330307523 34.66680738144135]
alive [13.320892825386261 31.00001202641795]
alive [14.066073219666198]
alive [8.679635989193486 28.28166276037291 35.24930036869577 45.072878460349905]
alive [13.694095921128552 33.4359923273406]
alive [11.139205590927153 31.4221685623336 45.178784217451984]
alive [9.202461814821442]
alive [11.109258003929742 41.65413593477001]
alive [10.547016396461556 24.846698828325618 30.47896993536467 38.48342988992473]
alive [12.324527751505247 37.21696214983386]
alive [10.866205023634102 32.13270180862381 36.99402094080441]
alive [11.302914270737718]
alive [13.310856712207674 28.21821648828322]
alive [13.01048281174168 29.845484571208477 36.290114786763766 40.210501038381395 49.85227756428005]
alive [8.85975848360649 41.66181074382195]
alive [8.838111719232314 22.419753166831608 38.04737432712954 48.70495952952965]
alive [10.093945058765735]
alive [11.675025350550246 35.4838375391257 43.75944973523279]
alive [9.988602477197585 23.757943417641926 33.53498674896842]
alive [9.649111400734508 17.5708994538771]
alive [10.31635587003497 30.385444163325552]
alive [10.124911225724615 22.903330237336103 31.66245991546767]
alive [9.773244835230528 28.79071580320337 34.00023103818656]
alive [10.337931315271774]
alive [10.771590744234668 20.52327093775161]
alive [10.68653451675568 39.58365566660679]
alive [10.533806217214044 14.111113489699445 38.77926149473325]
alive [7.089240053125092 23.585367761675517]
alive [11.044196846675836]
alive [12.347840808235214 39.47823102524702]
alive [10.766371549724507 24.687320111380213]
alive [12.594985582706345 18.672690925303353 32.98086884229488]
alive [7.587478555992244 18.095357292953906]
alive [14.028969490181574 31.900859277155654 49.03750451654422]
alive [13.414824521263482 32.67343785313838]
alive [9.867885092444412 37.414253173320574]
alive [12.298271169716376 43.145447968233995]
alive [12.521644295422593 42.99791321224354]
alive [12.476543293036203 32.62774648889268]
alive [10.357769953809798]
alive [10.21596257924574 41.70103062607472]
alive [10.054459525901377 48.41792222591699]
alive [9.099297404214871 30.188879856618616]
alive [13.882057606656309]
alive [10.431528214196636 29.625849217408014 46.58250256797083]
alive [12.067282766929436 42.063036423925766]
alive [13.609527770084744 19.804307826760503 42.36153407084452]
alive [11.781988100940467 22.4671024095103 36.56760922419782]
alive [12.496667541075755 49.51696864607502]
alive [12.420997676423339 32.86130900978289]
alive [13.854143991744365 32.32377831592037]
alive [14.254216242028493 36.706825235501796]
alive [11.68335600850402 28.579391031114344 43.51329880302931]
alive [12.47023704012047 38.048752472127795 44.95110966463673]
alive [11.099012925425901 33.0763399716581]
alive [14.741734125884046 35.902738922863755]
alive [12.228449316397054]
alive [10.723014668392453 21.69261283533957]
alive [13.561753796906913 19.83212766329916 31.776053329879655]
alive [14.298537290165926 25.990111573581427]
alive [9.982615853305294 25.71041819364497 41.51299306370992 44.628394025333094]
alive [13.261152650028862 48.40479440272223]
alive [10.27878534688573]
alive [12.13172437768196]
alive [0 10.680117525232374]
alive [12.626238302321624 25.315501042395802]
alive [14.524113434999455]
alive [10.683768046590691 44.76356113194916]
alive [9.125152121797122 41.35618122804277]
alive [11.866126118737368 40.05107530571411]
alive [8.162726461658185 32.8496729583263 47.29510971414687]
alive [11.77604344304903 24.596835007903493]
alive [11.733274879366098 31.338682758932563 46.53000291978548]
alive [13.23957658773102 29.184531771202526 49.41424001972457]
alive [10.527261457728327 18.934416379256945 34.523261076237496]
alive [12.957035204991078 42.942287963595355]
alive [12.698556096361198 29.18569728943519 38.06483284299065 42.81914997765193]
alive [13.191483200191044 27.937580536440628 40.87512955523429]
alive [12.552441132756439]
alive [12.926974620781003 30.94192381156984]
alive [12.25409371271185 20.166700476684348 41.6018863284931]
alive [12.595311793884273 24.908426142397424 30.222385152588913 38.60291530386358]
alive [16.079966546696095 26.291168414932827]
alive [11.246058187339402]
alive [12.664129213417704 19.945729894184783]
alive [12.992135746041566 21.096370021449534 46.20464443031419]
alive [10.917037622839695]
alive [8.721543096621515 38.49621665083325]
alive [14.579086204117862 36.14535275504079]
alive [11.432675513426988 23.747459617213323 39.56481155322431]
alive [11.932363451843925 38.536612619381465]
alive [6.625108046726738 36.607919795482 42.1391635222321]
alive [12.731865554308937 28.447856033350266]
alive [7.504086440708095 34.957239381960896 49.479306252067374]
alive [11.341474790216848 17.09433670961275 49.25680850267401]
alive [12.34651941441342 15.240649461734423 41.98981809995043]
alive [13.81850636453077 33.8923079670118]
alive [11.75078442666463 24.537438049395494]
alive [10.385122663154728 45.4480991302017]
alive [10.228042318457089 23.12668138149661 40.83148625631025]
alive [13.81530455085223 37.48668537231939]
alive [10.57651351838835 18.5552674030257 45.20021269950481]
alive [11.469656895706006 24.135035974388252]
alive [9.554550004605247 22.687106792040343]
alive [13.444434543993184 30.82122788244022 42.89757892072923]
alive [10.599461071012326 30.825642742948418 46.103179286974765]
alive [11.045236313917822]
alive [14.465452292555016 24.752866425609213 46.20100150525962]
alive [14.506567709787788 48.2443866401176]
alive [11.587133782664985 29.354665927404913]
alive [12.707702758768008 45.20380916146245]
alive [11.339156102769103 45.70703839077333]
alive [11.920328633559407 32.40952413793672]
alive [8.161720241089323 39.408160472058235]
alive [11.124235237707365 18.242764909157025 29.006721896373723 38.98413036670779]
alive [12.58485870275106 30.96191735020504 47.46569432369184]
alive [13.364252548566082 37.46568482584172 42.062296859922945]
alive [8.512605819430185 21.477415603543967 30.769107386126155 48.67003321147436]
alive [12.783680369951268 21.976188519477798 48.11355756108197]
alive [10.77731294393415 48.60182496931543]
alive [11.818241815320992]
alive [10.28732840491764 23.4646268628753]
alive [12.331278800462897 46.530401372530996]
alive [8.127012284533826 25.496702233803674]
alive [11.903063384076114 22.301293576149405]
alive [8.050059354155668 46.83116764529231]
alive [11.093301872134733 26.341703104909733]
alive [9.73805788244618 19.022073529084466]
alive [10.865634933669329 21.425936789947237 40.82341410813286]
alive [12.604241962228775 36.92795472464511]
alive [9.39733942510288 23.62549923593065 33.16021509542446]
alive [11.31883725304835 27.538045470947868 39.60405372471943]
alive [12.439434813420537 47.01803028121529]
alive [13.02825796016799 36.258778523202466 49.510276919302235]
alive [11.202636636814697 23.8886737727328 37.9931563591043]
alive [13.48332299990834 24.950013400121193]
alive [13.995576446346746 40.1076111235441]
alive [11.088767883736391 27.866943178087805 47.445990346898114]
alive [11.243838169427528 38.70601575234568]
alive [10.73264828759598 30.068028181980623 45.2409844902093]
alive [11.548797896957694 31.138277619112657 38.54985030245311]
alive [14.661429825958244 39.48849148185706]
alive [12.800104380528321 45.75401418851234]
alive [10.421839727962094]
alive [13.235526809507387]
alive [10.097585558975702 34.59900559850881 47.834395669671565]
alive [13.340342937280832 38.731426215670965]
alive [9.802106429125656 34.377161739033774]
alive [12.238883616785944 30.773885658140504]
alive [12.055800946181083]
alive [13.234802763511283 26.855984546765043]
alive [12.382685625442818]
alive [10.008011437180395]
alive [11.569842861263018 28.224442829814397]
alive [13.430262024996695]
alive [10.63448148411642 17.6093234390548]
alive [12.249829519071138 25.58469174856409]
alive [13.896578936351832 40.08670428913696]
alive [12.199970712022086 25.06461977079498]
alive [11.137523125078221 42.79370445789859]
alive [14.217960845836487]
alive [13.45017930016521 31.87455572777465]
alive [12.361071580931284]
alive [10.36695337375546 18.976133605793567 27.16519218120561 43.745051702225496]
alive [12.756077698607578]
alive [10.996687860547802 47.14935274768767]
alive [10.745972831191603 22.239618127106322 43.27380256082626]
alive [13.112821841922095 26.158209975219513 36.283974308940145]
alive [12.014114122040336 36.10595445699217 43.96484105796883]
alive [12.871115641043477 46.186332607820574]
alive [12.585485795120523 22.488466110287344]
alive [12.446685480361877 30.955098135776478]
alive [9.96195660186682 37.84766182337222]
alive [12.179382096865464]
alive [10.823454113111596 20.608453957387322 31.051316548617194 37.96279767720317]
alive [9.241442788908541 20.20895648669843 38.981717735216854]
alive [11.300436056545173 33.554415686606426]
alive [14.252301771618804 33.18946295959798]
alive [9.119755430365984]
alive [8.82143834110373 43.69884121072977]
alive [10.795251209173482 21.011523498678226]
alive [13.165946649611787 40.09266005231814]
alive [13.083369060550643 36.245000703021425]
alive [11.360782191472445 42.054919920308755]
alive [11.051169836761332 27.67961844028208]
alive [12.130840214165898 45.54777882499169]
alive [12.832962088107267 22.164534024550843 39.24036875495871]
alive [11.291989009143386 19.568971509486744]
alive [9.531343793628073]
alive [11.882291235344946 38.872711621851444 47.55674284513396 49.97895022996262]
alive [11.653801612184264 34.80472323513929 46.92777045334982]
alive [13.16851140399661 48.75857641664858]
alive [8.771043326533562 21.400854907926654 38.226564524649106 49.96002257404084]
alive [10.56230165423297]
alive [11.285553789064668 20.62890915756813 41.23735497416291 49.022551089531994]
alive [10.902341970223207 20.311285389957504 37.16912676771766]
alive [12.064592482152575 27.607175749417934]
alive [10.198378853360115 39.35921625994528]
alive [10.61305625243407 30.3941512264556 47.317032810779736]
alive [7.623821624444824 28.430413890270337 48.24131226227538]
alive [12.535564967751679 45.41789665710068]
alive [12.67463559438746 35.804355488991476 44.16047466914884]
alive [8.203125088691996 36.08727990722137]
alive [12.510807738383358 34.87880507002909]
alive [11.643617246772362 41.88217602958777]
alive [12.91074989467466 25.469472050439702]
alive [12.010541066739425 31.11027942169176 45.42078316374314]
alive [11.156245001466553 45.49236146795729]
alive [10.225890852343245]
alive [12.637948673632122 37.52348645523825]
alive [12.601260635929421 35.182052865321104]
alive [9.86307505674667 19.732558961526536 40.196187927087664]
alive [11.631012828551185 41.971650188920286]
alive [12.764551351807102 29.893995046192384 38.78466021854208]
alive [9.95838483353993 27.980729472686726]
alive [11.18307374983765 28.215140075256443 48.907785046107705]
alive [13.573828962263823 19.013323903643254 33.95084649324048]
alive [16.15353738798353 28.52320458939321]
alive [8.64753781566716 21.363539892180164 44.44741734369517]
alive [9.470274089404022]
alive [8.785138517753156]
alive [8.011158500734425 29.811180050950025]
alive [13.658357961520418 38.072496278283154]
alive [9.035875027424717 49.33971445371675]
alive [11.305687316924185 26.063747948282916 45.946298822998436]
alive [13.97577442371014 39.59796167188502]
alive [10.463213187042514 30.29984849802345]
alive [9.614293520830136 34.52781849958565]
alive [11.737440390255237 46.6638868191661]
alive [8.807369841514374 31.973253913431588]
alive [10.815102732426238 36.07475877100307]
alive [13.193158651568972 39.262795287904865]
alive [9.969069670391065 29.509512748069113]
alive [12.713727383876687 43.85372192941574]
alive [13.50024922786777 39.73882139657255]
alive [13.056651546060055 35.10647708272313]
alive [11.498029021262543 37.9540508299811]
alive [11.543835043852122 23.647302225639216 36.66672783651908]
alive [11.578906026872808 32.15542566135832 47.75398012507066]
alive [12.542513128040001]
alive [12.927879825043592 33.23395251209941]
alive [11.717935322313705 45.86043964895528]
alive [11.710555770783943]
alive [11.115988788868624]
alive [10.720517877294728 25.921558941294002]
alive [9.865611520561284 44.275676208992536]
alive [13.075680223577269 28.277372120250746]
alive [13.393045918778524 29.96698015293298 36.97339137896802]
alive [11.331419596391106 18.55142490612672 34.4191076326708]
alive [13.41070808756518 21.9046922344396 46.986328356419655]
alive [12.912650645622675 34.407734021172885]
alive [12.934785826102708 43.43155839509433]
alive [11.573729264730481 39.93384479620625]
alive [7.073297371870676 16.148601479510678 36.65127035155163]
alive [12.051068699056266 49.28012074551114]
alive [13.180499635764896 29.937593668261588 47.20140311244657]
alive [11.512922704508862 30.60967929559234 44.40248311344908]
alive [10.707967108287331 39.582160075834054]
alive [10.94509229604987 23.12708010821158]
alive [0.01671562404934257 25.62911420140925 40.56925714960604]
alive [9.694762135489313 44.69232359076999]
alive [12.866359265612022 39.114679765609495 47.878267555821886]
alive [10.707428358764805 39.4322042654623]
alive [12.971176889201097 27.99357175474981]
alive [10.501978698507184 12.06544555098753 33.63074168338321 44.086042065375295]
alive [7.856518915273067 21.23171935771487 32.19778220283729]
alive [11.429109792060899 27.50715431574396 35.19558716364869]
alive [10.947091464076568 35.5604474473646]
alive [12.308077163561808 26.82729184113066]
alive [12.435925796878827 39.80013842158632]
alive [9.093793965835951 41.455201080678684]
alive [10.606903271402976 29.936422785469453]
alive [10.648363263703033 19.278312132666066 43.7118989870242]
alive [11.416754749918162]
alive [13.16749055111045 30.581648536249112 34.523963774745205]
alive [11.920098751356159 37.201648511193866]
alive [12.056127191247526 15.950859576847575 38.962200935196606 46.681629918412426]
alive [9.72125546995249]
