dead [10.162948399688464]
dead [13.403222947896088]
dead [9.040015051023477]
dead [10.31663517131078]
alive [13.787774182715724 28.94515659744899]
alive [12.893145648411496 22.607617849855263 40.10585792470823]
alive [10.930898687335343 31.07261043042799]
alive [12.37867087260129]
alive [13.720680427087224 24.58514705496265]
alive [13.935453405959821 32.354514418222614 46.89989899131124]
alive [13.57559048773304 19.26514939761234 34.04085783758812]
alive [12.004066217418755 28.213880461355142]
alive [12.183781311439413]
alive [11.670134060619384 40.92617338748414]
alive [10.871422906210963 28.893851978229307 36.95023700028741]
alive [12.580585596414522 38.34295578066516 47.11394246591172]
alive [12.97195585483925 45.00421483396703]
alive [14.516205644160758 33.53060443174954]
alive [12.756879190376264]
alive [16.20995301275758 19.766188720407484]
alive [11.09019442572829]
alive [13.816486837296312 34.78551266620623 43.31479135548745]
alive [11.424324089624495 34.64594828644346]
alive [14.226772571023304 31.71073616011872]
alive [12.942866476199201 32.56671522440173 40.39963262810868]
alive [15.68075568335514 32.93694363167292]
alive [14.28095855074741 49.801580538822904]
alive [14.106300797047911 29.622458479813538 42.66877454978387]
alive [11.927301934568574 17.672533025949637 24.73262035034173 38.680915087932874]
alive [15.125581474202791 22.53195690009365 35.95282299015019]
alive [13.056904732255198]
alive [12.742451014316009 35.3769358174185]
alive [12.507695833957024 24.76885606219316 33.843611098748866]
alive [12.688719457438497]
alive [15.093404694619263 30.065681968841215 48.56454747054489]
alive [12.597196125345429]
alive [11.48552002582904]
alive [12.968450883120774 29.964637398394412]
alive [13.799154774993033 26.650894807801386 49.2306200063926]
alive [12.025365817232684 30.130049010748294 37.143652473069245]
alive [12.906584227519811 43.07358128938004]
alive [13.462287893772597 34.02037787659423]
alive [12.49997471263128]
alive [12.664324316524675 35.10999866341375 48.485004109459325]
alive [13.318427340899209 30.466691201410914]
alive [14.692928588324095 32.728296505439744 43.07521075720827]
alive [7.512935918779656 32.67677523670321]
alive [12.030258038113256 27.53498843445276]
alive [12.719718840233552 32.65682347379558 42.84793053044165]
alive [12.329563661070827 24.233475940880815 45.54856341821664]
alive [10.891141589322748 40.270230778313]
alive [12.815392551759007 19.408514026026428 44.67121102728734]
alive [13.905372496846313 31.728977781235454]
alive [12.9653480528673 34.39036474577803]
alive [13.354094380373486]
alive [14.412498343459658 36.37936188667058]
alive [10.62489805765658 30.363380683680003 37.375907937105396 48.4057591729783]
alive [15.950048419692216 40.11057209515703]
alive [13.351188852940343 41.77276112518025 48.801138881562395]
alive [13.469592431265978 35.767703294733444]
alive [13.47278985766794]
alive [15.303779949543074 31.724004446775446 44.89126796253641]
alive [12.637199025784804 25.166734536630077]
alive [12.93500398157179]
alive [11.310118558435295]
alive [13.205704228489333]
alive [14.181459722147174 23.686393352838206 45.19944039625865]
alive [12.413295271026783 38.66431630605871]
alive [8.38217426024307 25.814505779674242 42.96828734404865]
alive [14.34522192592273 34.23186881280736]
alive [14.522908642730306]
alive [8.752631836525765 27.697616264113705 45.03661515881106]
alive [14.072424532029297]
alive [12.93734309019346 41.01182761172204]
alive [13.687051930255965 24.819951068347926 41.96207160776949]
alive [12.671249913684605 33.845354499774025]
alive [11.112473444040024 32.85487483903123]
alive [13.181869962643963]
alive [13.642515153470532 26.649193267958662]
alive [12.383857256257071]
alive [12.678669974590512 46.58774079432803]
alive [14.086011568046228]
alive [11.010236796404788 47.52066614511807]
alive [9.674935301337936 19.404734852813945]
alive [13.427037521202193 25.51249340240819]
alive [13.052115188475913 27.348543056772197]
alive [13.772071572085812 23.101127219684873]
alive [9.241327569926593 19.68527503887039]
alive [12.943328529888866 32.87102606842844]
alive [12.723089731342888 25.10239968481464 46.04507240577804]
alive [14.827130030509199]
alive [13.766417731507167 48.720481614671144]
alive [11.562603468985605 28.336937990471263 33.20679611666959]
alive [11.045663509443164 39.255440254863146]
alive [13.077463572877749 30.55672417827124]
alive [15.022160168061173 39.75328430890365]
