dead [12.842532398610844]
dead [10.555538737582301]
dead [11.208399477005909]
dead [8.398721232969722]
dead [9.466020326690483 27.091748695525038]
alive [12.741371201795248]
alive [12.164291662506544 34.19192853812435 38.99420131922579]
alive [13.208600796008941 25.229744750184974 36.82597793933822 42.098631283021504]
alive [12.146393052934034 31.29465616028692 48.44481169114486]
alive [13.01440626122336 27.228539323751406]
alive [10.157406240596996]
alive [8.035955505289012 26.02411804456941 32.82735575922545]
alive [11.603138164976036]
alive [11.251601735847744 39.34205187472674]
alive [8.28335305506184 32.13458313892511 40.73261067643253]
alive [11.545938919291057 34.015838773327566 36.8141604409819]
alive [9.88277419177215 29.251629356170273]
alive [8.56817521544822 47.953545614223664]
alive [12.778057167051674 36.49109892110218]
alive [8.623474857415802 16.63932361281853 35.480092469910836 49.31010154866953]
alive [10.248807374106915 30.702690119044554]
alive [9.850945278995976 21.017877952287133 33.17027761000562]
alive [11.218741527899692 31.705474790693426 38.59424477156143]
alive [10.699590571969237 37.01294121034548]
alive [9.010341750259096 25.55046671128253 28.36352889379651]
alive [6.843707966941917 36.34697067360875]
alive [9.06373444047563 15.72401143187706 33.36756504573162]
alive [8.74605858574557 36.44000793427747 48.7022558965236]
alive [13.768882638454128 25.244798419878354 44.233936375916414 49.98534443791824]
alive [9.228996610472695]
alive [10.433848006819309 24.2650396515656 36.29161426044648]
alive [8.887578751706775]
alive [10.302843169482752]
alive [9.383851001623906 33.79279606873691 45.52109005413247]
alive [12.57535921773577 26.85207362860208 47.73307417204744]
alive [6.053521584251796 20.09289131191447]
alive [5.951385699654007 18.477913429707446 48.35196243381493]
alive [11.882167155903812]
alive [11.526715123096368 46.07462653421016]
alive [12.585054081857171 39.805877740774775]
alive [12.904824931432588 20.386241342366013 44.04127859246882]
alive [9.939884103893474 26.864151654101793 34.745718672147575]
alive [6.350383644742603 30.29194226158169 42.150153413533346]
alive [11.769715039772892 48.73967537782805]
alive [8.544051902159875 26.929945695178073]
alive [11.402866653500418]
alive [11.207100851268539 32.32294956842417]
alive [11.381863141059355 23.2393578728266]
alive [11.118310060002367 44.410565087848845]
alive [10.927435983930621 35.04193920265174]
alive [10.496217845906033]
alive [8.515669682407083 27.16760367019216 39.00418396235423]
alive [10.27636024591646 40.09900827392715 45.173327859274224]
alive [9.93307967660529 20.630999344735798]
alive [11.348334541540527 38.84517419216304]
alive [12.144043692469408 28.275431308006876 36.44658669422524]
alive [0.40908214562272927]
alive [12.248944275094338]
alive [10.135724932665402 24.419617245287707]
alive [8.314790953593416 35.47137361804637 46.02518036186247]
alive [12.36047846795353 18.86205792544473 28.897295001524387 34.45855660194563]
alive [8.69612036051678 33.54430980376234]
alive [7.247104953673079]
alive [12.217774122493115 22.983565702644903 29.146993582855103]
alive [11.979117829350885 39.28927012138425]
alive [11.346899426296433 37.08443623926211]
alive [11.747708785124562 31.274513982043477 47.50600089391007]
alive [7.272867351817737 28.457968350332568 47.340339277643274]
alive [8.25141946430045 33.13733699138133]
alive [7.557922027097138 44.96765977795415]
alive [12.55898632170079 25.0601869236966]
alive [7.7331837246340305 20.54075058468616 39.58541085777107]
alive [8.692779845562912 14.370680938231759 48.8736352266103]
