dead [17.244766963745136]
dead [14.988851975101174]
dead [19.635727223387637]
dead [18.00497177845317 34.476274713129555]
dead [14.940935651527532 34.90121909446916]
alive [16.553478304954577 31.218065352308123 34.79762738970082 42.54777480671856]
alive [17.567047111884186]
alive [18.26487193789228 35.78185297166323]
alive [15.569750883550558 26.941900432516725]
alive [14.760079893126422 38.00803273526993]
alive [12.813369939263335 31.69315790017403 38.36856463271283]
alive [18.50789310635784 35.56419522074304 45.60934217053372]
alive [17.565049135871234 32.47959962254894]
alive [16.341037272643106 36.41912213073544 44.98498109374909]
alive [17.378594742406435 30.405546374072394 46.292362967898924]
alive [17.42153274530305 26.846646709630708 48.62562065629185]
alive [15.501481240207749 33.331982523651625]
alive [13.699847308421619 25.694335292776564]
alive [11.643991344656891 34.297172810119115]
alive [17.5457440035721 31.80061916232483 40.75757068812947 47.70447055494605]
alive [17.17028815659622]
alive [14.364227399708746 43.34001888157728 48.31823011491302]
alive [15.434840640377638 38.61903587592529]
alive [16.733268320019892 45.19363476559026]
alive [15.875622134936416 24.887687386540694]
alive [15.773202705017674 49.518072136206705]
alive [15.077702416539193 32.59789352806497]
alive [20.608330185166185 28.93671772924277 42.67451010860594 46.72346669563007]
alive [18.001302612966043 31.91839508794543]
alive [15.686654715110102 32.23993157948503 49.98441221195872]
alive [15.099059389235705 17.95999403585297 44.17368678055692]
alive [18.44520383915206 49.22208586434756]
alive [16.897857913185838 29.58091757222176]
alive [19.46991826856897 33.05839317777812]
alive [18.950583079831638]
alive [17.17628321783749 46.68041581715495]
alive [18.204994343870634 37.96570832866892]
alive [14.147958119302 24.31831727593305]
alive [16.678443778883192 38.16986142615521]
alive [18.12448008784435]
alive [14.98604880412221 47.33018602447907]
alive [16.18227075751668 42.39249729625018 49.24760115821317]
alive [17.380591237077468]
alive [17.560380193071406 27.797939522777547]
alive [17.294862805551695 41.944612398464606]
alive [15.696330793044476 31.94264525589151]
alive [16.491728391202184 33.602966377123764]
alive [16.667391332649654 36.36969771086997 49.40033789455587]
alive [18.31583352432906 34.01414559354505 45.167661611733514]
alive [17.143270015419198 40.105228115450366]
alive [19.9233374020333 49.55724170367902]
alive [18.12859779701801 36.11989249597411]
alive [17.537251312632144 28.74886315458518]
alive [12.633025869612768]
alive [15.744892233284089 37.17044638770159]
alive [13.920766520009595 25.12782616057148 44.58923650409697]
alive [16.847701727762207 30.377859025167343]
alive [18.02176449602007]
alive [16.363029558639322 20.774905466596998 46.06246507285102]
alive [14.779486600648514 49.53412974951424]
alive [17.16096411856136]
alive [15.753321577655576 23.8140875538864 46.00046471074419]
alive [17.08375397742355]
alive [17.844165643230884 31.02454629987645]
alive [18.13141263023829 31.257052517860473]
alive [16.577048248389705 32.43568082389871]
alive [15.435301205368559]
alive [16.311912808884706 47.864705785317334]
alive [17.584318038540093 28.539275726379696]
alive [19.253317097226034 35.86372761480262]
alive [17.08413987255385 47.39649672456189]
alive [17.14125900696651]
alive [15.468341382546097]
alive [13.439117106449118 37.60721152711037]
