0 100 0 0 0 0 0 0 0 20
0.1 103 0 0 0 0 0 0 0 20
0.2 106 0 0 0 0 0 0 0 20
0.3 107 0 0 0 0 0 0 0 20
0.4 105 0 0 0 0 0 0 0 20
0.5 108 0 0 0 0 0 0 0 20
0.6 113 0 0 0 0 0 0 0 20
0.7 116 0 0 0 0 0 0 0 20
0.8 117 0 0 0 0 0 0 0 20
0.9 119 0 0 0 0 0 0 0 20
1 121 0 0 0 0 0 0 0 20
1.1 122 0 0 0 0 0 0 0 20
1.2 125 0 0 0 0 0 0 0 20
1.3 126 0 0 0 0 0 0 0 20
1.4 131 0 0 0 0 0 0 0 20
1.5 132 0 0 0 0 0 0 0 20
1.6 132 0 0 0 0 0 0 0 20
1.7 133 0 0 0 0 0 0 0 20
1.8 133 0 0 0 0 0 0 0 20
1.9 136 0 0 0 0 0 0 0 20
2 138 0 0 0 0 0 0 0 20
2.1 144 0 0 0 0 0 0 0 20
2.2 145 0 0 0 0 0 0 0 20
2.3 145 0 0 0 0 0 0 0 20
2.4 152 0 0 0 0 0 0 0 20
2.5 154 0 0 0 0 0 0 0 20
2.6 157 0 0 0 0 0 0 0 20
2.7 161 0 0 0 0 0 0 0 20
2.8 162 0 0 0 0 0 0 0 20
2.9 169 0 0 0 0 0 0 0 20
3 175 0 0 0 0 0 0 0 20
3.1 176 0 0 0 0 0 0 0 20
3.2 176 0 0 0 0 0 0 0 20
3.3 179 0 0 0 0 0 0 0 20
3.4 183 0 0 0 0 0 0 0 20
3.5 184 0 0 0 0 0 0 0 20
3.6 185 0 0 0 0 0 0 0 20
3.7 189 0 0 0 0 0 0 0 20
3.8 190 0 0 0 0 0 0 0 20
3.9 194 0 0 0 0 0 0 0 20
4 197 0 0 0 0 0 0 0 20
4.1 201 0 0 0 0 0 0 0 20
4.2 205 0 0 0 0 0 0 0 20
4.3 213 0 0 0 0 0 0 0 20
4.4 213 0 0 0 0 0 0 0 20
4.5 214 0 0 0 0 0 0 0 20
4.6 215 0 0 0 0 0 0 0 20
4.7 223 0 0 0 0 0 0 0 20
4.8 224 0 0 0 0 0 0 0 20
4.9 227 0 0 0 0 0 0 0 20
5 233 0 0 0 0 0 0 0 21
5.1 237 0 0 0 0 0 0 0 21
5.2 238 0 0 0 0 0 0 0 21
5.3 239 0 0 0 0 0 0 0 21
5.4 245 0 0 0 0 0 0 0 21
5.5 247 0 0 0 0 0 0 0 21
5.6 251 0 0 0 0 0 0 0 21
5.7 257 0 0 0 0 0 0 0 22
5.8 258 0 0 0 0 0 0 0 22
5.9 260 0 0 0 0 0 0 0 22
6 262 0 0 0 0 0 0 0 22
6.1 264 0 0 0 0 0 0 0 22
6.2 265 0 0 0 0 0 0 0 22
6.3 269 0 0 0 0 0 0 0 22
6.4 276 0 0 0 0 0 0 0 22
6.5 280 0 0 0 0 0 0 0 22
6.6 279 0 0 0 0 0 0 0 22
6.7 283 0 0 0 0 0 0 0 22
6.8 289 0 0 0 0 0 0 0 23
6.9 292 0 0 0 0 0 0 0 23
7 297 0 0 0 0 0 0 0 23
7.1 304 0 0 0 0 0 0 0 23
7.2 305 0 0 0 0 0 0 0 22
7.3 309 0 0 0 0 0 0 0 22
7.4 315 0 0 0 0 0 0 0 22
7.5 323 0 0 0 0 0 0 0 21
7.6 332 0 0 0 0 0 0 0 21
7.7 334 0 0 0 0 0 0 0 21
7.8 337 0 0 0 0 0 0 0 21
7.9 337 0 0 0 0 0 0 0 21
8 341 0 0 0 0 0 0 0 21
8.1 350 0 0 0 0 0 0 0 21
8.2 357 0 0 0 0 0 0 0 21
8.3 354 0 0 0 0 0 0 0 21
8.4 362 0 0 0 0 0 0 0 21
8.5 363 0 0 0 0 0 0 0 21
8.6 363 0 0 0 0 0 0 0 21
8.7 368 0 0 0 0 0 0 0 21
8.8 371 0 0 0 0 0 0 0 21
8.9 378 0 0 0 0 0 0 0 21
9 384 0 0 0 0 0 0 0 21
9.1 389 0 0 0 0 0 0 0 21
9.2 389 0 0 0 0 0 0 0 21
9.3 402 0 0 0 0 0 0 0 21
9.4 415 0 0 0 0 0 0 0 21
9.5 422 0 0 0 0 0 0 0 21
9.6 432 0 0 0 0 0 0 0 21
9.7 438 0 0 0 0 0 0 0 21
9.8 441 0 0 0 0 0 0 0 21
9.9 446 0 0 0 0 0 0 0 21
10 452 0 0 0 0 0 0 0 21
10.1 458 0 0 0 0 0 0 0 21
10.2 462 0 0 0 0 0 0 0 21
10.3 463 0 0 0 0 0 0 0 21
10.4 471 0 0 0 0 0 0 0 21
10.5 478 0 0 0 0 0 0 0 21
10.6 480 0 0 0 0 0 0 0 21
10.7 488 0 0 0 0 0 0 0 21
10.8 494 0 0 0 0 0 0 0 21
10.9 499 0 0 0 0 0 0 0 22
11 503 0 0 0 0 0 0 0 22
11.1 511 0 0 0 0 0 0 0 22
11.2 521 0 0 0 0 0 0 0 22
11.3 531 0 0 0 0 0 0 0 22
11.4 538 0 0 0 0 0 0 0 22
11.5 542 0 0 0 0 0 0 0 22
11.6 552 0 0 0 0 0 0 0 22
11.7 560 0 0 0 0 0 0 0 22
11.8 563 0 0 0 0 0 0 0 22
11.9 569 0 0 0 0 0 0 0 22
12 575 0 0 0 0 0 0 0 22
12.1 580 0 0 0 0 0 0 0 22
12.2 587 0 0 0 0 0 0 0 22
12.3 596 0 0 0 0 0 0 0 22
12.4 602 0 0 0 0 0 0 0 22
12.5 613 0 0 0 0 0 0 0 22
12.6 624 0 0 0 0 0 0 0 22
12.7 624 0 0 0 0 0 0 0 22
12.8 624 0 0 0 0 0 0 0 22
12.9 630 0 0 0 0 0 0 0 22
13 640 0 0 0 0 0 0 0 22
13.1 643 0 0 0 0 0 0 0 22
13.2 661 0 0 0 0 0 0 0 22
13.3 677 0 0 0 0 0 0 0 22
13.4 680 0 0 0 0 0 0 0 22
13.5 693 0 0 0 0 0 0 0 22
13.6 696 0 0 0 0 0 0 0 22
13.7 704 0 0 0 0 0 0 0 22
13.8 710 0 0 0 0 0 0 0 22
13.9 725 0 0 0 0 0 0 0 21
14 740 0 0 0 0 0 0 0 21
14.1 751 0 0 0 0 0 0 0 21
14.2 764 0 0 0 0 0 0 0 22
14.3 778 0 0 0 0 0 0 0 22
14.4 783 0 0 0 0 0 0 0 22
14.5 801 0 0 0 0 0 0 0 22
14.6 812 0 0 0 0 0 0 0 22
14.7 827 0 0 0 0 0 0 0 22
14.8 839 0 0 0 0 0 0 0 22
14.9 849 0 0 0 0 0 0 0 22
15 852 0 0 0 0 0 0 0 22
15.1 863 0 0 0 0 0 0 0 22
15.2 880 0 0 0 0 0 0 0 22
15.3 900 0 0 0 0 0 0 0 22
15.4 915 0 0 0 0 0 0 0 22
15.5 938 0 0 0 0 0 0 0 22
15.6 943 0 0 0 0 0 0 0 22
15.7 962 0 0 0 0 0 0 0 22
15.8 983 0 0 0 0 0 0 0 22
15.9 999 0 0 0 0 0 0 0 22
16 1014 0 0 0 0 0 0 0 22
16.1 1032 0 0 0 0 0 0 0 22
16.2 1042 0 0 0 0 0 0 0 23
16.3 1058 0 0 0 0 0 0 0 23
16.4 1072 0 0 0 0 0 0 0 23
16.5 1086 0 0 0 0 0 0 0 23
16.6 1098 0 0 0 0 0 0 0 23
16.7 1118 0 0 0 0 0 0 0 23
16.8 1138 0 0 0 0 0 0 0 23
16.9 1150 0 0 0 0 0 0 0 23
17 1163 0 0 0 0 0 0 0 23
17.1 1177 0 0 0 0 0 0 0 23
17.2 1193 0 0 0 0 0 0 0 23
17.3 1203 0 0 0 0 0 0 0 23
17.4 1214 0 0 0 0 0 0 0 23
17.5 1224 0 0 0 0 0 0 0 23
17.6 1247 0 0 0 0 0 0 0 23
17.7 1270 0 0 0 0 0 0 0 23
17.8 1281 0 0 0 0 0 0 0 23
17.9 1299 0 0 0 0 0 0 0 23
18 1313 0 0 0 0 0 0 0 23
18.1 1328 0 0 0 0 0 0 0 23
18.2 1348 0 0 0 0 0 0 0 23
18.3 1357 0 0 0 0 0 0 0 23
18.4 1365 0 0 0 0 0 0 0 23
18.5 1384 0 0 0 0 0 0 0 23
18.6 1390 0 0 0 0 0 0 0 23
18.7 1407 0 0 0 0 0 0 0 23
18.8 1419 0 0 0 0 0 0 0 23
18.9 1433 0 0 0 0 0 0 0 23
19 1465 0 0 0 0 0 0 0 23
19.1 1493 0 0 0 0 0 0 0 23
19.2 1505 0 0 0 0 0 0 0 23
