0 100 76 0 0 100 0 0 0 20
0.1 101 67 9 0 86 13 1 0 20
0.2 100 65 9 1 79 18 2 0 20
0.3 100 59 15 1 70 25 4 0 20
0.4 102 54 17 4 67 23 9 0 20
0.5 105 46 23 5 60 26 13 0 20
0.6 110 44 23 7 54 30 15 0 20
0.7 111 38 28 8 48 35 16 0 20
0.8 114 35 25 14 44 37 17 0 20
0.9 117 34 25 15 38 42 18 0 20
1 123 31 25 17 33 41 24 0 20
1.1 126 25 28 20 29 42 27 0 20
1.2 127 22 26 24 25 43 30 1 20
1.3 129 21 23 29 22 43 33 1 20
1.4 128 20 24 28 20 38 40 1 20
1.5 129 18 26 28 16 40 42 1 20
1.6 132 17 26 29 15 41 42 1 20
1.7 133 16 26 29 14 38 46 1 20
1.8 130 15 23 33 12 39 47 2 20
1.9 128 14 23 34 12 37 49 2 20
2 127 13 21 39 12 29 57 2 18
2.1 128 11 23 39 11 28 59 2 18
2.2 133 10 22 40 10 24 63 2 18
2.3 131 7 25 41 9 23 65 2 18
2.4 130 7 21 44 9 20 68 3 18
2.5 131 7 19 44 8 15 74 4 18
2.6 131 7 17 46 7 14 76 4 18
2.7 130 5 15 51 7 12 76 3 17
2.8 129 4 13 55 7 11 77 3 17
2.9 127 4 8 64 4 14 77 2 14
3 129 3 8 65 4 13 78 2 14
3.1 130 3 8 68 4 10 80 2 13
3.2 126 3 7 71 3 7 84 3 13
3.3 126 3 7 71 3 7 84 3 13
3.4 124 3 7 73 3 6 84 3 13
3.5 122 2 8 74 3 5 84 3 13
3.6 122 1 9 74 3 5 84 3 13
3.7 120 1 7 77 3 4 84 2 12
3.8 118 1 7 78 3 4 84 3 12
3.9 119 1 7 79 1 6 84 3 11
4 117 1 6 78 1 6 84 3 11
4.1 114 1 6 80 1 6 83 4 11
4.2 115 1 6 83 1 5 84 3 10
4.3 113 1 6 83 1 5 84 3 10
4.4 113 0 6 84 1 5 83 4 10
4.5 112 0 5 84 1 4 84 4 10
4.6 109 0 5 84 1 4 83 5 10
4.7 105 0 5 86 1 4 83 6 9
4.8 108 0 4 88 1 4 83 6 9
4.9 107 0 4 90 1 4 83 4 8
5 104 0 4 91 1 4 82 4 8
5.1 102 0 4 93 1 4 82 4 8
5.2 103 0 4 94 1 4 82 3 7
5.3 104 0 3 97 1 4 82 2 6
5.4 103 0 3 98 1 2 83 2 6
5.5 100 0 3 98 1 1 84 2 5
5.6 101 0 2 102 1 1 84 3 5
5.7 103 0 2 102 1 1 84 3 5
5.8 101 0 2 104 1 1 84 3 5
5.9 100 0 2 106 0 2 84 3 5
6 99 0 2 107 0 2 84 2 4
6.1 93 0 2 107 0 2 84 3 4
6.2 90 0 2 108 0 2 84 3 4
6.3 86 0 2 109 0 2 84 6 4
6.4 82 0 2 108 0 2 84 6 4
6.5 82 0 2 110 0 2 84 6 4
6.6 82 0 2 109 0 2 84 6 4
6.7 73 0 2 109 0 2 84 7 4
6.8 73 0 2 110 0 2 84 7 4
6.9 69 0 2 111 0 2 83 7 4
7 70 0 2 111 0 1 84 7 4
7.1 68 0 1 114 0 1 83 7 4
7.2 65 0 1 115 0 1 81 8 4
7.3 64 0 1 117 0 1 81 7 3
7.4 66 0 1 118 0 1 81 7 3
7.5 64 0 1 118 0 1 81 8 3
7.6 62 0 1 119 0 1 81 8 3
7.7 61 0 1 120 0 1 80 8 3
7.8 63 0 1 120 0 1 80 8 2
7.9 65 0 1 120 0 1 80 8 2
8 61 0 1 120 0 0 80 9 2
8.1 61 0 1 122 0 0 79 9 2
8.2 59 0 1 123 0 0 79 10 2
8.3 54 0 1 124 0 0 79 11 2
8.4 53 0 1 126 0 0 79 11 2
8.5 54 0 1 126 0 0 79 12 2
8.6 52 0 1 126 0 0 79 11 1
8.7 44 0 1 129 0 0 77 11 0
8.8 44 0 1 131 0 0 77 11 0
8.9 43 0 1 131 0 0 77 11 0
9 39 0 1 130 0 0 77 13 0
9.1 40 0 1 130 0 0 77 13 0
9.2 39 0 1 133 0 0 77 13 0
9.3 39 0 1 132 0 0 77 12 0
9.4 39 0 1 133 0 0 77 12 0
9.5 41 0 1 136 0 0 76 13 0
9.6 39 0 1 138 0 0 76 15 0
9.7 38 0 1 137 0 0 75 15 0
9.8 37 0 1 138 0 0 75 15 0
9.9 37 0 1 138 0 0 75 14 0
10 34 0 1 143 0 0 75 15 0
10.1 30 0 1 145 0 0 73 16 0
10.2 31 0 1 147 0 0 73 16 0
10.3 32 0 1 150 0 0 72 17 0
10.4 33 0 1 153 0 0 70 17 0
10.5 31 0 1 152 0 0 69 18 0
10.6 30 0 1 152 0 0 68 18 0
10.7 31 0 1 155 0 0 68 17 0
10.8 31 0 1 155 0 0 67 17 0
10.9 29 0 0 158 0 0 67 17 0
11 28 0 0 158 0 0 67 17 0
11.1 26 0 0 159 0 0 66 17 0
11.2 25 0 0 164 0 0 66 17 0
11.3 23 0 0 163 0 0 65 16 0
11.4 23 0 0 164 0 0 65 16 0
11.5 23 0 0 165 0 0 65 16 0
11.6 23 0 0 166 0 0 64 16 0
11.7 22 0 0 166 0 0 63 17 0
11.8 21 0 0 168 0 0 63 17 0
11.9 21 0 0 168 0 0 62 17 0
12 20 0 0 172 0 0 62 17 0
12.1 17 0 0 174 0 0 62 17 0
12.2 16 0 0 174 0 0 62 17 0
12.3 16 0 0 171 0 0 62 17 0
12.4 16 0 0 173 0 0 62 17 0
12.5 16 0 0 173 0 0 62 17 0
12.6 15 0 0 173 0 0 62 17 0
12.7 15 0 0 172 0 0 62 16 0
12.8 14 0 0 172 0 0 62 16 1
12.9 13 0 0 175 0 0 62 14 1
13 12 0 0 175 0 0 62 15 1
13.1 12 0 0 176 0 0 62 14 0
13.2 10 0 0 176 0 0 61 15 1
13.3 9 0 0 179 0 0 61 15 1
13.4 9 0 0 183 0 0 61 15 1
13.5 8 0 0 185 0 0 61 15 1
13.6 8 0 0 186 0 0 61 14 1
13.7 8 0 0 185 0 0 61 14 1
13.8 7 0 0 189 0 0 61 14 1
13.9 7 0 0 191 0 0 60 14 1
14 5 0 0 195 0 0 60 14 2
14.1 5 0 0 197 0 0 60 13 1
14.2 5 0 0 200 0 0 60 12 0
14.3 4 0 0 201 0 0 60 12 0
14.4 3 0 0 203 0 0 60 13 0
14.5 3 0 0 202 0 0 60 13 0
14.6 4 0 0 203 0 0 59 13 0
14.7 4 0 0 202 0 0 58 13 0
14.8 4 0 0 201 0 0 58 13 0
14.9 3 0 0 203 0 0 57 13 0
15 2 0 0 202 0 0 56 14 0
15.1 2 0 0 205 0 0 56 14 0
15.2 2 0 0 206 0 0 56 14 0
15.3 1 0 0 206 0 0 56 15 0
15.4 1 0 0 206 0 0 56 14 0
15.5 1 0 0 206 0 0 56 14 0
15.6 1 0 0 205 0 0 56 14 0
15.7 1 0 0 206 0 0 56 14 0
15.8 1 0 0 208 0 0 56 14 0
15.9 1 0 0 210 0 0 56 13 0
16 1 0 0 211 0 0 56 13 0
16.1 1 0 0 212 0 0 56 13 0
16.2 1 0 0 211 0 0 56 13 0
16.3 1 0 0 216 0 0 56 13 0
16.4 1 0 0 220 0 0 56 13 0
16.5 1 0 0 220 0 0 56 12 0
16.6 1 0 0 223 0 0 56 12 0
16.7 1 0 0 224 0 0 56 12 0
16.8 1 0 0 224 0 0 55 12 0
16.9 1 0 0 227 0 0 54 12 0
17 2 0 0 229 0 0 54 11 0
17.1 1 0 0 228 0 0 54 11 0
17.2 1 0 0 229 0 0 54 11 0
17.3 1 0 0 230 0 0 54 11 0
17.4 1 0 0 229 0 0 54 11 0
17.5 1 0 0 232 0 0 54 11 0
17.6 1 0 0 233 0 0 54 11 0
17.7 1 0 0 235 0 0 52 9 0
17.8 1 0 0 232 0 0 51 9 0
17.9 1 0 0 233 0 0 51 9 0
18 1 0 0 232 0 0 51 9 0
18.1 1 0 0 236 0 0 50 9 0
18.2 1 0 0 239 0 0 50 9 0
18.3 1 0 0 241 0 0 49 9 0
18.4 1 0 0 243 0 0 49 9 0
18.5 1 0 0 247 0 0 49 9 0
18.6 1 0 0 246 0 0 49 9 0
18.7 1 0 0 250 0 0 48 9 0
18.8 1 0 0 253 0 0 48 9 0
18.9 1 0 0 255 0 0 48 9 0
19 1 0 0 257 0 0 48 9 0
19.1 1 0 0 257 0 0 48 9 0
19.2 1 0 0 259 0 0 47 9 0
19.3 1 0 0 259 0 0 46 8 0
19.4 1 0 0 258 0 0 46 8 0
19.5 1 0 0 261 0 0 46 8 0
19.6 1 0 0 263 0 0 45 8 0
19.7 1 0 0 265 0 0 45 8 0
19.8 1 0 0 267 0 0 44 8 0
19.9 1 0 0 270 0 0 44 8 0
20 1 0 0 275 0 0 44 8 0
