dead [2.6124123119808376]
dead [4.955501565681632]
dead [2.591542774739396 15.79250996306066]
alive [4.913584638251472 25.601139270091853]
alive [5.326085127564234]
alive [0.3829069921666957 30.075970113445496]
alive [5.225878437312987 15.544071076162547 39.79487039246856]
alive [4.8595380798351435 26.66705906783274]
alive [4.0101999041244865 26.404961025881953]
alive [4.803628027091067 25.134076745728855]
alive [3.391830176648854 42.1391252362754]
alive [4.22479389315695 21.5951786335742 32.03258335690974]
alive [4.979274540531072 27.81528325273438]
alive [1.6518666436384715 20.35383933557637]
alive [4.1254159684369345 20.10052065108627 47.28954862954764]
alive [7.712169956400317 14.59090150265344 38.65584637954727]
alive [2.5854336143841326 9.423782223657282 23.285253512576222 49.15268030034155]
alive [6.05591747737859 41.00779369249458]
alive [4.310698065812404 20.062468581507517 43.3929462011389]
alive [6.435643793666278 23.887336139675053]
alive [4.658478606140245 42.92362849749525]
alive [6.8203586929841915 26.708912729799707]
alive [4.0637415504818355 24.517362176277302]
alive [1.85634023366706 21.515482503808364 44.86983722219295]
alive [1.1029380162076776 17.500319333557794]
alive [2.1003231172760604 11.883553703041557 43.962195971850804]
alive [4.459902355802869 27.982079926487266]
alive [5.296544507372728 22.225465839194285]
alive [0.05232026918980842 11.099592395735717 26.99547150671257 43.3209379369763]
alive [3.3068292652125177 30.51555557290135 49.593695998411334]
alive [3.354138658535692 22.66602167334105 38.24557227242149]
alive [5.16339941168047 25.386166055845376 44.17208722914357]
alive [3.9179473376557987 18.785190575519287 35.97168421904776]
alive [3.6394066974384818 31.481976153022856]
alive [4.602542123552652 11.51727839442735 21.522475022524432]
alive [2.7889720435734007 38.4105494200956]
alive [5.479864511226594 46.62915213781031]
alive [1.8912136240501756 28.87254944448697]
alive [6.7833812094392725 18.51480680717204 31.157747359974238 43.931975159066]
alive [2.9968235936291885 16.448627075149965 33.834996073254736]
alive [6.325972961984069 43.36793788049625]
alive [6.801458181542597 24.645527311850376 41.90345258284224]
alive [4.071353739714757 38.5689988296608]
alive [7.439342487563725 22.7634041653587 34.50269050623226]
alive [2.4632767800263418 24.246251476699396 46.67051688420486]
alive [4.168316891366378 17.830768954697945 37.337815541338]
alive [2.7626029567434593 39.11552119409227]
alive [4.1223311276181835 32.17974898422564]
alive [4.609283844389206 34.82227084283831]
alive [4.21778363962298 17.157392120044015 45.21862512259507]
alive [3.8272028833755956 44.28689592551622]
alive [2.950694088025445 19.306455834772393 33.16367727311722]
alive [0.630410049276761 33.23903249542712]
alive [4.811631242779065 20.520943788682377 32.000604522363616 48.622186538298834]
alive [5.935421769481554 26.166930913676154 44.23180509483021]
alive [5.059605593344033 39.07240584271617]
alive [4.104555332094462 18.133320795362025 35.13987432824699]
alive [4.468997606215122]
alive [4.2853309289888815 27.804786578840048]
alive [6.609595991445099 29.351269885654975]
alive [0.7551729712048753 40.561226475813726]
alive [2.8434800749518616 36.96806131652332]
alive [4.872456125334657 29.427474883619166 48.30214163655118]
alive [3.3228728224082746 24.76833122117471 46.24998791728514]
alive [3.302477935687726 21.559448922702163]
alive [4.717888205329198 23.884308226209374 38.2179250495987]
alive [3.450363615199006 44.03048359161215]
alive [4.001884537466532 32.50066101016255]
alive [3.7892089911711375 35.72445612768364 48.70885679618173]
alive [3.120534939668846 15.584452215940464 21.668488479911705 35.20174069325023 49.90944735252807]
alive [2.5918234027676443 32.28785604065541]
alive [3.9278657732571443 37.44007316634053 47.50259530368585]
alive [5.996918134699165 30.48855096586561 36.64270468198713]
alive [4.850947893436374 24.191387064495576]
alive [5.395455181670127 12.05504120211832 33.890381403691464]
alive [6.2311576764164505 26.642488706776327 35.10179492079833 46.77348279964018]
alive [3.924497458617005 13.1064076432351]
alive [4.015525656241742 23.598784690133648 35.243693287531826]
alive [6.055937682148552 32.196676801327634]
alive [5.828610566671149 34.01360561073485 49.08318790968667]
alive [2.8083526406474992 22.628513288053085 28.38332657356096 47.96516318861097]
alive [2.220838948713044 27.02623087803356]
alive [1.752068391742628 9.653025819054225 45.78964047144664]
alive [6.354345253334501 9.835989008144141 37.06189680911737 41.96764405271972]
alive [4.345708120786249 16.307646364636035 24.04311443395082 29.811979743943635]
alive [4.706343354409105 7.883854057625773 27.07359474190996 38.33045605187567]
alive [3.496535116922067 14.68139842068109 36.939809704527356]
alive [3.1730451619953746 38.66344830309502 45.04961037033236]
alive [0.5059976134968758 12.412665912399724 20.0430854247148 38.85451277027948]
alive [5.194396647304337 29.530635757130693 38.47248008606979 46.72361117506866]
alive [4.305974287819813 27.351102906792654]
alive [5.14134061521363 13.857574283682313]
alive [4.629528555719727 19.51292356048654]
alive [4.0380512200908685 12.164737172198713]
alive [4.485619270428177 24.84284831545704 40.754708588223004]
alive [3.235916350896649 43.5264722313237 46.87423595020997]
alive [4.688398945695001]
alive [5.364117834782442 37.531305381144975]
alive [6.0730613554918635 24.583402065935946 45.7186554865172]
alive [4.116959053358241 27.861772461526062]
alive [1.2118780929320694 11.696275785294857 31.118717509264002 46.780121522095826]
alive [4.378291632041304 31.204161965413146]
alive [4.918620689696345 27.856371985340104 43.59604611333618 45.18947510301432]
alive [2.733451822207962 38.324373393004755]
alive [4.941040824348861]
alive [3.3762234685290977 30.466001559603484]
alive [4.507714111557949 24.094346603375392]
alive [5.584867457891973 18.142944594459614 24.029523087119067]
alive [1.1601663133971358 5.561499500259642]
alive [6.755881668475767 25.38826863905673 40.32021522984161]
alive [4.642128835685982 31.063428133911]
alive [0.4906505556052389 28.142716596340993]
alive [3.6021810884215206 34.86721896678552 46.36137435876731]
alive [3.922990136411721 29.992627164548743]
alive [1.4157613186384743 13.412838433289544]
alive [2.78023058591555 19.63410535690285 35.57109822896688]
alive [6.036795780615064 24.117146966105324 28.67948452674035]
alive [2.7776505418125192 10.762568698414594 34.61998069570884 46.919385365041215]
alive [5.885246391262634 35.55625725283646]
alive [3.02820336194521 20.106833832885222 25.827034743698672 47.71355828328327]
alive [2.255850179890164 25.26512340866546 42.85837942656564]
alive [1.9998880918276676 11.372245234777939 33.40188803341906]
alive [4.647134320699194 22.42243052079342]
alive [2.9579075784091797 27.160739325331054 46.811233593559486]
alive [2.936052878430535 16.51774762429336]
alive [4.094627923520411 35.36656835086414]
alive [3.115427835075108 30.23623278015042]
alive [5.869816317113033 33.2846920920578 47.43569739503044]
alive [2.6655204237278607 39.90814958568093]
alive [0.23314912499242466 10.854451132238264 26.27450596546853]
alive [6.005203491912984 36.46625575989244]
alive [2.2477112208105083 13.75502794271932 22.775515489278074]
alive [3.709534937632399 22.617397119111928 32.77873083732123]
alive [4.384938500164073 15.265382029294738]
alive [3.684707807784586 22.568308734561267 31.66895130512597]
alive [5.78600720735118 12.50929831619108 29.73736293277986]
alive [3.9241738787526996 26.644311469862878 38.51112032637164]
alive [4.7584335094100405 20.11006349649889]
alive [1.9742039385500838 7.263524269011207 13.706705785524177 34.30999684305158 42.48542767660012]
alive [3.8908272952006455]
alive [4.3051239309814555 36.042086266699506 46.159766775497545]
alive [2.6649845019261127 38.49704682669252]
alive [4.460269011340222]
alive [3.3939113182380356 9.319883487867655 23.712851882973958 31.29169369713292 41.3072905085761 45.88783855382957]
alive [0 11.29061481063396 22.02751405756111]
alive [5.4492885660380574 17.4132659189513 36.50784629745115]
alive [4.0941383917410805 12.349839904006979 20.01933364776689 35.68982708435185]
alive [3.27029794005918 29.565785462657377 44.27577232056342]
alive [4.633805386699925 19.995243937934834 48.264700353389934]
alive [4.794510193781144 15.251822794496896 48.830006431374585]
alive [4.538370228086994 29.701575453657906 46.75012115767991]
alive [4.649624430623926 35.93175344968777]
alive [4.206535893256165 13.267039027636429 19.34989585753113 28.81964822238493]
alive [4.755902622891465 28.55770019014616 39.82096542028314]
alive [4.881221692617259 34.41569258960419 49.131101101174536]
alive [3.687082558767971 23.790710123719787]
alive [4.4747469012848065 41.48171674510324]
alive [6.427359119287087 14.61809166096499 27.77762789253092 37.585858387024295]
alive [5.890708257984484 31.07238725868565]
alive [6.26593606013315 17.635489284128155 41.100199510562184]
alive [5.2206157948145995 15.796029688936823]
alive [3.131549741538728 24.56730748774273]
alive [4.382684510114458 10.131468006855549 41.549870921710784]
alive [3.906120488042153 23.55494312676565 38.4760431576784]
alive [3.2242752209806422 24.11405176062898 45.567921839049]
alive [4.454976571747777 17.744110349594717 38.522691884351836]
alive [1.754407388373525 27.357314567195516 36.94169696823033]
alive [6.794152195352912 29.125004777781633]
alive [4.68351354924656 17.176592139956515 48.74326908400454]
alive [5.253144314473792]
alive [3.6371401279807953 34.18059621941467]
alive [4.279008482625272 24.106385327397053]
alive [2.614010807859706 21.75029381614412]
alive [4.4415791548418255 26.693893061415267 48.08548184016504]
alive [1.4917665171800039 40.45811830193066]
alive [3.7019263333526107 32.27373522988405 48.89833354407929]
alive [4.434181712097794 36.517419078899835 47.268968786574106]
alive [7.436611497419891 20.541933607147197]
alive [4.388028951089181 21.07659746356352 46.29296800666745]
alive [4.286794597160521 15.000170313461322]
alive [3.0904015516265204 16.863611170583816 31.55438098991136 43.91712302605026]
alive [1.3206232272928906 17.339063251111245 34.537089439563815 42.742104310245274]
alive [4.743421598874529 18.677010376135993 36.358435626033696]
alive [5.222880576555755 43.367790861425874]
alive [4.8362122530736675 34.422381383116814]
alive [3.2686319711197935 17.83609213439118 48.7238993572782]
alive [3.363552299323855 15.703118045487217 46.79115841982921 49.4666557172234]
alive [2.459999543694346 19.91050769523605 31.559492844545876 42.6820055152931 46.909893106520656]
alive [3.2298398286473526 38.34312234932639]
alive [3.2927471664764942 37.95535166221801]
alive [4.673201196880352]
alive [3.7149219729958998 19.774394746738338 39.855738970215704 49.250990731494355]
alive [5.9326685382582625 30.58743768511661 41.311191682949655]
alive [4.607460109144214 14.214614864480216 44.370631732707544]
alive [4.150263857165591 23.45729474665039]
alive [4.713746880538119 27.11467921236586 42.420496560764256]
alive [4.9705542101537725 25.804188259247645]
alive [3.972094830666001 19.93282765157315 48.312803009740385]
alive [5.283912018151126 11.870484217792503 36.460710527628635]
alive [7.403947398662019 29.704033484401393 39.237423720259194]
alive [3.9370794243431138 23.452227676612846]
alive [5.9629648475341535 16.17983356651438 39.14113007486813]
alive [4.839189310485798 45.89354419276046]
alive [2.5543731015404543 20.771913995147347 37.67628218319664]
alive [7.167387482521494 15.604573981672129 29.62440586688754]
alive [2.751964482846638 41.58520551001812]
alive [5.482375001791113 15.008883704406154 37.669386882172326]
alive [4.013122918472065 49.77579206967967]
alive [5.235503063744841 25.100916954372067]
alive [4.579551462533655 43.59772179371929]
alive [5.01441291239348 13.285551150558463 35.68225291492334]
alive [0.7646550273439116 42.69750336303267 44.08479533038645]
alive [4.287427332778515 21.307593261464064 26.404469228218847 41.62697988731996]
alive [4.777993987133227 23.372656389832894 38.35417598406483]
alive [4.3389457597013195 13.376256483193615 34.76297637987041]
alive [4.705989649608506 36.609674009247264 47.90908547451465]
alive [3.3115468963317416 18.155070978684655]
alive [5.155242250422922 14.096082282943252 40.03367621557167]
alive [5.886993753398857 22.79943341524245 41.16093529461662]
alive [4.100363505991908 13.712730802684828 21.0880284998493 46.261920756428886]
alive [4.279821578190157 36.314752241629925]
alive [3.4786295601696247 23.019356934531224 30.067954679076603 42.317265371577186]
alive [3.9883705225497534 31.18312897695846]
alive [1.7317861492935571 18.05983704746794]
alive [3.5477996962601863 30.20188183659061 35.397304612877484]
