dead [7.259603485178734]
dead [7.666440696155551]
dead [7.066322513091816]
dead [8.648489401718376]
alive [8.643320873659675 26.605650702084862]
alive [6.655011398450463 30.65379636118457]
alive [6.01857813563769 27.431122052380356 29.44181830410953 40.599170112838166 49.008258190297]
alive [5.499339966351324 11.90236468059929 28.060067422196145]
alive [11.067030177312523 23.22284408063409]
alive [7.018679572129426 39.41779487191749 44.946166744673754]
alive [6.224451915243856 37.55265135306209 47.34754436324608]
alive [9.097903898415726 32.21836715332622 47.98920262527098]
alive [8.825322796666013 26.29262366103987]
alive [2.9785798662119918 25.55592574048665]
alive [10.758542946334188 30.817578613396993 43.18225393622138]
alive [8.542883525439136 18.821691797216612 43.48598570483334]
alive [4.927434751677879]
alive [8.835972330699258 22.005292525553042]
alive [10.178972884323258 39.41571402959611]
alive [5.754159254771073 30.505763261565566 46.79930942663868]
alive [7.72909211207469 27.74375897429116]
alive [4.899524487293673 9.772762512250297 28.004389138639535 48.82373594505529]
alive [8.370241091966692 33.53742675619318]
alive [5.99665068025529 17.7856202408174 31.605287435348245]
alive [7.434262100125002 24.348992630627205 41.08260977842428]
alive [7.9006073877670255 35.924745978696365 44.79870169035038]
alive [5.835861156159859 45.66781364922352]
alive [5.435624698612191 26.793249333577645 44.48315046126446]
alive [7.719472309894867]
alive [5.55636558520105 23.626992138143354 47.740041875001175]
alive [6.679673603997986 32.39435204111247 40.646986392233295]
alive [8.57182360773381 18.458789598278187 22.474386239707805]
alive [6.096164237412789 36.66059008937577]
alive [6.8826885564848235 12.892619500415382 39.20735285220147]
alive [7.996504168520172 49.783708945364815]
alive [7.873013057173543 20.773042589491 36.96845576636201]
alive [6.281279735411223 10.797433322134607 33.00966538157555 44.782530069076266]
alive [6.974833267312357 40.15124673742738]
alive [2.0706018355626874 18.633961371495253 43.60810226861186]
alive [8.923201225610853]
alive [6.807042452538457 18.792293864984217]
alive [6.606326320228986 24.06568712805891 36.601153703160286]
alive [1.914364979685893 26.756388172929487 45.9614775444634]
alive [7.377540049048665 35.49483872389512]
alive [6.793592590514371 14.971300097709758 27.950718605067784 38.6226821373375]
alive [5.969516251677485 18.52018557569936 27.94087953704405]
alive [8.57495435830868 22.988284847583987 37.94558734636233]
alive [10.587728374702978 25.140477729883727]
alive [7.409459131002819 26.006968535430318 41.24080942210042]
alive [7.440777030666415 24.33922955707104 35.41049069773721]
alive [8.80256309083809 14.019880838303008 30.202849560430565]
alive [8.035483455974195 26.74839274199616 33.01577524313772]
alive [7.441511657602352 23.927938328947956 33.23623029060348]
alive [5.089802579520937 19.196421784193813 38.0758583300548]
alive [6.300968107295335 20.79691523123987 38.732689002350455]
alive [7.511284515929264 18.644546564938327 39.76377325440295]
alive [8.979061431677177 27.437961914555455 48.84654877681764]
alive [6.9221710278226345 49.019666036967955]
alive [7.933837190494556 19.286619156043017 36.596288738134]
alive [4.975552925126578]
alive [6.368989926591415 45.2970523391497]
alive [6.333615029308175 49.06383886828737]
alive [8.07849893126212 28.73119081764299]
alive [8.839386362548002 33.0710252168675 43.4239546331545]
alive [5.055384182925324 39.25896460574587]
alive [4.548641294278224 40.20640398431891]
alive [4.787065500567812 21.85230155070848 42.66553052537428]
alive [5.157078186295664 21.619318169077925 48.232271623674094]
alive [5.187106768871102 27.467075055420374]
alive [6.038940618436454 26.591927533484135 35.41099412042554]
alive [5.8172095683451435 19.031006783892796 34.83081522029467]
alive [5.815840246370981 22.01336979324419 27.198061263342392 40.42683642549513 48.47548484457047]
alive [7.403010985667207 34.93302276387302 41.08722495232959]
alive [6.349971965210032 25.9037513727511 40.007533062761915]
alive [7.198463991921042 17.352019710137895 49.44883133819573]
alive [6.1300389178035015 35.90101881599457 44.208338060711746]
alive [7.074133102853028 21.681416382884958 31.907095840423924]
alive [7.9378527061768915 20.38762907872388 48.62154438675413]
alive [8.28378202550812 47.5429415210476]
alive [8.066339070259238]
alive [8.954504180343 26.88050546750873 39.857476554897275]
alive [6.430298091304861]
alive [7.021102526047716 18.248926648958964 45.40630589260135]
alive [5.684033524159577 14.368093151896346 25.77701304654042]
alive [6.250294217340613 30.611283380380737]
alive [8.35901027708149 24.741069369193628 44.678058170629626]
alive [7.103610862177386 23.72530342884752 36.005218223438405]
alive [6.041950042853484 39.816197583760676]
alive [6.273044812895011 43.6196127906432]
alive [5.563218931217935 30.691687060804224 42.77364225789254]
alive [5.98661573636395 37.12155184850617 48.7961687558502]
alive [10.49540216781101 46.05001436981429]
alive [7.103314398304242 31.61421723673966]
alive [5.804643705791145 15.604201620105588 39.115082617696096]
alive [6.305785825594754 27.78687229795301 43.004166579422986]
alive [4.336706854966461 39.979159748302976 46.06697173410291]
alive [4.1311511916283425]
alive [4.676928023172469 24.336201408701513 30.27794415423412 46.12036909263808]
alive [8.065847000637168 47.77140921847934]
alive [6.786940796605711 26.6529240750664 40.309309313368374]
alive [5.818622753583383 15.126443851072775 48.29703772176205]
alive [4.967158905123705 25.932674628351325 43.97722064575814]
alive [6.552693187241222 45.19159903480099]
alive [8.671252551192266]
alive [7.11468339827057 29.683207778262897 47.31669010821211]
alive [6.735168143667216 21.036902973609983 35.83672165393971 43.3589686704883]
alive [11.28270320818352 21.719623909082465 47.72126076858496]
alive [5.321493409429087 32.54288318872013 49.65073370137629]
alive [8.189677810348726 14.032564684796563 39.63497541828334]
alive [1.9133487018949007 11.342624889630295 26.388604505548123 47.92386036196353]
alive [5.888290494472526 15.765339614669685 35.12454177377123 44.90033455788145]
alive [8.446757636356402 22.821684273452586 45.48143687103634]
alive [8.336160749290599 14.397723388716711 18.670774866628 30.94303906648102 48.28784552385003]
alive [7.7674145608426395]
alive [9.034480180725366]
alive [7.398086231268578 27.13588203147695 48.20190088828192]
alive [9.865330492747116 44.767105498918205]
alive [7.020592409234083 17.58089325476629 41.10544948578869]
alive [7.180498858240887 35.24993873042937 48.927968622682364]
alive [6.0819301764183376 29.109755448630494]
alive [4.166142018620729]
alive [5.965109427039934 9.864069470463374 19.595753262548246 33.83581092820522 49.292142741195455]
alive [6.0926478111057465 41.54045390539478]
alive [4.499787275949266 26.500297024215005 33.00534468601087]
alive [7.165844809430628 35.72770744906661]
alive [5.123517348156371]
alive [6.948113760205476 14.083104151241267]
alive [0.28199742801450073 21.95296412972365 31.816997862657722]
alive [9.699857549008874 32.75923783482828]
alive [11.387346351656975 32.87186884819675]
alive [7.809170375655557 38.841707321211786]
alive [5.115758407999221]
alive [6.7580212737919485]
alive [8.197000979682093 13.493094288399568 41.16030163891963]
alive [5.6681099405649755 15.66826021923799]
alive [2.382397542101941 15.16300585912034]
alive [5.69552046979046 38.23006812844391]
alive [3.5421597206746944 7.974979665010096 31.092649840054438 37.56098650168663]
alive [9.197764253356892 27.62151294695054 44.51769256214875]
alive [4.684381832985665 38.757116293556784]
alive [9.858094704338116 33.26918938755399]
alive [3.044944619927361 19.20570152896134 36.09605157391891]
alive [7.06907812491187 27.293048381761572]
alive [8.177138754337795 14.727266295757545 29.23108769476052]
alive [9.553886681712525 33.934794434425896 48.017102132848834]
alive [6.612210221928292 47.620616691040404]
alive [7.665293885807782 42.913351639310974]
alive [6.6272617053482215 38.91283364401789]
alive [7.593804720718868 20.945085856440354 38.39638994008596]
alive [6.437683204787504 13.563286677479425]
alive [4.0648073096803 42.640696443191544]
alive [7.001499103951372 16.225934961844192]
alive [7.400673032044278]
alive [7.853983496689785 13.01761429657667 27.17940044387024 32.671153037331536]
alive [7.199873353017738 28.621948035760354 47.84292324468291]
alive [7.8314517362778036 19.09174074981807 31.683552699076177 48.29787973287888]
alive [8.047395473557975 15.757260596865795]
alive [7.5723825987479865]
alive [5.4989250081786425 14.502842651911592]
alive [5.065726441395077 47.433549346457426]
alive [8.104243948465248 26.124088387251902]
alive [6.841665972291275 25.030993370438534 31.114092824749253 43.429412581358314]
alive [5.71416922811299 16.562529642939687 35.74457184824516]
alive [8.221439437120196 20.49394608992827]
alive [7.704042318797843 10.159823680067285]
alive [2.007004489984874 37.0733241675035 40.450706909150696]
alive [0.06808152825848679 23.13330128604082]
alive [7.212681542878301 20.297051150864345 41.60935682386599]
alive [6.892038284448675 25.02560288962127]
alive [6.689200610646408 30.619584468845492 49.03560152330602]
alive [6.0669496437753 22.92820165043572 28.392824013217616 47.295493705983986]
alive [7.329187315443435]
alive [6.978407013693693 20.97494922755998 37.805696898632306]
alive [8.006296940648294 28.33136273867226]
alive [3.6300181934184312 21.800436912092426 46.123534689401886]
alive [6.209481791963431 15.585760134506934 26.011860037785112 35.276150446492004]
alive [3.835491289745285 15.529614337677987 19.33540603350259 36.957782587640196]
alive [4.366092455380309 41.8246814744268]
alive [9.275355446793766 28.437797520813664]
alive [4.4677712497872575 11.187540273455676 35.44421004534907]
alive [8.521833139090747 24.476696319090646]
alive [2.9410991549661634 28.746495448179065 42.00100866562807]
alive [4.526678538000221 30.529996573451903]
alive [7.46124805249746 40.54922234635141]
alive [5.522296959451941 39.18324868324565]
alive [7.8761542808667295 29.829546407239324]
alive [3.297702932465688 25.210898127099323]
alive [6.630887908228419 22.406593876580953]
alive [9.14666212317021 41.80169089272862]
alive [5.8104310895628375 22.38255570155056 28.768728777940012]
alive [9.331195830058244 13.394760192307091 21.863800491060307 46.72803359945509]
alive [4.115733934031778 11.764060478388167 29.184643690983908 45.97058589946423]
alive [6.834393388204863 27.168324648641498]
alive [11.21781846590205]
alive [5.109115275869178 43.93716146691901 45.57271458212717]
alive [6.428112741436852 15.23219198626499 47.43899564197247]
alive [5.604489558603235 27.172172229317045]
alive [9.165397397105668 33.643855455683976 46.91945540073766]
alive [3.563940283578116 10.032416844953717 22.75771208006149 40.63549449651435]
alive [7.238014694302886 18.648071429233873]
alive [6.730849269447959 19.06633449329997 48.27733014507341]
alive [5.698502737849044]
alive [4.373704023092276]
alive [4.144091168578348 19.836546410808566 44.61602239776028]
alive [5.82961971064499 45.509233635308]
alive [10.112955708730905 17.28599490232325]
alive [5.833568946327125 43.93097529070244]
alive [5.834336783519661]
alive [5.827459841609763 30.619327672904777 47.411294818573005]
alive [7.6142412143689535 33.34828336548709]
alive [3.5182813834924214 15.762988006539898 23.570813419737835 48.07393401239077]
alive [5.498554196456913 12.23401302714201 22.39294040983571 46.50476564003988]
alive [5.270885853850222 27.46110970367634 31.138584110280608 36.91655316853268]
alive [9.755230119581087]
alive [7.18211290671449 32.78516214223016 44.85253271986026]
alive [6.967862051541308 28.64024638459338]
alive [4.109134161163069 30.62870580662695]
alive [5.292292897555716]
alive [8.658818756033133 19.933739665673805 37.37402467771817]
alive [4.817897950133979 22.78947513798293 46.49777680822147]
alive [5.239810106950183 24.79919200715771 46.259314265534684]
alive [6.931052004882072]
alive [5.947638109356242 11.847709796276298 49.50142775386064]
alive [7.8210459584049365 29.242367896268593 42.9993096520898]
alive [6.741133012527434]
alive [5.586593916914286 25.158556989132407 43.75675388643246]
alive [6.383485012859657 34.75079242297856]
alive [6.2527404578545935 39.550995130642335 49.18424458030893]
alive [1.9104234091921333 48.86360034819954]
alive [7.67794433573246 27.937873868927344]
alive [0 22.960853316672722 44.32630868483044]
alive [5.4622425482571115 36.88897372504525]
alive [7.853111571823364 20.869545176011826 40.32600026611066]
alive [9.642003170431892 37.528329662660994]
alive [6.83350126276187 27.588012224013358 35.845090046093006 48.60878188081939]
alive [5.998406204261334 22.102330540936812]
alive [8.280966786404997 25.232095275318983 42.17392241672697]
alive [8.051424989030998 45.08112974061395]
alive [2.8819073700523115 10.99985328670538 49.95760168136615]
alive [6.384423865441381 28.80903930228404]
alive [4.563268602217925 21.270405416202507 30.26147189848619]
alive [10.252725788527503 21.628581716091393 38.54152648181516]
alive [6.707812008147021 20.40834276760819 38.956797574199705]
alive [7.245963530777237 18.36856212080102 44.8455822141453]
alive [7.255767170352773 27.438491572100247 33.886971878376805 44.45935695239552]
alive [8.138529679590032 28.81039072143926 46.080326052657284]
alive [6.1282656165319205 21.050201957361907 31.722710243246393 49.79669367918019]
alive [7.379173024759975 39.26211083173228 46.101852072385114]
alive [5.812558222408368 25.867127868721873 47.6412760966639]
alive [4.213559640717717 9.916327678127718 15.221930194745712 27.975433676598367]
alive [9.43435495720535]
alive [6.9488423884729 30.687916404975773 44.82589803068308]
alive [5.997001953351502 41.51315047252842]
alive [10.229410267980308 23.72725761675674]
alive [7.865673576386218 49.79580183428302]
alive [6.886372446579654]
alive [6.53112129380807 11.973721416704871 21.23301382054338]
alive [8.463412805111108 19.274080764887334 28.56114328393313 42.79567806761062]
alive [6.85645930549466 27.183513382107577 35.35688970847243]
