dead [3.445146724311383]
dead [5.120026557774783]
dead [6.412232846592046]
dead [6.207761636501345]
dead [4.98025141772423 27.107052750699477]
dead [4.879482207232101 11.958749291843931 33.437802836425185]
dead [6.576413050096297 32.67532012235924]
dead [7.86000914917283 31.18617581823152]
alive [4.553341972177093 36.038891338290036]
alive [4.152066748407733 22.26001607631962 40.660513750152674]
alive [5.685156728326775 44.424914799863984]
alive [8.07003228842957 31.061266200712524]
alive [4.612277984559453]
alive [4.950228112024015 14.518271744840229 23.14784059074203 35.24106930650549]
alive [1.6820290674549374 15.46778053323646 23.068685588597052 47.892813567487295]
alive [6.856637615401632 16.17131850190571 19.680011071713164 39.6399189222347 48.58664853698496]
alive [4.477185339994895 18.847432884144457 24.38450297652319 43.5231418253525]
alive [6.104971954758141 33.264680788137746]
alive [3.696637180536564]
alive [3.4773594110388033 41.8065152536873]
alive [5.6236373039346175 18.775877063689]
alive [4.03474042320284 30.673707887438816]
alive [4.936566227930132 35.71638538999755]
alive [3.058129501416253 15.110837666284818 37.97133972283835]
alive [0 29.257486242582626]
alive [3.780043831140568 7.242342888285713 13.634533308842382]
alive [5.184140647446316 45.67623049347719]
alive [5.963638979824865 35.64000236590414]
alive [6.573263434134421 31.05477460095022]
alive [4.543268050834094 13.066936327348678 22.4071649066243]
alive [5.200397380693726 10.579235099026423 17.499144085813793 22.578784632617523]
alive [3.4089292213633877 36.411053082388946]
alive [6.899144084901874 41.93917111325556]
alive [5.560243033560632 47.38651475084616]
alive [3.6254226639603266 13.671353994413012 42.336144460323865]
alive [5.760893472204599 32.689939114743005 43.836638284783106 46.88650296888382]
alive [4.372539053668894 29.112289080934076]
alive [5.794377702489951 20.230662065942326 40.76541328256461]
alive [5.04024341891246 28.06273075160541 36.07883552231006 48.76746303128504]
alive [4.99250128892694 8.795219929536755 32.11640110385771 46.43346025000963]
alive [6.092846161999656 20.9190334695073 49.70352071774678]
alive [5.556329320250067 9.340041062242337 33.360007987676084 48.90351710617682]
alive [6.342666647310159 18.142758423711246 37.9285638279327]
alive [3.5922124865222513]
alive [4.406095510842634 41.610528889977125]
alive [5.873976971666111 42.65168323008502]
alive [0.6594015018669211 15.414024500334913 49.798345979106585]
alive [8.763951489425581]
alive [3.1353720914918286 49.811346377506034]
alive [5.193926607962942 12.918702822298414]
alive [5.6429551091489145 29.255890297315645 47.42873295286741]
alive [6.087146017486503 27.900839308596264]
alive [5.864109503261451 20.511772192518382 28.76459609716286]
alive [3.5515858231603183]
alive [4.755080750677362 33.73658950431347]
alive [6.064407562911326 21.615837846114466 35.115121181143884]
alive [7.701349677953792 14.638008640263537]
alive [4.299314546304992 27.102717223065476 36.45534002214302 48.46049827225796]
alive [6.547288892264316 26.586534734370726]
alive [3.799258304865434 12.749926959710482]
alive [4.66479619370163 21.91967165162852]
alive [3.4540544603109464]
alive [5.9513213520714725 36.82104574198454]
alive [6.2239056452782595]
alive [6.286808648340398 29.315758591189937 38.408196068510016 45.64839677167984]
alive [5.246941184832653 30.432777603804407]
alive [5.969910058613975 24.606309359403816]
alive [6.277290908640449 17.426608324213014 42.383904701184285]
alive [4.012928971339566 14.78765749985056 42.60484996298263]
alive [5.720343161621498 34.426979729555896]
alive [7.150204479483367 15.992632968951378 33.278683842459955]
alive [5.487893239838959 41.11635382271235]
alive [0.74589614236344 29.738850389489027]
alive [7.05326209616591 22.67599993195947 42.28470638433469]
alive [5.064900031098584 14.280934527354969]
alive [6.249506204773863 23.851183630800648]
alive [4.229079779465839 29.16030109435904]
alive [4.623599895426776 25.91230063706754]
alive [5.0720298781233035 25.025154022480606]
alive [5.576777609312335 27.09909762447997 33.737671892077145 43.36119576823967]
alive [5.638504491426317 13.180072054416364 31.341301332361514]
alive [3.6939584688288396]
alive [8.968578668604744]
alive [1.99299178158025 31.22995586627712 37.21716463417029]
alive [7.30334101631669 42.02887455369893]
alive [5.25881760872596 26.899572299295436 31.76218565032811]
alive [6.561377442156619 24.084387451810603 48.49139954352754]
alive [6.282140244714069 24.92768912247173]
