dead [6.849635816531449]
alive [4.2886530547374 36.71270449944333]
alive [3.3217716841111526 36.960206312536556 45.29855214561114]
alive [5.71934559489845 14.04069529043351 40.170726129472676]
alive [7.976691144480749 43.2475577620375]
alive [4.3340624527064895]
alive [5.990185645115818 29.706585755894807 44.472457631916974]
alive [5.636040145183634 42.95575598893239]
alive [3.085621467560101 48.80348020187112]
alive [6.790914507600874 23.530567514475177]
alive [1.696081058967837 19.80857625747923 31.0979732100192 42.21782040250505]
alive [5.744975928361985 21.213315130690674 29.708185097818877 37.7604286278536]
alive [7.017540870916248 25.479339453568773]
alive [5.748138783058007 42.000617070170264 49.79312311143568]
alive [5.004616084731784 47.838597466529166]
alive [4.971006725122441 32.42019957043773 48.45754349476805]
alive [7.8165972111597295 48.90661191454936]
alive [3.9466781270073232 16.258605284609867 43.04112725537044]
alive [4.401693931982758 30.91462863001203]
alive [4.750510286145692]
alive [5.696077787882919 37.54131315865842]
alive [4.4102326604139 11.628123728595888]
alive [3.238472631077848 30.908317925228033 41.024198345896416]
alive [5.007587143669334 41.06365151610586]
alive [6.464440550594886 17.18537559763166 42.246149769556915]
alive [6.02823361760288 28.056958628512167]
alive [5.701860924255805 33.24940747906092 37.6507966355939]
alive [4.67711847583354 18.377564340423863 48.13675953143623]
alive [6.234643836403773 23.692391754658395]
alive [5.603767743861016 47.57122211115529]
alive [4.885284582908496 29.21011677525159 47.70740687998671]
alive [9.293312593392834 20.812966696753882]
alive [5.094939466433346 20.348548005916598]
alive [6.160990872431774 23.360305286327076 45.64632926974112]
alive [3.390207523867495 12.8573753628273 24.351946717714142]
alive [6.514291966582532 19.5272745103027]
alive [5.318090219319099 23.932220387286602]
alive [5.331852282326484 21.45713423220791]
alive [3.535981689202132 36.449367303662314]
alive [4.002296505181087 19.445090323071387 49.032957312026205]
alive [6.637075612541953 29.20958124018402]
alive [7.732897678977881 24.81580815258674]
alive [5.739219697222819 45.78485516780241]
alive [5.31570057470643 33.378288381025364]
alive [4.50721781147969 24.46612602361088 49.77949543905919]
alive [4.497698106682543 14.512648963160844 24.80464347888103 37.65301710535087]
alive [3.715289180579368]
alive [3.7292795216398713 18.547004337803962 42.904134079058935]
alive [5.320502778966876]
alive [5.917875478447132 28.25886696016445 49.52935006908958]
alive [4.342432807898447 45.037644833928894]
alive [7.421604347587378 17.12137236845258 46.28553557435377]
alive [5.509508251169471 28.42918017864534]
alive [5.9451979077925765 22.79511532359459 39.777356192001825 41.02260836941839]
alive [2.204797551143664 17.581039981878618 30.77203406650669]
alive [5.596480682235109 14.461304316822533]
alive [4.539638479985016 18.487712736973318 36.635481388999445]
alive [3.8348950234278885 28.351547976213336 36.53347688104687]
alive [4.333991877314153 19.603757055477043 30.059734775096434 47.35475711306646]
alive [5.641673856621395 14.642010319428888 27.090338904100953 46.474348525566896]
alive [6.938113365337868 29.74341789862847]
alive [5.335570902423544 24.83057831958732 41.20620882415635]
alive [4.284096533285888 7.873640273390375 32.01059390566514]
alive [4.953888060652086 12.654274719545317 26.939971667186487 49.9461439808155]
alive [5.951020943960805 16.055613920437334]
alive [9.172821096566906 34.85374758840447 45.4223803661723 49.5606512136308]
alive [7.010451287895277 32.85122406248227]
alive [5.564976316732173 16.86376335478292]
alive [6.706024672036033 23.52924825871875 46.56960125121966]
alive [4.410461129430892 13.406369006303978 43.65240165920303]
alive [5.4269700213757845 19.261413728462387]
alive [6.442606403540764 35.53952019258336]
alive [5.440270907572268 29.61757650023127]
alive [8.420286807964452 41.77329367655756]
alive [6.202636943918598 27.848638219430295]
alive [5.023186207753844 21.90197256607355 37.725826271088366 43.4186514160071]
alive [6.088695214051953 48.50984017019284]
alive [4.186352414517775]
alive [6.064357243012365 11.53173831538268 39.96758994024196]
alive [4.323681179350388 26.895446449388416 41.01803825740654]
alive [8.185322071560881 28.741994457686875 39.54709137241305 46.230603753716814]
alive [4.970569869793503 31.71609615934453 40.389303723795614]
alive [3.0570906782612166 26.890017924362905 46.51904475526445]
alive [5.559606093845516 25.882671190547484 30.59935063043115]
alive [5.188772396587227 17.33736970399095 40.41370216023199]
alive [2.461901787648377 14.10373284889849 40.07723873220931]
alive [4.025765036269206 32.97841874694451 43.18439343632489]
alive [4.523264429182144 30.5874841578002]
alive [6.323391886910312 29.811196258606007 42.95004165512488]
alive [6.309592835268447 25.67341297999683 47.77964781914991]
alive [3.69195227692099 50.00207057207975]
alive [6.9538208328861195 20.252036525515436 39.93179503416558]
alive [4.254161830917722 18.52073805173913]
alive [6.227039837145082 29.938744937365076 44.33786620889284]
alive [5.392719736567304 27.397846242133575]
alive [3.648322520186592 40.468413931657814]
alive [7.129682073848318 40.25371735069075]
alive [4.109424355208589]
alive [4.620306501437874 24.403234261963647]
alive [6.7442508477397975 17.548184752506607 38.41950962133588]
alive [5.759057446063482 24.33679316482081]
alive [4.783239247600498 12.015432307149226 25.03324636233817 47.060283459856805]
alive [3.5671421381867834 34.44742169304768]
alive [6.596712468528425 34.31431762394474 44.37415365311788]
alive [6.5477349668340405 21.947947399533675 40.50765276941717]
alive [7.551424475556129 21.51122480125682 49.302832885216816]
alive [5.80977463715122 32.48995413795101 46.110131830005116]
alive [6.08122632946517 43.0068801497864]
alive [5.596962712637398 23.691155077547773 29.013523185782557]
alive [3.259189991378729 11.503173976615484 32.354410993860284 48.512101327259174]
alive [4.124691544269189 31.900055301359153]
alive [6.189254827112341 27.46708966496562 48.59604211180195]
alive [7.720113358651906 29.258125582872413]
alive [4.337747035515 25.251774683823992 31.1358199241632]
alive [4.861803456286377 36.90312129649252 45.696420030016576]
alive [6.509612263514254 26.076623225431714 42.238057488416885]
alive [6.101281886934596 34.2927978837468]
alive [5.883570049284592 21.02790440745431 24.854070123310976]
alive [6.5053179319963546 39.883620565702124 47.60531024856941]
alive [5.609305963694734 36.39242827345916]
alive [2.3611278667418847 22.297176429244416 43.93000351167266]
alive [5.195003122699709 31.645540894943544]
alive [5.365720290487255 20.015723761080796 35.36036314564053 47.25914128499248]
alive [5.714379980952607 44.08412741994199]
alive [5.79988805524811 43.43762496387525]
alive [6.448363056937269 18.936407066088975 31.34162512370552]
alive [6.269858209227885 18.227587984255145 24.34111261913167]
alive [6.42316356038723 28.099171223485925 48.280802781916435]
