dead [8.408045050268075 27.685895158460855]
dead [10.616596862474985 20.924918428457886 36.448146871432094]
alive [10.8697848620431 20.47567867423211]
alive [9.702720847877428 30.363769819506793 44.469781352214085]
alive [12.486970700537038 25.463799704341838 42.77677834944375]
alive [8.770031275257582 39.1737015851336]
alive [5.09069991762138 36.070799743097886 47.8035567173203]
alive [8.61335554215461 39.777229805915674]
alive [10.951703039598907 40.231901759311604]
alive [9.795817662663271 45.28619865817774]
alive [11.619307884239177]
alive [8.679736333602957 49.666968394792306]
alive [12.876418685765213 24.077186324806544]
alive [12.788663614209673 24.487365922661986]
alive [9.907717345407294 34.723644092781655]
alive [9.319169652573645 27.801585622287064 35.15856164888118 47.32612074826516]
alive [8.583204729681022 31.318989587005543 39.870577771500564]
alive [11.231160639601578 31.065823148845638 49.02992038627408]
alive [11.735443778756643 31.10902483874032 40.40471415615714 47.42767359554723]
alive [12.032061114006867 20.61618247220146 27.638113008994978]
alive [11.910399772754378 30.357506245590763 38.94619004849122]
alive [11.194081582041386]
alive [8.012222960866852 20.509357587135938 30.501438061902142 40.897107927150216]
alive [9.644812428260133]
alive [12.747764887006683 20.0955426108289 26.376291027122576 37.56894415355265]
alive [9.54387084676411]
alive [10.62888806173439 26.224726351623957 32.15465819223861]
alive [10.151503010637043 34.53103972297731]
alive [10.204065303569488 20.69339726940449 28.726934555266787]
alive [12.903401278255982 33.38412798226407 42.459238856629895 49.215075177124795]
alive [8.405770355414427 18.965530310042077 36.067647835259685]
alive [12.73457448594022 47.18644310851143]
alive [7.925467210345488 21.762090877709387 43.69974301568336]
alive [11.235876180199757]
alive [11.22470338543988 31.732858027107888]
alive [7.075569448310992 28.890727548057622 46.177595626171545]
alive [11.000914378046904 37.17790130511458 42.96145907945482]
alive [12.090268181156102 20.776902441595894 47.774752722438784]
alive [12.072259511403905 18.018584087181928 34.04441346329313]
alive [10.60845298372695 16.474536612521057 26.166570458838322 42.505538148069355]
alive [10.092257492903695]
alive [10.727756232389146 47.70004844212982]
alive [8.902155164121284]
alive [9.61079849242434 29.65708748793113]
alive [5.620520223322145 18.293079404881308]
alive [11.996834319444462 18.57372340154987]
alive [9.248206597799578 21.36037434278473 32.05860352035398 47.398381441113095]
alive [10.639662189648163 38.36385294286779]
alive [4.606275172940372 21.881374875333474 44.33459960511769]
alive [11.241331621566905 26.272052629685284 31.967524856325703 47.52447235159823]
alive [10.719966225989854 27.397693733003397]
alive [10.1967615952132 37.67403704245979]
alive [11.705883742269599 36.798205756337424]
alive [10.175226635318316 32.666360462523244]
alive [11.210580115132041 24.235710396659123 48.155807002516745]
