dead [4.513706544140973 10.757570045707624]
dead [4.602111860566701]
dead [5.057718763995836 19.811956315193815]
dead [8.172821780815298 43.632449587450985]
alive [7.431141667165721 46.87251744947899]
alive [3.4416885088219633 29.591302682396265 48.81999153482403]
alive [7.4945467283462355 22.732209757726455 31.529114618613963 42.082061514193384]
alive [7.022837563287301 39.33143588726504]
alive [3.378943355699947 19.08308845541544 36.05428787709669]
alive [5.9900394306408975 30.370369686810402]
alive [7.259083473173419 41.38963607678968]
alive [6.038042904365229 37.957191121823755 44.66857401303983]
alive [7.171492475353658 42.058890366571184]
alive [6.559066033418666 26.714316718645748]
alive [5.341716448675298 24.396542598365947 33.62811264364033]
alive [6.191076580294582 35.37919078693027 43.83143676330109]
alive [3.4409483700985004 16.488740134418332 40.69154391022045]
alive [7.788508990967707]
alive [0.6421349786963988 12.167785621578952]
alive [7.19199824078832 22.08944843532605]
alive [0.028869608638770534 5.936649817369626 36.213213975723605]
alive [6.00623915696878 20.897162448951452 35.34756984137813]
alive [6.987779905964169 32.358850355316115]
alive [3.263976547435421 14.667947558237413 32.36873390327566]
alive [6.9211834329870845 36.03311300118609 44.34151355011941]
alive [5.0743976769322945 31.804489405271834]
alive [4.5750921238655105 21.087394504369506 39.75619071324828]
alive [5.212771305660514 20.148523897276483 35.4296957089104]
alive [5.763911799967594 17.652896866567644]
alive [4.9328615470985 15.056166647404195 37.20330931007905 49.61417908319321]
alive [7.8588148962885045 26.69816462248901 38.060218569560014]
alive [5.513544802371537 26.023705891341024]
alive [5.545503254004263 20.607746000843996]
alive [0 8.131855987486063 23.11223871939868 38.67483097154949]
alive [5.5514030912137375 33.11245101490491]
alive [6.0545144540879905 37.84960260403442]
alive [3.78930126743404 45.379283536437235]
alive [6.9231951848823785 29.239398344770883 42.21076270531414]
alive [4.7617324848052265]
alive [5.796736789983899]
alive [7.093331002922698 14.555620096166953 46.338299567399815]
alive [5.9337973984102605 11.506237969708438 30.296770342184146]
alive [3.8030519172891286]
alive [9.098801917224582]
alive [7.964082293553205 19.256762738721623]
alive [3.269674931248578 19.135050381202767 49.697498099793606]
alive [6.737771661180654 34.34283214272009 44.57941255351862]
alive [6.815830521506143 33.371896177336836]
alive [6.846398223315205 25.374396110577116]
alive [4.492237440505807 14.479220889173458 31.18539227425015]
alive [5.38482131585241 27.26367883862696]
alive [6.975815403954494 18.56546572770399 49.78636064838476]
alive [6.894659640263376 13.327967257442289 20.22697831680822 36.16974413548013]
alive [8.280273103514961 33.35000789254631]
alive [3.879061420651013 20.775100747112823 33.0293035633486]
alive [5.762266840532124 13.063518461956862]
alive [7.904925846043001 24.527370602292624 44.52297010598064]
alive [3.5443311939742306 29.38665792728949]
alive [4.26802228068429 24.168756204183754]
alive [5.092870666654743 11.745770263034656 23.3829226643666 38.73430582991039]
alive [7.255838405755663 28.842051007097627 43.90092566176575]
alive [4.916402013501186 24.20240582474243 32.35953268905033 49.26939468934334]
alive [5.11664109561689 20.915186243560125]
alive [5.879767154415754 16.598025694242747]
alive [1.6212420934584806 16.91233997099183 25.76247600563274 45.77288295772089]
alive [3.3366059541253885 33.23089053956304]
alive [6.4765493390779065 44.484489804391664]
alive [6.601548061507322 31.187719718360373 37.40061236120212]
alive [6.795294153500915 25.195175772807634]
alive [3.795891334251987 23.141333075436844]
alive [8.422784137350277 27.710368716634427 37.527595325702805]
alive [2.255814783467063 24.143005124471735 45.894327014218085]
alive [0.5517132865153389 19.48716513236347 45.05623323330431]
alive [5.859868800775756 16.544622091856194 41.407382267011144]
alive [6.320490920392961 32.492919314432164]
alive [4.683947421211784 26.659324918024826 36.08366262409192 45.10544892526702]
alive [5.441240158730005]
alive [6.699548625932918 26.24845036654754 49.886610478385705]
alive [2.8508214362040136 17.988854991869346 29.380147371991825]
alive [6.498628096657194 20.36484174860829 42.645655700965236]
alive [1.712849097032075 9.12424512424619 24.44422471527883 32.61343160186644]
alive [6.891543845564818 32.114766537884364]
alive [4.275195274537264 33.577654891211544 48.7563873348572]
alive [6.7886122174941805 18.696673319538636 29.14217638043285 43.943870008356555]
alive [4.401408991866166 15.525853747348808 49.75343900455184]
